"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"User navigate to 'Dashboard page' after login","6","testNavigateToDashboardAfterLogin","Surefire suite","Thu May 01 03:35:54 GMT 2025","passed","Thu May 01 03:35:54 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"error message 'From should be lesser than To' appears","3764","testErrorMessageByAmount","Surefire suite","Thu May 01 03:33:16 GMT 2025","passed","Thu May 01 03:33:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"User navigate to 'Login page'","93","testNavigateToLoginPage","Surefire suite","Thu May 01 03:26:54 GMT 2025","passed","Thu May 01 03:26:54 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Validates successful business unit addition to company (E2E test).","0","testAddBusinessUnitEndToEndTest","Surefire suite","Thu May 01 03:26:22 GMT 2025","unknown","Thu May 01 03:26:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddBusinessUnitEndToEndTest"
"Filtering transactions by Amount","0","testFilterTransactionsByAmount","Surefire suite","Thu May 01 03:26:22 GMT 2025","unknown","Thu May 01 03:26:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByAmount"
"Filter acquirers by status.","4561","testFilterAcquirersByStatus","Surefire suite","Thu May 01 03:28:26 GMT 2025","passed","Thu May 01 03:28:31 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"User email is remembered after first successful login with checked 'Remember me'","6012","testRememberMeCheckedSavesUserEmail","Surefire suite","Thu May 01 03:26:56 GMT 2025","passed","Thu May 01 03:27:02 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","1385","testNavigateToReportsPage","Surefire suite","Thu May 01 03:36:09 GMT 2025","passed","Thu May 01 03:36:10 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Error message when trying to create a company with invalid length and special characters.","3753","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu May 01 03:31:04 GMT 2025","passed","Thu May 01 03:31:08 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verifies Re-selecting the Same Timezone Does Not Change the Value","0","fail after latest update","Surefire suite","Thu May 01 03:26:22 GMT 2025","unknown","Thu May 01 03:26:22 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testReSelectingSameTimezoneKeepsValueUnchanged"
"Add a new Merchant with 'Add business unit' button","16643","testAddNewMerchants","Surefire suite","Thu May 01 03:36:16 GMT 2025","passed","Thu May 01 03:36:33 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
"Verify that on Transactions Page after clicking on Transactions user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","2904","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage","Surefire suite","Thu May 01 03:34:34 GMT 2025","passed","Thu May 01 03:34:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4483","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Thu May 01 03:31:32 GMT 2025","passed","Thu May 01 03:31:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Unauthenticated users are automatically redirected to the 'Login page'","2306","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu May 01 03:27:11 GMT 2025","passed","Thu May 01 03:27:13 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Check that Logo in header contains text 'NPGW' and image","1945","testLogoContainsTextAndImage","Surefire suite","Thu May 01 03:35:26 GMT 2025","passed","Thu May 01 03:35:28 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogoContainsTextAndImage"
"Verify that the placeholder text for each field is correct.","0","testVerifyPlaceholders","Surefire suite","Thu May 01 03:26:22 GMT 2025","unknown","Thu May 01 03:26:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verify that the 'Add Company' window displays the correct title in the header.","3752","testVerifyAddCompanyWindowTitle","Surefire suite","Thu May 01 03:31:13 GMT 2025","passed","Thu May 01 03:31:17 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyAddCompanyWindowTitle"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","3492","testRowsPerPageDropdownOptions","Surefire suite","Thu May 01 03:28:58 GMT 2025","passed","Thu May 01 03:29:01 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify that user can see Payment Method Options","2946","testTheVisibilityOfThePaymentMethodOptions","Surefire suite","Thu May 01 03:34:43 GMT 2025","passed","Thu May 01 03:34:46 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfThePaymentMethodOptions"
"Check/Uncheck Visible columns in the Settings and verify table column headers","16669","testCheckUncheckOneVisibleColumn","Surefire suite","Thu May 01 03:32:15 GMT 2025","passed","Thu May 01 03:32:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckOneVisibleColumn"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","8160","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","Surefire suite","Thu May 01 03:37:37 GMT 2025","passed","Thu May 01 03:37:45 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Choose amount popup functionality","5740","testChooseAmountPopUp","Surefire suite","Thu May 01 03:32:36 GMT 2025","passed","Thu May 01 03:32:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Unauthenticated users are automatically redirected to the 'Login page'","2285","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu May 01 03:27:18 GMT 2025","passed","Thu May 01 03:27:21 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","6909","testSelectingRowsPerPageOptionUpdatesFieldValue","Surefire suite","Thu May 01 03:29:30 GMT 2025","passed","Thu May 01 03:29:37 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","2877","testOpenCurrencyDropdown","Surefire suite","Thu May 01 03:27:43 GMT 2025","passed","Thu May 01 03:27:45 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify 'Add business unit' button activation once some company is selected","10459","testVerifyAvailabilityOfBusinessUnitButton","Surefire suite","Thu May 01 03:37:19 GMT 2025","passed","Thu May 01 03:37:30 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"Unauthenticated users are automatically redirected to the 'Login page'","2297","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu May 01 03:27:22 GMT 2025","passed","Thu May 01 03:27:24 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Unauthenticated users are automatically redirected to the 'Login page'","2281","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu May 01 03:27:14 GMT 2025","passed","Thu May 01 03:27:17 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"'Create' button is disabled when required fields are not filled.","4378","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Thu May 01 03:30:36 GMT 2025","passed","Thu May 01 03:30:40 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Error message is displayed when start date is after end date.","3572","testErrorMessageForReversedDateRange","Surefire suite","Thu May 01 03:33:25 GMT 2025","passed","Thu May 01 03:33:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Log out via button in the Header","1509","testLogOutViaButtonInHeader","Surefire suite","Thu May 01 03:35:10 GMT 2025","passed","Thu May 01 03:35:11 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInHeader"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2721","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Thu May 01 03:37:11 GMT 2025","passed","Thu May 01 03:37:14 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Filtering transactions by Currency","0","testFilterTransactionsByCurrency","Surefire suite","Thu May 01 03:26:22 GMT 2025","unknown","Thu May 01 03:26:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Displaying the number of rows on the screen when selecting Selector Rows.","3133","testCountSelectorRows","Surefire suite","Thu May 01 03:32:56 GMT 2025","passed","Thu May 01 03:32:59 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4251","testToggleStatusRadioButtonsCorrectly","Surefire suite","Thu May 01 03:38:00 GMT 2025","passed","Thu May 01 03:38:04 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Error message is displayed when start date is after end date.","6659","testErrorMessageForReversedDateRange","Surefire suite","Thu May 01 03:35:42 GMT 2025","failed","Thu May 01 03:35:49 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Log out via button in the user menu","4034","testLogOutViaButtonInUserMenu","Surefire suite","Thu May 01 03:35:17 GMT 2025","passed","Thu May 01 03:35:21 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInUserMenu"
"Displaying selected currency","4471","testFilterDisplaysSelectedCurrency","Surefire suite","Thu May 01 03:33:44 GMT 2025","passed","Thu May 01 03:33:48 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
