"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify error appears when creating an Acquirer with a duplicate name.","8790","testCreateAcquirerWithDuplicateNameShowsError","suite name","Tue Jul 22 18:20:34 GMT 2025","passed","Tue Jul 22 18:20:43 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testCreateAcquirerWithDuplicateNameShowsError"
"'Reset filter' clears selected options to default","7532","testResetFilter","suite name","Tue Jul 22 18:26:52 GMT 2025","passed","Tue Jul 22 18:27:00 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testResetFilter"
"Compare number of transactions with selected statuses in the table before and after filter","6651","testFilterByStatus","suite name","Tue Jul 22 18:22:03 GMT 2025","passed","Tue Jul 22 18:22:09 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","713","testNavigateToTransactionsPage","suite name","Tue Jul 22 18:21:33 GMT 2025","passed","Tue Jul 22 18:21:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2226","testResetStatus","suite name","Tue Jul 22 18:23:53 GMT 2025","passed","Tue Jul 22 18:23:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Delete Active Fraud Control not added to Business Unit","5190","testDeleteActiveFraudControlNotAddedToBusinessUnit","suite name","Tue Jul 22 18:34:27 GMT 2025","passed","Tue Jul 22 18:34:33 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testDeleteActiveFraudControlNotAddedToBusinessUnit"
"Validates successful business unit addition to company (E2E test).","8122","testAddBusinessUnitEndToEndTest","suite name","Tue Jul 22 18:28:32 GMT 2025","passed","Tue Jul 22 18:28:40 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Verify that re-selecting an already selected status keeps the selection unchanged.","10136","testRetainStatusWhenReSelectingSameOption","suite name","Tue Jul 22 18:24:05 GMT 2025","passed","Tue Jul 22 18:24:15 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Unauthenticated users are automatically redirected to the 'Login page'","1050","testUnauthenticatedUserRedirectionToLoginPage","suite name","Tue Jul 22 18:34:59 GMT 2025","passed","Tue Jul 22 18:35:00 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","2938","testResetCardType","suite name","Tue Jul 22 18:22:51 GMT 2025","passed","Tue Jul 22 18:22:53 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify Acquirer can be activated and deactivated from the table","15285","testAcquirerCanBeActivatedAndDeactivated","suite name","Tue Jul 22 18:22:09 GMT 2025","passed","Tue Jul 22 18:22:24 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerCanBeActivatedAndDeactivated"
"Unauthenticated users are automatically redirected to the 'Login page'","1169","testUnauthenticatedUserRedirectionToLoginPage","suite name","Tue Jul 22 18:35:07 GMT 2025","passed","Tue Jul 22 18:35:08 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error is displayed when trying to create a company with an already existing name","3858","testAddCompanyWithSameName","suite name","Tue Jul 22 18:34:01 GMT 2025","passed","Tue Jul 22 18:34:05 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompanyWithSameName"
"The transaction table data on the UI matches the exported CSV file data.","11064","testTransactionTableMatchesDownloadedCsv","suite name","Tue Jul 22 18:27:39 GMT 2025","passed","Tue Jul 22 18:27:50 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedCsv"
"Verifies that all form field placeholders are set correctly","6244","testVerifyPlaceholdersEditForm","suite name","Tue Jul 22 18:21:41 GMT 2025","passed","Tue Jul 22 18:21:47 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testVerifyPlaceholdersEditForm"
"Verify that 'NPGW reference' and 'Business unit reference' fields appear when clicking on 'Trx IDs'.","10576","testTransactionSearchByNpgwReference","suite name","Tue Jul 22 18:25:44 GMT 2025","passed","Tue Jul 22 18:25:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTransactionSearchByNpgwReference"
"Verify that user can see selector Status Options","1142","testTheVisibilityOfTheStatusSelectorOptions","suite name","Tue Jul 22 18:25:38 GMT 2025","passed","Tue Jul 22 18:25:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Filtering transactions by Amount","9715","testFilterTransactionsByAmount","suite name","Tue Jul 22 18:24:17 GMT 2025","passed","Tue Jul 22 18:24:27 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByAmount"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2655","testResetStatus","suite name","Tue Jul 22 18:24:19 GMT 2025","passed","Tue Jul 22 18:24:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Check if the user can change the password through the profile settings in the user menu","8766","testChangePassword","suite name","Tue Jul 22 18:32:34 GMT 2025","passed","Tue Jul 22 18:32:43 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
