"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add new company admin under super admin","6453","testAddCompanyAdmin","suite name","Tue Jul 01 10:54:15 GMT 2025","passed","Tue Jul 01 10:54:21 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAdmin"
"Verifies that all form field placeholders are set correctly","4785","testVerifyPlaceholdersEditForm","suite name","Tue Jul 01 10:54:42 GMT 2025","passed","Tue Jul 01 10:54:47 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","0","testNavigateToReportsPage","suite name","Tue Jul 01 10:50:15 GMT 2025","unknown","Tue Jul 01 10:50:15 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"User navigate to 'System administration page'","1918","testNavigateToSystemAdministrationPage","suite name","Tue Jul 01 10:58:13 GMT 2025","passed","Tue Jul 01 10:58:15 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verify that user can see selector Status Options","1001","testTheVisibilityOfTheStatusSelectorOptions","suite name","Tue Jul 01 11:06:31 GMT 2025","passed","Tue Jul 01 11:06:32 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"'Create' button is disabled when required fields are not filled.","3384","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Tue Jul 01 10:55:47 GMT 2025","passed","Tue Jul 01 10:55:50 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Choose amount popup functionality","5418","testChooseAmountPopUp","suite name","Tue Jul 01 11:00:28 GMT 2025","passed","Tue Jul 01 11:00:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Deactivate and activate user under company admin","18956","testDeactivateAndActivateCompanyUser","suite name","Tue Jul 01 10:56:38 GMT 2025","passed","Tue Jul 01 10:56:57 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Verify Reset filter cleans all the filters applied","26695","testResetAllTheFilters","suite name","Tue Jul 01 10:52:31 GMT 2025","passed","Tue Jul 01 10:52:58 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testResetAllTheFilters"
"Error message 'From should be lesser than To' appears","1930","testErrorMessageByAmount","suite name","Tue Jul 01 11:02:16 GMT 2025","passed","Tue Jul 01 11:02:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Verify Minimum and Maximum Password Length Restrictions (negative)","859","testPasswordLengthRestrictionsOnChange","suite name","Tue Jul 01 10:52:38 GMT 2025","passed","Tue Jul 01 10:52:39 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Unauthenticated users are automatically redirected to the 'Login page'","2004","testUnauthenticatedUserRedirectionToLoginPage","suite name","Tue Jul 01 10:50:40 GMT 2025","passed","Tue Jul 01 10:50:42 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Status filter correctly displays users with 'Active' or 'Inactive' status","17100","testStatusFilterDisplaysCorrectUsers","suite name","Tue Jul 01 10:59:03 GMT 2025","passed","Tue Jul 01 10:59:20 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testStatusFilterDisplaysCorrectUsers"
"Error message is displayed when start date is after end date.","0","testErrorMessageForReversedDateRange","suite name","Tue Jul 01 10:50:15 GMT 2025","unknown","Tue Jul 01 10:50:15 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","1686","testResetStatus","suite name","Tue Jul 01 11:05:14 GMT 2025","passed","Tue Jul 01 11:05:15 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Correct transaction summary is displayed on Dashboard page","8734","testTransactionSummary","suite name","Tue Jul 01 10:58:10 GMT 2025","passed","Tue Jul 01 10:58:19 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummary"
"Verify company analyst can be deleted","10378","testDeleteCompanyAnalyst","suite name","Tue Jul 01 10:59:45 GMT 2025","passed","Tue Jul 01 10:59:56 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeleteCompanyAnalyst"
"Verify Acquirers table contains correct column headers","3460","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Tue Jul 01 10:51:03 GMT 2025","passed","Tue Jul 01 10:51:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"Compare number of transactions with selected statuses in the table before and after filter","7957","testFilterByStatus","suite name","Tue Jul 01 10:59:41 GMT 2025","passed","Tue Jul 01 10:59:49 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","3532","testRowsPerPageDropdownOptions","suite name","Tue Jul 01 10:52:43 GMT 2025","passed","Tue Jul 01 10:52:46 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Refund button is visible only for transactions with status 'SUCCESS'","8412","testRefundButtonVisibility","suite name","Tue Jul 01 11:02:13 GMT 2025","passed","Tue Jul 01 11:02:22 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testRefundButtonVisibility"
"Download files: PDF, Excel, CSV","9311","testDownloadFiles","suite name","Tue Jul 01 11:01:33 GMT 2025","passed","Tue Jul 01 11:01:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Check that the 'Pending' occurs at most once in the Payment lifecycle section","29751","testPendingOccursAtMostOnceInLifecycle","suite name","Tue Jul 01 11:02:41 GMT 2025","passed","Tue Jul 01 11:03:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPendingOccursAtMostOnceInLifecycle"
