"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validates successful company creation and correct field persistence (E2E test).","9196","testAddCompanyEndToEndTest","suite name","Fri Jun 27 11:52:28 GMT 2025","passed","Fri Jun 27 11:52:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Check if the user can change the password through the profile settings in the user menu","9341","testChangePassword","suite name","Fri Jun 27 11:50:56 GMT 2025","passed","Fri Jun 27 11:51:06 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Error message is displayed when start date is after end date.","0","testErrorMessageForReversedDateRange","suite name","Fri Jun 27 11:47:48 GMT 2025","unknown","Fri Jun 27 11:47:48 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2380","testRowsPerPageDropdownOptions","suite name","Fri Jun 27 11:49:52 GMT 2025","passed","Fri Jun 27 11:49:54 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Add new company admin under super admin","6630","testAddCompanyAdmin","suite name","Fri Jun 27 11:51:36 GMT 2025","passed","Fri Jun 27 11:51:43 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAdmin"
"The company info block can be hidden and shown via settings.","6821","testToggleCompanyInfoVisibilityViaSettings","suite name","Fri Jun 27 11:55:42 GMT 2025","passed","Fri Jun 27 11:55:49 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testToggleCompanyInfoVisibilityViaSettings"
"Verify that transactions are present in the table when a currency filter is applied on the last page","7600","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Fri Jun 27 11:59:14 GMT 2025","passed","Fri Jun 27 11:59:22 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Verify that the user can switch to the light theme","1190","testLightColorThemeSwitch","suite name","Fri Jun 27 11:49:49 GMT 2025","passed","Fri Jun 27 11:49:50 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","3600","testSelectAcquirerDropdownFunctionality","suite name","Fri Jun 27 11:50:17 GMT 2025","passed","Fri Jun 27 11:50:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Verify that an acquirer can be deleted","3346","testDeleteAcquirer","suite name","Fri Jun 27 11:51:45 GMT 2025","broken","Fri Jun 27 11:51:48 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDeleteAcquirer"
"Error message is displayed when start date is after end date.","1887","testErrorMessageForReversedDateRange","suite name","Fri Jun 27 11:57:31 GMT 2025","passed","Fri Jun 27 11:57:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Reset Amount Values","4321","testResetAmountValues","suite name","Fri Jun 27 11:58:26 GMT 2025","passed","Fri Jun 27 11:58:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1251","testPasswordLengthRestrictionsOnChange","suite name","Fri Jun 27 11:50:40 GMT 2025","passed","Fri Jun 27 11:50:41 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Download files: PDF, Excel, CSV","9957","testDownloadFiles","suite name","Fri Jun 27 11:56:23 GMT 2025","passed","Fri Jun 27 11:56:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Editing a business unit updates its name while preserving the same ID","8243","testEditBusinessUnit","suite name","Fri Jun 27 11:52:17 GMT 2025","passed","Fri Jun 27 11:52:26 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testEditBusinessUnit"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","8304","testVerifyAcquirerStatus","suite name","Fri Jun 27 11:50:58 GMT 2025","passed","Fri Jun 27 11:51:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Verify system admin can be deleted","0","testDeleteSystemAdmin","suite name","Fri Jun 27 11:54:39 GMT 2025","skipped","Fri Jun 27 11:54:39 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeleteSystemAdmin"
