"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that transactions are present in the table when a currency filter is applied on the last page","8574","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Thu Jul 10 02:48:06 GMT 2025","passed","Thu Jul 10 02:48:15 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1966","testPasswordLengthRestrictionsOnChange","suite name","Thu Jul 10 02:33:18 GMT 2025","passed","Thu Jul 10 02:33:20 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Filter acquirers by status.","9587","testFilterAcquirersByStatus","suite name","Thu Jul 10 02:32:25 GMT 2025","passed","Thu Jul 10 02:32:34 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","7513","testVisibilityHeaderAndAcquirersList","suite name","Thu Jul 10 02:36:17 GMT 2025","passed","Thu Jul 10 02:36:25 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Check that Logo in header contains text 'NPGW' and image","71","testLogoContainsTextAndImage","suite name","Thu Jul 10 02:32:52 GMT 2025","passed","Thu Jul 10 02:32:52 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Verify that 'NPGW reference' and 'Business unit reference' fields appear when clicking on 'Trx IDs'.","9227","testTransactionSearchByNpgwReference","suite name","Thu Jul 10 02:48:13 GMT 2025","passed","Thu Jul 10 02:48:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTransactionSearchByNpgwReference"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","7191","testOpenStatusDropdown","suite name","Thu Jul 10 02:32:42 GMT 2025","passed","Thu Jul 10 02:32:49 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","0","testCheckboxesOfGenerationParameters","suite name","Thu Jul 10 02:30:26 GMT 2025","unknown","Thu Jul 10 02:30:26 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Verify that entries can be sorted by Status","22909","testSortEntriesByStatus","suite name","Thu Jul 10 02:36:26 GMT 2025","passed","Thu Jul 10 02:36:49 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testSortEntriesByStatus"
"Verify that the placeholder text for each field is correct.","4103","testVerifyPlaceholders","suite name","Thu Jul 10 02:39:47 GMT 2025","passed","Thu Jul 10 02:39:51 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testVerifyPlaceholders"
