"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deactivate and activate user under company admin","16073","testDeactivateAndActivateCompanyUser","suite name","Thu Jun 05 07:34:54 GMT 2025","passed","Thu Jun 05 07:35:10 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Filter acquirers by status.","2287","testFilterAcquirersByStatus","suite name","Thu Jun 05 07:36:49 GMT 2025","passed","Thu Jun 05 07:36:52 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Check that after click on transactions in column NPGW reference user see transaction details","2697","testCheckTransactionDetails","suite name","Thu Jun 05 07:36:39 GMT 2025","passed","Thu Jun 05 07:36:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTransactionDetails"
"Unauthenticated users are automatically redirected to the 'Login page'","1778","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu Jun 05 07:33:19 GMT 2025","passed","Thu Jun 05 07:33:21 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"'Create' button is disabled when required fields are not filled.","2061","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Thu Jun 05 07:38:37 GMT 2025","passed","Thu Jun 05 07:38:39 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","11184","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Thu Jun 05 07:43:59 GMT 2025","passed","Thu Jun 05 07:44:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Filtering transactions by Currency","6105","testFilterTransactionsByCurrency","suite name","Thu Jun 05 07:39:39 GMT 2025","passed","Thu Jun 05 07:39:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Displaying rows per page options when clicking on Selector Rows","1685","testCountOptionsSelectorRows","suite name","Thu Jun 05 07:37:21 GMT 2025","passed","Thu Jun 05 07:37:23 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Reset company analyst password under company admin","14445","testResetPasswordForCompanyAnalyst","suite name","Thu Jun 05 07:36:28 GMT 2025","passed","Thu Jun 05 07:36:42 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verifies that the Acquirers table displays correct data for the selected acquirer and shows relevant action buttons.","3091","testDisplaySingleRowWhenAcquirerIsSelected","suite name","Thu Jun 05 07:36:41 GMT 2025","passed","Thu Jun 05 07:36:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplaySingleRowWhenAcquirerIsSelected"
"Edit company info and save","6351","testEditCompanyInfoAndSave","suite name","Thu Jun 05 07:33:33 GMT 2025","passed","Thu Jun 05 07:33:39 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Unauthenticated users are automatically redirected to the 'Login page'","1739","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu Jun 05 07:33:16 GMT 2025","passed","Thu Jun 05 07:33:18 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Displaying the number of rows on the screen when selecting Selector Rows.","1888","testCountSelectorRows","suite name","Thu Jun 05 07:37:28 GMT 2025","passed","Thu Jun 05 07:37:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"The visibility of elements in the 'Acquirers List' control panel","1791","testVisibilityAcquirersListControlTab","suite name","Thu Jun 05 07:38:17 GMT 2025","passed","Thu Jun 05 07:38:19 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify that users can be sorted in reverse alphabetical order","3296","testCheckSortingListOfUsersReverse","suite name","Thu Jun 05 07:34:02 GMT 2025","passed","Thu Jun 05 07:34:05 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"Verify Minimum and Maximum Password Length Restrictions (negative)","927","testPasswordLengthRestrictionsOnChange","suite name","Thu Jun 05 07:35:28 GMT 2025","passed","Thu Jun 05 07:35:29 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Compare number of transactions with selected statuses in the table before and after filter","6052","testDisplayAllFilteredByStatusRows","suite name","Thu Jun 05 07:37:45 GMT 2025","passed","Thu Jun 05 07:37:51 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDisplayAllFilteredByStatusRows"
"Filter acquirers by status.","2597","testFilterAcquirersByStatus","suite name","Thu Jun 05 07:36:57 GMT 2025","passed","Thu Jun 05 07:36:59 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
