"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"User email is remembered after first successful login with checked 'Remember me'","6185","testRememberMeCheckedSavesUserEmail","Surefire suite","Mon Apr 28 10:53:53 GMT 2025","passed","Mon Apr 28 10:53:59 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Error is displayed when trying to create a company with an already existing name","0","depends on ignored test","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","5980","testVisibilityHeaderAndAcquirersList","Surefire suite","Mon Apr 28 10:56:58 GMT 2025","passed","Mon Apr 28 10:57:04 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Error is displayed when trying to create a company with special characters in the name.","5607","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:00:19 GMT 2025","passed","Mon Apr 28 11:00:25 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"The visibility of elements in the 'Acquirers List' control panel","3802","testVisibilityAcquirersListControlTab","Surefire suite","Mon Apr 28 10:56:50 GMT 2025","passed","Mon Apr 28 10:56:54 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","5906","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","Surefire suite","Mon Apr 28 11:07:36 GMT 2025","passed","Mon Apr 28 11:07:42 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Filter acquirers by status.","0","fail after latest update","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Error is displayed when trying to create a company with special characters in the name.","5484","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:01:29 GMT 2025","passed","Mon Apr 28 11:01:35 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Check if the user can change the password through the profile settings in the user menu","0","testChangePassword","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testChangePassword"
"Check after clicking on Transactions user redirected to Transactions page","3447","testTransactionsLink","Surefire suite","Mon Apr 28 11:07:02 GMT 2025","passed","Mon Apr 28 11:07:05 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testTransactionsLink"
"Add a new Merchant with 'Add business unit' button","0","testAddNewMerchants","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
"User navigate to 'Login page'","115","testNavigateToLoginPage","Surefire suite","Mon Apr 28 10:53:51 GMT 2025","passed","Mon Apr 28 10:53:51 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Error is displayed when trying to create a company with special characters in the name.","5539","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:00:08 GMT 2025","passed","Mon Apr 28 11:00:14 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Filtering transactions by Amount","6340","testFilterTransactionsByAmount","Surefire suite","Mon Apr 28 11:05:03 GMT 2025","passed","Mon Apr 28 11:05:09 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByAmount"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","5742","testVerifyRowsPerPageDropdownOptions","Surefire suite","Mon Apr 28 10:56:39 GMT 2025","passed","Mon Apr 28 10:56:45 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVerifyRowsPerPageDropdownOptions"
"Verify that re-selecting an already selected status keeps the selection unchanged.","8873","testRetainStatusWhenReSelectingSameOption","Surefire suite","Mon Apr 28 10:56:03 GMT 2025","passed","Mon Apr 28 10:56:12 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Verify that the placeholder text for each field is correct.","5177","testVerifyPlaceholders","Surefire suite","Mon Apr 28 11:03:16 GMT 2025","passed","Mon Apr 28 11:03:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","5001","testOpenCurrencyDropdown","Surefire suite","Mon Apr 28 10:54:45 GMT 2025","passed","Mon Apr 28 10:54:50 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verifies that all form field placeholders are set correctly","0","Bug","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","Surefire test","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Verify that the 'Add Company' window displays the correct title in the header.","5260","testVerifyAddCompanyWindowTitle","Surefire suite","Mon Apr 28 11:02:21 GMT 2025","passed","Mon Apr 28 11:02:26 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyAddCompanyWindowTitle"
"Check/Uncheck Visible columns in the Settings and verify table column headers","0","Click on 'Transactions' menu in Header","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckOneVisibleColumn"
"Log out via button in the Header","1071","testLogOutViaButtonInHeader","Surefire suite","Mon Apr 28 11:06:41 GMT 2025","passed","Mon Apr 28 11:06:42 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInHeader"
"Add users with roles [SUPER, ADMIN, USER] as super admin","0","Company 'testframework' not found in dropdown.","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Error is displayed when trying to create a company with special characters in the name.","4452","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:01:20 GMT 2025","passed","Mon Apr 28 11:01:24 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Displaying selected currency","5451","testFilterDisplaysSelectedCurrency","Surefire suite","Mon Apr 28 11:04:52 GMT 2025","passed","Mon Apr 28 11:04:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","14508","testBusinessUnitsListUpdatesOnCompanySelection","Surefire suite","Mon Apr 28 10:54:25 GMT 2025","passed","Mon Apr 28 10:54:40 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"'Create' button is disabled when required fields are not filled.","5553","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Mon Apr 28 10:58:26 GMT 2025","passed","Mon Apr 28 10:58:31 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Unauthenticated users are automatically redirected to the 'Login page'","1286","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Mon Apr 28 10:54:14 GMT 2025","passed","Mon Apr 28 10:54:16 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Reset Amount Values","7392","testResetAmountValues","Surefire suite","Mon Apr 28 11:05:53 GMT 2025","passed","Mon Apr 28 11:06:01 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Error message when trying to create a company with invalid length and special characters.","4055","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Mon Apr 28 10:59:07 GMT 2025","passed","Mon Apr 28 10:59:11 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Error is displayed when trying to create a company with special characters in the name.","5767","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:00:59 GMT 2025","passed","Mon Apr 28 11:01:04 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","3563","testNavigateToTransactionsPage","Surefire suite","Mon Apr 28 11:05:36 GMT 2025","passed","Mon Apr 28 11:05:39 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Verify that user can see Payment Method Options","3789","testTheVisibilityOfThePaymentMethodOptions","Surefire suite","Mon Apr 28 11:06:14 GMT 2025","passed","Mon Apr 28 11:06:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfThePaymentMethodOptions"
"Verifying that we can switch the page when we click next button","4006","testPaginationNextButton","Surefire suite","Mon Apr 28 11:05:44 GMT 2025","passed","Mon Apr 28 11:05:48 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","1376","testNavigateToReportsPage","Surefire suite","Mon Apr 28 11:07:18 GMT 2025","passed","Mon Apr 28 11:07:19 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","6369","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Mon Apr 28 11:02:42 GMT 2025","passed","Mon Apr 28 11:02:48 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error is displayed when trying to create a company with special characters in the name.","5377","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:01:40 GMT 2025","passed","Mon Apr 28 11:01:45 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Edit Amount","6937","testEditAmount","Surefire suite","Mon Apr 28 11:04:11 GMT 2025","passed","Mon Apr 28 11:04:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Verifies Re-selecting the Same Timezone Does Not Change the Value","0","fail after latest update","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testReSelectingSameTimezoneKeepsValueUnchanged"
"Validates successful business unit addition to company (E2E test).","11940","testAddBusinessUnitEndToEndTest","Surefire suite","Mon Apr 28 10:57:40 GMT 2025","passed","Mon Apr 28 10:57:52 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddBusinessUnitEndToEndTest"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","6820","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Mon Apr 28 11:03:04 GMT 2025","passed","Mon Apr 28 11:03:11 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify that a new Merchant wasn't added once click 'Close' button","0","fail on Click 'Add company' button","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Error is displayed when trying to create a company with special characters in the name.","5532","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 10:59:47 GMT 2025","passed","Mon Apr 28 10:59:53 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","5528","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 10:59:37 GMT 2025","passed","Mon Apr 28 10:59:42 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Company creation with Cyrillic symbols","10909","testAddCompanyWithCyrillicSymbols","Surefire suite","Mon Apr 28 10:58:10 GMT 2025","passed","Mon Apr 28 10:58:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Unauthenticated users are automatically redirected to the 'Login page'","2281","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Mon Apr 28 10:54:07 GMT 2025","passed","Mon Apr 28 10:54:10 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify 'Add business unit' button activation once some company is selected","0","fail on AddCompanyButton","Surefire suite","Mon Apr 28 10:53:36 GMT 2025","unknown","Mon Apr 28 10:53:36 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"Error is displayed when trying to create a company with special characters in the name.","4395","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon Apr 28 11:00:30 GMT 2025","passed","Mon Apr 28 11:00:34 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","5186","testToggleStatusRadioButtonsCorrectly","Surefire suite","Mon Apr 28 11:07:57 GMT 2025","passed","Mon Apr 28 11:08:02 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"User navigate to 'Dashboard page' after login","7","testNavigateToDashboardAfterLogin","Surefire suite","Mon Apr 28 11:07:12 GMT 2025","passed","Mon Apr 28 11:07:12 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
