"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Edit company info and save","12981","testEditCompanyInfoAndSave","suite name","Sun Jun 29 19:25:56 GMT 2025","passed","Sun Jun 29 19:26:09 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Verifies that all form field placeholders are set correctly","8597","testVerifyPlaceholdersEditForm","suite name","Sun Jun 29 19:26:49 GMT 2025","passed","Sun Jun 29 19:26:57 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Verify that the color theme matching with the default browser theme","13","testDefaultThemeMatching","suite name","Sun Jun 29 19:23:31 GMT 2025","passed","Sun Jun 29 19:23:31 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Unauthenticated users are automatically redirected to the 'Login page'","2022","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 29 19:22:16 GMT 2025","passed","Sun Jun 29 19:22:18 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","7273","testRememberMeUncheckedDontSaveUserEmail","suite name","Sun Jun 29 19:22:03 GMT 2025","passed","Sun Jun 29 19:22:10 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1362","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 29 19:24:31 GMT 2025","passed","Sun Jun 29 19:24:32 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Download files: PDF, Excel, CSV","16103","testDownloadFiles","suite name","Sun Jun 29 19:34:46 GMT 2025","passed","Sun Jun 29 19:35:02 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify system admin can be deleted","14232","testDeleteSystemAdmin","suite name","Sun Jun 29 19:32:53 GMT 2025","passed","Sun Jun 29 19:33:07 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeleteSystemAdmin"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","13297","testAddCompanyAnalyst","suite name","Sun Jun 29 19:26:16 GMT 2025","passed","Sun Jun 29 19:26:29 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Filter acquirers by status.","8904","testFilterAcquirersByStatus","suite name","Sun Jun 29 19:23:31 GMT 2025","passed","Sun Jun 29 19:23:40 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
