"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify validation messages when creating Acquirer with invalid input.","6334","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Fri May 16 20:03:31 GMT 2025","passed","Fri May 16 20:03:37 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Filtering transactions by Currency","6346","testFilterTransactionsByCurrency","suite name","Fri May 16 20:00:20 GMT 2025","passed","Fri May 16 20:00:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Verify validation messages when creating Acquirer with invalid input.","6413","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Fri May 16 20:03:19 GMT 2025","passed","Fri May 16 20:03:26 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify default filter state was applied once reset","14829","testResetAppliedFilter","suite name","Fri May 16 19:54:18 GMT 2025","passed","Fri May 16 19:54:33 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"The presence of the dropdown options export table data to  file","5638","testPresenceOfDownloadFilesOptions","suite name","Fri May 16 20:01:02 GMT 2025","passed","Fri May 16 20:01:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","4967","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Fri May 16 20:00:15 GMT 2025","passed","Fri May 16 20:00:20 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Verify that the label of each field is correct","0","testVerifyLabelOfEachField","suite name","Fri May 16 19:53:19 GMT 2025","unknown","Fri May 16 19:53:19 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyLabelOfEachField"
"Create company analyst","8314","testCreateCompanyAnalystAndDeactivate","suite name","Sat May 17 00:16:51 GMT 2025","broken","Sat May 17 00:16:59 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"error message 'From should be lesser than To' appears","5668","testErrorMessageByAmount","suite name","Fri May 16 19:59:24 GMT 2025","passed","Fri May 16 19:59:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Verify that user can see selector Status Options","3645","testTheVisibilityOfTheStatusSelectorOptions","suite name","Fri May 16 20:02:08 GMT 2025","passed","Fri May 16 20:02:12 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
