"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Correct transaction summary is displayed on Dashboard page","6150","testTransactionSummary","suite name","Sun Jun 15 06:07:03 GMT 2025","passed","Sun Jun 15 06:07:10 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummary"
"'Reset' button clears selected filter values and resets them to default.","3863","testResetFilter","suite name","Sun Jun 15 06:12:49 GMT 2025","passed","Sun Jun 15 06:12:53 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Check the hiding of parameters by pressing the chevron in Card details section","5678","testCheckTheHidingOfParameters","suite name","Sun Jun 15 06:03:34 GMT 2025","passed","Sun Jun 15 06:03:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTheHidingOfParameters"
"Download files: PDF, Excel, CSV","5338","testDownloadFiles","suite name","Sun Jun 15 06:04:40 GMT 2025","passed","Sun Jun 15 06:04:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Error message when trying to create a company with invalid length and special characters.","3732","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Jun 15 06:02:01 GMT 2025","passed","Sun Jun 15 06:02:05 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Check password policy validation error messages when changing password in user menu","13292","testChangePasswordValidationMessages","suite name","Sun Jun 15 06:01:18 GMT 2025","passed","Sun Jun 15 06:01:31 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Verify that users can be sorted in reverse alphabetical order","4796","testCheckSortingListOfUsersReverse","suite name","Sun Jun 15 06:02:02 GMT 2025","passed","Sun Jun 15 06:02:07 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"'Create' button is disabled when required fields are not filled.","3092","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Sun Jun 15 06:01:53 GMT 2025","passed","Sun Jun 15 06:01:56 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"All key chart elements are correctly displayed","4994","testVisibleChartElementsAreDisplayedCorrectly","suite name","Sun Jun 15 06:07:24 GMT 2025","passed","Sun Jun 15 06:07:29 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testVisibleChartElementsAreDisplayedCorrectly"
"Error message 'From should be lesser than To' appears","7134","testErrorMessageByAmount","suite name","Sun Jun 15 06:05:21 GMT 2025","passed","Sun Jun 15 06:05:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","5520","testResetCardType","suite name","Sun Jun 15 06:07:52 GMT 2025","passed","Sun Jun 15 06:07:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify default filter state was applied once reset","9604","testResetAppliedFilter","suite name","Sun Jun 15 06:10:59 GMT 2025","passed","Sun Jun 15 06:11:09 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","7456","testRememberMeUncheckedDontSaveUserEmail","suite name","Sun Jun 15 06:11:22 GMT 2025","passed","Sun Jun 15 06:11:30 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Verify the status is sent to the server","7121","testStatusRequestServer","suite name","Sun Jun 15 06:10:18 GMT 2025","passed","Sun Jun 15 06:10:25 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testStatusRequestServer"
