"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check/Uncheck Visible columns in the Settings and verify table column headers","13922","testCheckUncheckOneVisibleColumn","suite name","Mon May 12 16:52:59 GMT 2025","passed","Mon May 12 16:53:13 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckOneVisibleColumn"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","3888","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Mon May 12 16:51:12 GMT 2025","passed","Mon May 12 16:51:16 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Unauthenticated users are automatically redirected to the 'Login page'","1143","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon May 12 16:51:02 GMT 2025","passed","Mon May 12 16:51:03 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"User email is remembered after first successful login with checked 'Remember me'","4210","testRememberMeCheckedSavesUserEmail","suite name","Mon May 12 16:50:50 GMT 2025","passed","Mon May 12 16:50:54 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Verify that a new business unit wasn't added once click 'Close' button","13603","testCloseButtonAndDiscardChanges","suite name","Mon May 12 16:56:01 GMT 2025","passed","Mon May 12 16:56:14 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","2872","testNavigateToReportsPage","suite name","Mon May 12 16:55:19 GMT 2025","passed","Mon May 12 16:55:22 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Filtering transactions by Currency","7526","testFilterTransactionsByCurrency","suite name","Mon May 12 16:54:37 GMT 2025","passed","Mon May 12 16:54:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3554","testRememberMeUncheckedDontSaveUserEmail","suite name","Mon May 12 16:50:55 GMT 2025","passed","Mon May 12 16:50:59 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Error message when trying to create a company with invalid length and special characters.","4826","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Mon May 12 16:53:11 GMT 2025","passed","Mon May 12 16:53:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Add users with roles [SUPER, ADMIN, USER] as super admin","9685","testAddUser","suite name","Mon May 12 16:51:36 GMT 2025","passed","Mon May 12 16:51:46 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","10051","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Mon May 12 16:55:32 GMT 2025","broken","Mon May 12 16:55:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","4645","testOpenCurrencyDropdown","suite name","Mon May 12 16:51:11 GMT 2025","passed","Mon May 12 16:51:16 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify that the placeholder text for each field is correct.","5052","testVerifyPlaceholders","suite name","Mon May 12 16:53:59 GMT 2025","passed","Mon May 12 16:54:04 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verify that user can see Payment Method Options","4793","testTheVisibilityOfThePaymentMethodOptions","suite name","Mon May 12 16:55:49 GMT 2025","passed","Mon May 12 16:55:54 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfThePaymentMethodOptions"
"Download files: PDF, Excel, CVS","6494","testDownloadFiles","suite name","Mon May 12 16:53:36 GMT 2025","passed","Mon May 12 16:53:43 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Add users with roles [SUPER, ADMIN, USER] as super admin","9195","testAddUser","suite name","Mon May 12 16:51:15 GMT 2025","passed","Mon May 12 16:51:24 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Reset Amount Values","8720","testResetAmountValues","suite name","Mon May 12 16:55:13 GMT 2025","passed","Mon May 12 16:55:21 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Verify that the user can switch to the dark theme","4428","testDarkColorThemeSwitch","suite name","Mon May 12 16:54:55 GMT 2025","passed","Mon May 12 16:54:59 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Verify that the color theme matching with the default browser theme","1883","testDefaultThemeMatching","suite name","Mon May 12 16:55:00 GMT 2025","passed","Mon May 12 16:55:02 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Unauthenticated users are automatically redirected to the 'Login page'","1025","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon May 12 16:51:04 GMT 2025","passed","Mon May 12 16:51:05 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"The presence of the dropdown options export table data to  file","5153","testPresenceOfDownloadFilesOptions","suite name","Mon May 12 16:55:06 GMT 2025","passed","Mon May 12 16:55:12 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Filtering transactions by Currency","6427","testFilterTransactionsByCurrency","suite name","Mon May 12 16:54:46 GMT 2025","passed","Mon May 12 16:54:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","6148","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Mon May 12 16:53:23 GMT 2025","passed","Mon May 12 16:53:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Reset user password under company admin","30610","testResetUserPasswordCompanyUser","suite name","Mon May 12 16:54:15 GMT 2025","broken","Mon May 12 16:54:46 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetUserPasswordCompanyUser"
"Error message when trying to create a company with invalid length and special characters.","5019","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Mon May 12 16:53:05 GMT 2025","passed","Mon May 12 16:53:10 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Add users with roles [SUPER, ADMIN, USER] as super admin","10052","testAddUser","suite name","Mon May 12 16:51:25 GMT 2025","passed","Mon May 12 16:51:35 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Check that Logo in header contains text 'NPGW' and image","2921","testLogoContainsTextAndImage","suite name","Mon May 12 16:55:17 GMT 2025","passed","Mon May 12 16:55:20 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Check that click on Logo return user to the dashboard page from other pages","3155","testClickLogoReturnToDashboardPage","suite name","Mon May 12 16:54:50 GMT 2025","passed","Mon May 12 16:54:54 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","9279","testAddCompanyAnalyst","suite name","Mon May 12 16:51:04 GMT 2025","passed","Mon May 12 16:51:14 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","4425","testNavigateToTransactionsPage","suite name","Mon May 12 16:54:54 GMT 2025","passed","Mon May 12 16:54:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","6629","testCheckboxesOfGenerationParameters","suite name","Mon May 12 16:55:00 GMT 2025","passed","Mon May 12 16:55:07 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","6443","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Mon May 12 16:55:40 GMT 2025","passed","Mon May 12 16:55:46 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","22689","testEditUser","suite name","Mon May 12 16:53:24 GMT 2025","passed","Mon May 12 16:53:47 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Verify that the label of each field is correct","9606","testVerifyLabelOfEachField","suite name","Mon May 12 16:51:50 GMT 2025","passed","Mon May 12 16:52:00 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyLabelOfEachField"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","6064","testSelectAcquirerDropdownFunctionality","suite name","Mon May 12 16:52:19 GMT 2025","passed","Mon May 12 16:52:25 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Edit Amount","7470","testEditAmount","suite name","Mon May 12 16:53:51 GMT 2025","passed","Mon May 12 16:53:58 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","6192","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Mon May 12 16:53:52 GMT 2025","passed","Mon May 12 16:53:58 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error message is displayed when start date is after end date.","1380","testErrorMessageForReversedDateRange","suite name","Mon May 12 16:54:51 GMT 2025","passed","Mon May 12 16:54:53 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Verify that the title of the 'Edit Business Unit' dialog matches the expected result","11080","testVerifyTitleEditBusinessUnitDialog","suite name","Mon May 12 16:52:01 GMT 2025","passed","Mon May 12 16:52:12 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyTitleEditBusinessUnitDialog"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","5935","testVisibilityHeaderAndAcquirersList","suite name","Mon May 12 16:52:43 GMT 2025","passed","Mon May 12 16:52:49 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Create new company admin user","7851","testCreateCompanyAdminUser","suite name","Mon May 12 16:51:56 GMT 2025","broken","Mon May 12 16:52:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4975","testToggleStatusRadioButtonsCorrectly","suite name","Mon May 12 16:56:00 GMT 2025","passed","Mon May 12 16:56:05 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Displaying the number of rows on the screen when selecting Selector Rows.","4318","testCountSelectorRows","suite name","Mon May 12 16:53:31 GMT 2025","passed","Mon May 12 16:53:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Create company analyst","8986","testCreateCompanyAnalyst","suite name","Mon May 12 16:52:18 GMT 2025","broken","Mon May 12 16:52:27 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalyst"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","4637","testVerifyAddBusinessUnitButtonDefaultState","suite name","Mon May 12 16:56:44 GMT 2025","passed","Mon May 12 16:56:48 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"error message 'From should be lesser than To' appears","5401","testErrorMessageByAmount","suite name","Mon May 12 16:53:59 GMT 2025","passed","Mon May 12 16:54:04 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","6923","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Mon May 12 16:51:03 GMT 2025","passed","Mon May 12 16:51:10 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Verifying that we can switch the page when we click next button","6349","testPaginationNextButton","suite name","Mon May 12 16:54:59 GMT 2025","passed","Mon May 12 16:55:05 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Verify that 'Create' button is disabled when Acquirer name is empty.","5250","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Mon May 12 16:55:54 GMT 2025","passed","Mon May 12 16:55:59 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"Verify that re-selecting an already selected status keeps the selection unchanged.","8829","testRetainStatusWhenReSelectingSameOption","suite name","Mon May 12 16:51:48 GMT 2025","passed","Mon May 12 16:51:57 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Deactivate and activate user under company admin","7953","testDeactivateAndActivateCompanyUser","suite name","Mon May 12 16:52:38 GMT 2025","broken","Mon May 12 16:52:46 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","7041","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Mon May 12 16:55:31 GMT 2025","passed","Mon May 12 16:55:38 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"User navigate to 'Dashboard page' after login","1896","testNavigateToDashboardAfterLogin","suite name","Mon May 12 16:54:54 GMT 2025","passed","Mon May 12 16:54:56 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Unauthenticated users are automatically redirected to the 'Login page'","1156","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon May 12 16:51:06 GMT 2025","passed","Mon May 12 16:51:07 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Edit user under company admin","7888","testEditCompanyUser","suite name","Mon May 12 16:53:16 GMT 2025","broken","Mon May 12 16:53:23 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditCompanyUser"
"Error is displayed when trying to create a company with an already existing name","5806","testAddCompanyWithSameName","suite name","Mon May 12 16:52:52 GMT 2025","passed","Mon May 12 16:52:58 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Log out via button in the user menu","4113","testLogOutViaButtonInUserMenu","suite name","Mon May 12 16:55:12 GMT 2025","passed","Mon May 12 16:55:16 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Displaying selected currency","7001","testFilterDisplaysSelectedCurrency","suite name","Mon May 12 16:54:19 GMT 2025","passed","Mon May 12 16:54:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Company creation with Cyrillic symbols","11173","testAddCompanyWithCyrillicSymbols","suite name","Mon May 12 16:52:40 GMT 2025","passed","Mon May 12 16:52:51 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"'Create' button is disabled when required fields are not filled.","4418","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Mon May 12 16:52:59 GMT 2025","passed","Mon May 12 16:53:04 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Error is displayed when trying to create a company with special characters in the name.","5120","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Mon May 12 16:53:17 GMT 2025","passed","Mon May 12 16:53:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Download files: PDF, Excel, CVS","5850","testDownloadFiles","suite name","Mon May 12 16:53:44 GMT 2025","passed","Mon May 12 16:53:49 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Company can be added by filling out required fields","4228","testAddCompanyByFillRequiredFields","suite name","Mon May 12 16:52:18 GMT 2025","passed","Mon May 12 16:52:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Verify error appears when creating an Acquirer with a duplicate name.","5752","testCreateAcquirerWithDuplicateNameShowsError","suite name","Mon May 12 16:55:47 GMT 2025","passed","Mon May 12 16:55:53 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Check after clicking on Transactions user redirected to Transactions page","4596","testTransactionsLink","suite name","Mon May 12 16:55:21 GMT 2025","passed","Mon May 12 16:55:26 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","9671","testRetainCurrencyWhenReSelectingSameOption","suite name","Mon May 12 16:51:17 GMT 2025","passed","Mon May 12 16:51:27 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verifies that all form field placeholders are set correctly","5720","testVerifyPlaceholdersEditForm","suite name","Mon May 12 16:50:52 GMT 2025","passed","Mon May 12 16:50:58 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Verify Acquirers table contains correct column headers","4664","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Mon May 12 16:51:17 GMT 2025","passed","Mon May 12 16:51:22 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"Verify that the user can switch to the light theme","4173","testLightColorThemeSwitch","suite name","Mon May 12 16:55:03 GMT 2025","passed","Mon May 12 16:55:07 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"User navigate to 'Login page'","82","testNavigateToLoginPage","suite name","Mon May 12 16:50:49 GMT 2025","passed","Mon May 12 16:50:49 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Deactivate user by 'Change user activity button' and verify status change","18256","testDeactivateUserViaChangeUserActivityButton","suite name","Mon May 12 16:52:48 GMT 2025","passed","Mon May 12 16:53:06 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Verify default filter state was applied once reset","12887","testResetAppliedFilter","suite name","Mon May 12 16:56:30 GMT 2025","passed","Mon May 12 16:56:43 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","5309","testToggleStatusRadioButtonsCorrectly","suite name","Mon May 12 16:56:07 GMT 2025","passed","Mon May 12 16:56:12 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verify 'Add business unit' button activation once some company is selected","12991","testVerifyAvailabilityOfBusinessUnitButton","suite name","Mon May 12 16:56:50 GMT 2025","passed","Mon May 12 16:57:03 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","5243","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Mon May 12 16:53:39 GMT 2025","passed","Mon May 12 16:53:44 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
