"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The transaction table data on the UI matches the exported CSV file data.","19438","testTransactionTableMatchesDownloadedCsv","suite name","Sat Jul 26 15:44:15 GMT 2025","passed","Sat Jul 26 15:44:34 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedCsv"
"Check if the user can change the password through the profile settings in the user menu","8148","testChangePassword","suite name","Sat Jul 26 15:49:13 GMT 2025","passed","Sat Jul 26 15:49:21 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Check after clicking on Transactions user redirected to Transactions page","905","testTransactionsLink","suite name","Sat Jul 26 15:48:43 GMT 2025","passed","Sat Jul 26 15:48:43 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Verify 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","6786","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Sat Jul 26 15:36:23 GMT 2025","passed","Sat Jul 26 15:36:30 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Validates successful business unit addition to company (E2E test).","7118","testAddBusinessUnitEndToEndTest","suite name","Sat Jul 26 15:45:20 GMT 2025","passed","Sat Jul 26 15:45:28 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Activate Fraud Control added to Business UnitDeactivate Fraud Control added to Business Unit","1","testChangeControlActivityForFraudControlAddedToBusinessUnit","suite name","Sat Jul 26 15:35:47 GMT 2025","unknown","Sat Jul 26 15:35:47 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testChangeControlActivityForFraudControlAddedToBusinessUnit"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","2631","testResetCurrency","suite name","Sat Jul 26 15:38:52 GMT 2025","passed","Sat Jul 26 15:38:54 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify the request to server contains all the information from the filter","13026","testRequestToServer","suite name","Sat Jul 26 15:37:46 GMT 2025","passed","Sat Jul 26 15:37:59 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testRequestToServer"
"Compare number of transactions with selected statuses in the table before and after filter","10205","testFilterByStatus","suite name","Sat Jul 26 15:40:08 GMT 2025","passed","Sat Jul 26 15:40:18 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify, that 'Reset filter' clean 'Company' input field","1744","testResetCompany","suite name","Sat Jul 26 15:38:46 GMT 2025","passed","Sat Jul 26 15:38:47 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCompany"
"Verify the error message when attempting to create a Fraud Control with the existing name","11456","testErrorMessageForExistedName","suite name","Sat Jul 26 15:47:46 GMT 2025","passed","Sat Jul 26 15:47:57 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testErrorMessageForExistedName"
"Check that after click on transactions in column NPGW reference user see transaction details","8344","testCheckTransactionDetails","suite name","Sat Jul 26 15:47:44 GMT 2025","passed","Sat Jul 26 15:47:53 GMT 2025","xyz.npgw.test.run.TransactionDetailsTest","test name","xyz.npgw.test.run.TransactionDetailsTest","testCheckTransactionDetails"
