"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Added company appears in the 'Select company' dropdown list","8614","testVerifyCompanyPresenceInDropdown","Surefire suite","Thu Apr 17 09:24:35 GMT 2025","passed","Thu Apr 17 09:24:44 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"Error message when trying to create a company with invalid length and special characters.","3564","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu Apr 17 09:24:13 GMT 2025","passed","Thu Apr 17 09:24:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","79","testNavigateToReportsPage","Surefire suite","Thu Apr 17 09:19:55 GMT 2025","passed","Thu Apr 17 09:19:55 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3622","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Thu Apr 17 09:24:27 GMT 2025","passed","Thu Apr 17 09:24:31 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Check if the user can change the password through the profile settings in the user menu","11523","testChangePassword","Surefire suite","Thu Apr 17 09:25:38 GMT 2025","passed","Thu Apr 17 09:25:49 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testChangePassword"
"Validates successful business unit addition to company (E2E test).","14023","testAddBusinessUnitEndToEndTest","Surefire suite","Thu Apr 17 09:23:15 GMT 2025","passed","Thu Apr 17 09:23:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddBusinessUnitEndToEndTest"
"Log out via button in the user menu","1364","testLogOutViaButtonInUserMenu","Surefire suite","Thu Apr 17 09:26:02 GMT 2025","passed","Thu Apr 17 09:26:04 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInUserMenu"
"Verify that a new Merchant wasn't added once click 'Close' button","9586","testCloseButtonAndDiscardChanges","Surefire suite","Thu Apr 17 09:19:04 GMT 2025","passed","Thu Apr 17 09:19:13 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","7903","testRetainCurrencyWhenReSelectingSameOption","Surefire suite","Thu Apr 17 09:21:52 GMT 2025","passed","Thu Apr 17 09:22:00 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Edit company info and save","12514","testEditCompanyInfoAndSave","Surefire suite","Thu Apr 17 09:22:06 GMT 2025","passed","Thu Apr 17 09:22:18 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","Surefire test","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Add users with roles [SUPER, ADMIN, USER] as super admin","13395","testAddUser","Surefire suite","Thu Apr 17 09:20:14 GMT 2025","passed","Thu Apr 17 09:20:28 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3173","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Thu Apr 17 09:20:59 GMT 2025","passed","Thu Apr 17 09:21:02 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Add users with roles [SUPER, ADMIN, USER] as super admin","9902","testAddUser","Surefire suite","Thu Apr 17 09:20:00 GMT 2025","passed","Thu Apr 17 09:20:10 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
