"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the request to server contains all the information from the filter","12287","testRequestToServer","suite name","Thu Jun 12 12:56:58 GMT 2025","passed","Thu Jun 12 12:57:10 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testRequestToServer"
"Company can be added by filling out required fields","5180","testAddCompanyByFillRequiredFields","suite name","Thu Jun 12 12:52:14 GMT 2025","passed","Thu Jun 12 12:52:19 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Verify that transactions are present in the table when a currency filter is applied on the last page","5631","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Thu Jun 12 12:59:34 GMT 2025","passed","Thu Jun 12 12:59:40 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","3802","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Thu Jun 12 12:59:53 GMT 2025","passed","Thu Jun 12 12:59:57 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"'Creation Date' column sorts ascending by default and descending on click.","6640","testSortByCreationDate","suite name","Thu Jun 12 12:59:22 GMT 2025","passed","Thu Jun 12 12:59:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByCreationDate"
"'Reset filter' clears selected options to default","2931","testResetFilter","suite name","Thu Jun 12 12:58:19 GMT 2025","passed","Thu Jun 12 12:58:22 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testResetFilter"
"User navigate to 'System administration page'","1632","testNavigateToSystemAdministrationPage","suite name","Thu Jun 12 12:55:30 GMT 2025","passed","Thu Jun 12 12:55:31 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2507","testRowsPerPageDropdownOptions","suite name","Thu Jun 12 13:03:01 GMT 2025","passed","Thu Jun 12 13:03:04 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify that the user can switch to the light theme","639","testLightColorThemeSwitch","suite name","Thu Jun 12 12:53:39 GMT 2025","passed","Thu Jun 12 12:53:40 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"Filtering transactions by Card type displays only matching entries in the table.","2468","testFilterByCardType","suite name","Thu Jun 12 12:56:58 GMT 2025","passed","Thu Jun 12 12:57:01 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3299","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Thu Jun 12 12:53:27 GMT 2025","passed","Thu Jun 12 12:53:30 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Filter acquirers by status.","2441","testFilterAcquirersByStatus","suite name","Thu Jun 12 13:02:09 GMT 2025","passed","Thu Jun 12 13:02:12 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify that all elements of dialog are displayed properly","5890","testElementsOfEditBusinessUnitDialog","suite name","Thu Jun 12 12:58:46 GMT 2025","passed","Thu Jun 12 12:58:52 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testElementsOfEditBusinessUnitDialog"
"Verifies that all form field placeholders are set correctly","3366","testVerifyPlaceholdersEditForm","suite name","Thu Jun 12 12:55:30 GMT 2025","passed","Thu Jun 12 12:55:34 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","1636","testVisibilityHeaderAndAcquirersList","suite name","Thu Jun 12 13:04:18 GMT 2025","passed","Thu Jun 12 13:04:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Verify that user can see selector Status Options","2104","testTheVisibilityOfTheStatusSelectorOptions","suite name","Thu Jun 12 13:00:34 GMT 2025","passed","Thu Jun 12 13:00:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Filtering transactions by Currency","4723","testFilterTransactionsByCurrency","suite name","Thu Jun 12 12:58:40 GMT 2025","passed","Thu Jun 12 12:58:45 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verify that 'Create' button is disabled when Acquirer name is empty.","2186","testDisableCreateButtonWhenAcquirerNameIsEmpty","suite name","Thu Jun 12 12:59:43 GMT 2025","passed","Thu Jun 12 12:59:45 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisableCreateButtonWhenAcquirerNameIsEmpty"
"Verify that the placeholder text for each field is correct.","3262","testVerifyPlaceholders","suite name","Thu Jun 12 12:54:07 GMT 2025","passed","Thu Jun 12 12:54:10 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Check the Transaction details dialog is closed after clicking on 'x' icon","3697","testCloseXIcon","suite name","Thu Jun 12 12:55:06 GMT 2025","passed","Thu Jun 12 12:55:10 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCloseXIcon"
"Verify that users can be sorted in reverse alphabetical order","3389","testCheckSortingListOfUsersReverse","suite name","Thu Jun 12 12:53:13 GMT 2025","passed","Thu Jun 12 12:53:16 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCheckSortingListOfUsersReverse"
"The presence of the dropdown options export table data to file","3360","testPresenceOfDownloadFilesOptions","suite name","Thu Jun 12 12:56:49 GMT 2025","passed","Thu Jun 12 12:56:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3200","testResetCardType","suite name","Thu Jun 12 12:57:58 GMT 2025","passed","Thu Jun 12 12:58:01 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Check/Uncheck Visible columns in the Settings and verify table column headers","12685","testCheckUncheckOneVisibleColumn","suite name","Thu Jun 12 12:56:24 GMT 2025","passed","Thu Jun 12 12:56:36 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckOneVisibleColumn"
"Verify that business unit can be deleted","6504","testDeleteBusinessUnit","suite name","Thu Jun 12 12:58:58 GMT 2025","passed","Thu Jun 12 12:59:04 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testDeleteBusinessUnit"
"Verify that re-selecting an already selected status keeps the selection unchanged.","5385","testRetainStatusWhenReSelectingSameOption","suite name","Thu Jun 12 13:02:50 GMT 2025","passed","Thu Jun 12 13:02:56 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Error message when trying to create a company with invalid length and special characters.","2735","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Thu Jun 12 12:53:08 GMT 2025","passed","Thu Jun 12 12:53:11 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify that on the Transactions Page user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","1925","testVisibilityOfControlPanelElements","suite name","Thu Jun 12 13:00:42 GMT 2025","passed","Thu Jun 12 13:00:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testVisibilityOfControlPanelElements"
"Verify, that 'Reset filter' clean 'Business Unit' input field","4295","testResetBusinessUnit","suite name","Thu Jun 12 12:57:40 GMT 2025","passed","Thu Jun 12 12:57:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","3064","testToggleStatusRadioButtonsCorrectly","suite name","Thu Jun 12 13:00:34 GMT 2025","passed","Thu Jun 12 13:00:37 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
