"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Acquirers table contains correct column headers","6974","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Fri Jul 04 17:16:12 GMT 2025","passed","Fri Jul 04 17:16:19 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"'Reset' button clears selected filter values and resets them to default.","9882","testResetFilter","suite name","Fri Jul 04 17:17:34 GMT 2025","passed","Fri Jul 04 17:17:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verify, that 'Reset filter' clean 'Company' input field","3639","testResetCompany","suite name","Fri Jul 04 17:31:25 GMT 2025","passed","Fri Jul 04 17:31:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCompany"
"User navigate to 'System administration page'","2002","testNavigateToSystemAdministrationPage","suite name","Fri Jul 04 17:23:56 GMT 2025","passed","Fri Jul 04 17:23:58 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","1621","testResetStatus","suite name","Fri Jul 04 17:32:43 GMT 2025","passed","Fri Jul 04 17:32:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","6745","testOpenStatusDropdown","suite name","Fri Jul 04 17:17:19 GMT 2025","passed","Fri Jul 04 17:17:26 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Compare number of transactions with selected statuses in the table before and after filter","9310","testFilterByStatus","suite name","Fri Jul 04 17:26:44 GMT 2025","passed","Fri Jul 04 17:26:54 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Create company analyst under admin","34485","testCreateCompanyAnalystAndDeactivate","suite name","Fri Jul 04 17:21:37 GMT 2025","passed","Fri Jul 04 17:22:11 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","5184","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Fri Jul 04 17:23:34 GMT 2025","passed","Fri Jul 04 17:23:39 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Unauthenticated users are automatically redirected to the 'Login page'","1966","testUnauthenticatedUserRedirectionToLoginPage","suite name","Fri Jul 04 17:15:40 GMT 2025","passed","Fri Jul 04 17:15:42 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Unauthenticated users are automatically redirected to the 'Login page'","3143","testUnauthenticatedUserRedirectionToLoginPage","suite name","Fri Jul 04 17:15:47 GMT 2025","passed","Fri Jul 04 17:15:50 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"All key chart elements are correctly displayed","8320","testVisibleChartElementsAreDisplayedCorrectly","suite name","Fri Jul 04 17:25:40 GMT 2025","passed","Fri Jul 04 17:25:49 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testVisibleChartElementsAreDisplayedCorrectly"
"Verify full lists of column headers in table and visible columns from Settings","6723","testCheckUncheckAllVisibleColumns","suite name","Fri Jul 04 17:24:24 GMT 2025","passed","Fri Jul 04 17:24:31 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"Deactivate user by 'Change user activity button' and verify status change","15856","testDeactivateUserViaChangeUserActivityButton","suite name","Fri Jul 04 17:22:46 GMT 2025","passed","Fri Jul 04 17:23:02 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Check password policy validation error messages when changing password in user menu","14933","testChangePasswordValidationMessages","suite name","Fri Jul 04 17:16:16 GMT 2025","passed","Fri Jul 04 17:16:31 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Unauthenticated users are automatically redirected to the 'Login page'","1976","testUnauthenticatedUserRedirectionToLoginPage","suite name","Fri Jul 04 17:15:36 GMT 2025","passed","Fri Jul 04 17:15:38 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Filtering transactions by Card type displays only matching entries in the table.","17303","testFilterByCardType","suite name","Fri Jul 04 17:26:03 GMT 2025","passed","Fri Jul 04 17:26:20 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","1833","testResetCurrency","suite name","Fri Jul 04 17:31:53 GMT 2025","passed","Fri Jul 04 17:31:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","15635","testVerifyAcquirerStatus","suite name","Fri Jul 04 17:19:52 GMT 2025","passed","Fri Jul 04 17:20:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Verify that the color theme matching with the default browser theme","38","testDefaultThemeMatching","suite name","Fri Jul 04 17:16:58 GMT 2025","passed","Fri Jul 04 17:16:58 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Verify that 'NPGW reference' and 'Business unit reference' fields appear when clicking on 'Trx IDs'.","949","testSearchOptionsVisibleAfterClickingTrxIds","suite name","Fri Jul 04 17:33:01 GMT 2025","passed","Fri Jul 04 17:33:02 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testSearchOptionsVisibleAfterClickingTrxIds"
"Adding a user with an existing email address results in an error message.","10455","testAddUserWithExistingEmail","suite name","Fri Jul 04 17:20:37 GMT 2025","passed","Fri Jul 04 17:20:48 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUserWithExistingEmail"
"Validates successful business unit addition to company (E2E test).","7883","testAddBusinessUnitEndToEndTest","suite name","Fri Jul 04 17:26:06 GMT 2025","passed","Fri Jul 04 17:26:14 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Check password policy validation error messages when changing password in user menu","14681","testChangePasswordValidationMessages","suite name","Fri Jul 04 17:15:50 GMT 2025","passed","Fri Jul 04 17:16:05 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Verify, that ","1631","testResetData","suite name","Fri Jul 04 17:32:02 GMT 2025","passed","Fri Jul 04 17:32:03 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetData"
"Verify that merchant acquirer can be activated and deactivated by Super","23551","testActivateDeactivateMerchantAcquirer","suite name","Fri Jul 04 17:16:07 GMT 2025","passed","Fri Jul 04 17:16:31 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testActivateDeactivateMerchantAcquirer"
"Compare number of transactions with selected statuses in the table before and after filter","8401","testFilterByStatus","suite name","Fri Jul 04 17:26:29 GMT 2025","passed","Fri Jul 04 17:26:38 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"'Reset' button clears selected filter values and resets them to default.","10078","testResetFilter","suite name","Fri Jul 04 17:17:52 GMT 2025","passed","Fri Jul 04 17:18:02 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Verify that user can see 'Card type' options","1033","testTheVisibilityOfTheCardTypeOptions","suite name","Fri Jul 04 17:33:36 GMT 2025","passed","Fri Jul 04 17:33:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheCardTypeOptions"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","1660","testResetStatus","suite name","Fri Jul 04 17:32:18 GMT 2025","passed","Fri Jul 04 17:32:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Filter acquirers by status.","9789","testFilterAcquirersByStatus","suite name","Fri Jul 04 17:17:02 GMT 2025","passed","Fri Jul 04 17:17:11 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
