"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","4696","testOpenCurrencyDropdown","Surefire suite","Thu Apr 24 09:53:27 GMT 2025","passed","Thu Apr 24 09:53:32 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","4755","testOpenStatusDropdown","Surefire suite","Thu Apr 24 09:56:16 GMT 2025","passed","Thu Apr 24 09:56:20 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","4473","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Thu Apr 24 10:03:37 GMT 2025","passed","Thu Apr 24 10:03:41 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","6123","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Thu Apr 24 09:59:44 GMT 2025","passed","Thu Apr 24 09:59:50 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify that re-selecting an already selected status keeps the selection unchanged.","8717","testRetainStatusWhenReSelectingSameOption","Surefire suite","Thu Apr 24 09:56:25 GMT 2025","passed","Thu Apr 24 09:56:34 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Choose amount popup functionality","0","Добавить ожидание для нажатия Transactions","Surefire suite","Thu Apr 24 09:52:37 GMT 2025","unknown","Thu Apr 24 09:52:37 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","3367","testNavigateToTransactionsPage","Surefire suite","Thu Apr 24 10:02:03 GMT 2025","passed","Thu Apr 24 10:02:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Unauthenticated users are automatically redirected to the 'Login page'","2268","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu Apr 24 09:53:11 GMT 2025","passed","Thu Apr 24 09:53:13 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Validates successful company creation and correct field persistence (E2E test).","13277","testAddCompanyEndToEndTest","Surefire suite","Thu Apr 24 09:57:20 GMT 2025","passed","Thu Apr 24 09:57:33 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Displaying rows per page options when clicking on Selector Rows","3308","testCountOptionsSelectorRows","Surefire suite","Thu Apr 24 10:00:47 GMT 2025","passed","Thu Apr 24 10:00:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
