"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filter acquirers by status.","2870","testFilterAcquirersByStatus","suite name","Thu May 22 20:12:10 GMT 2025","passed","Thu May 22 20:12:13 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3606","testRememberMeUncheckedDontSaveUserEmail","suite name","Thu May 22 20:08:34 GMT 2025","passed","Thu May 22 20:08:37 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Verify that the color theme matching with the default browser theme","23","testDefaultThemeMatching","suite name","Thu May 22 20:09:41 GMT 2025","passed","Thu May 22 20:09:41 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Verify that user can see selector Status Options","2503","testTheVisibilityOfTheStatusSelectorOptions","suite name","Thu May 22 20:16:40 GMT 2025","passed","Thu May 22 20:16:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Verify that a new business unit wasn't added once click 'Close' button","14098","testCloseButtonAndDiscardChanges","suite name","Thu May 22 20:09:25 GMT 2025","passed","Thu May 22 20:09:39 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Verify that the user can switch to the light theme","814","testLightColorThemeSwitch","suite name","Thu May 22 20:09:48 GMT 2025","passed","Thu May 22 20:09:49 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","8494","testRetainCurrencyWhenReSelectingSameOption","suite name","Thu May 22 20:10:34 GMT 2025","passed","Thu May 22 20:10:42 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Unauthenticated users are automatically redirected to the 'Login page'","1614","testUnauthenticatedUserRedirectionToLoginPage","suite name","Thu May 22 20:08:53 GMT 2025","passed","Thu May 22 20:08:55 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify content of 'Generation Parameters dialog'","3281","testContentOfGenerationParametersDalog","suite name","Thu May 22 20:17:07 GMT 2025","passed","Thu May 22 20:17:11 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDalog"
"Verifying that we can switch the page when we click next button","3427","testPaginationNextButton","suite name","Thu May 22 20:14:22 GMT 2025","passed","Thu May 22 20:14:25 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
