"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add a new business unit with 'Add business unit' button","13270","testAddNewMerchants","suite name","Wed Jun 04 14:29:07 GMT 2025","passed","Wed Jun 04 14:29:20 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
"Error is displayed when trying to create a company with an already existing name","2802","testAddCompanyWithSameName","suite name","Wed Jun 04 14:34:07 GMT 2025","passed","Wed Jun 04 14:34:10 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3097","testResetPaymentMethod","suite name","Wed Jun 04 14:38:28 GMT 2025","passed","Wed Jun 04 14:38:32 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetPaymentMethod"
"Check password policy validation error messages when changing password in user menu","13560","testChangePasswordValidationMessages","suite name","Wed Jun 04 14:29:40 GMT 2025","passed","Wed Jun 04 14:29:53 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Validates successful business unit addition to company (E2E test).","5467","testAddBusinessUnitEndToEndTest","suite name","Wed Jun 04 14:28:57 GMT 2025","passed","Wed Jun 04 14:29:02 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"Log out via button in the Header","164","testLogOutViaButtonInHeader","suite name","Wed Jun 04 14:31:02 GMT 2025","passed","Wed Jun 04 14:31:02 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","8967","testCheckboxesOfGenerationParameters","suite name","Wed Jun 04 14:34:30 GMT 2025","passed","Wed Jun 04 14:34:39 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Verify that 'Company name' field is prefilled and impossible to change","8185","testCompanyNameFieldDefaultState","suite name","Wed Jun 04 14:29:39 GMT 2025","passed","Wed Jun 04 14:29:47 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","1800","testVerifyAddBusinessUnitButtonDefaultState","suite name","Wed Jun 04 14:30:05 GMT 2025","passed","Wed Jun 04 14:30:07 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Check that after click on transactions in column NPGW reference user see transaction details","2625","testCheckTransactionDetails","suite name","Wed Jun 04 14:32:38 GMT 2025","passed","Wed Jun 04 14:32:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTransactionDetails"
"Check after clicking on Transactions user redirected to Transactions page","2167","testTransactionsLink","suite name","Wed Jun 04 14:31:37 GMT 2025","passed","Wed Jun 04 14:31:39 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Check that Logo in header contains text 'NPGW' and image","29","testLogoContainsTextAndImage","suite name","Wed Jun 04 14:31:13 GMT 2025","passed","Wed Jun 04 14:31:13 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
