"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4302","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Wed Apr 30 14:03:46 GMT 2025","passed","Wed Apr 30 14:03:50 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"The visibility of elements in the 'Acquirers List' control panel","3040","testVisibilityAcquirersListControlTab","Surefire suite","Wed Apr 30 14:01:45 GMT 2025","passed","Wed Apr 30 14:01:48 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify that the placeholder text for each field is correct.","0","testVerifyPlaceholders","Surefire suite","Wed Apr 30 13:58:36 GMT 2025","unknown","Wed Apr 30 13:58:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Log out via button in the Header","1104","testLogOutViaButtonInHeader","Surefire suite","Wed Apr 30 14:08:00 GMT 2025","passed","Wed Apr 30 14:08:01 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInHeader"
"Verify that 'Company name' field is prefilled and impossible to change","11579","testCompanyNameFieldDefaultState","Surefire suite","Wed Apr 30 14:09:39 GMT 2025","passed","Wed Apr 30 14:09:50 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Company creation with Latin symbols","5787","testAddCompanyWithAllFilledFields","Surefire suite","Wed Apr 30 14:02:05 GMT 2025","passed","Wed Apr 30 14:02:10 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithAllFilledFields"
"Added company appears in the 'Select company' dropdown list","0","testVerifyCompanyPresenceInDropdown","Surefire suite","Wed Apr 30 13:58:36 GMT 2025","unknown","Wed Apr 30 13:58:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"Displaying selected currency","5179","testFilterDisplaysSelectedCurrency","Surefire suite","Wed Apr 30 14:06:00 GMT 2025","passed","Wed Apr 30 14:06:05 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"User navigate to 'Dashboard page' after login","7","testNavigateToDashboardAfterLogin","Surefire suite","Wed Apr 30 14:08:37 GMT 2025","passed","Wed Apr 30 14:08:37 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Verifies Country and Timezone field interaction during Acquirer creation.","0","fail after latest update","Surefire suite","Wed Apr 30 13:58:36 GMT 2025","unknown","Wed Apr 30 13:58:36 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testCountryAndTimezoneFieldInteraction"
