"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering transactions by Amount","0","testFilterTransactionsByAmount","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByAmount"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3050","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Thu May 01 10:20:34 GMT 2025","passed","Thu May 01 10:20:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Check that click on Logo return user to the dashboard page from other pages","2664","testClickLogoReturnToDashboardPage","Surefire suite","Thu May 01 10:22:49 GMT 2025","passed","Thu May 01 10:22:51 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testClickLogoReturnToDashboardPage"
"Verify that the placeholder text for each field is correct.","0","testVerifyPlaceholders","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Error message when trying to create a company with invalid length and special characters.","1756","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu May 01 10:19:54 GMT 2025","passed","Thu May 01 10:19:56 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Edit company info and save","6422","testEditCompanyInfoAndSave","Surefire suite","Thu May 01 10:16:45 GMT 2025","passed","Thu May 01 10:16:51 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","Surefire test","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Add users with roles [SUPER, ADMIN, USER] as super admin","1","testAddUser","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2356","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Thu May 01 10:24:13 GMT 2025","passed","Thu May 01 10:24:16 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Check after clicking on Transactions user redirected to Transactions page","1382","testTransactionsLink","Surefire suite","Thu May 01 10:23:10 GMT 2025","passed","Thu May 01 10:23:12 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testTransactionsLink"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","1527","testOpenStatusDropdown","Surefire suite","Thu May 01 10:18:03 GMT 2025","passed","Thu May 01 10:18:05 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","3701","testBusinessUnitsListUpdatesOnCompanySelection","Surefire suite","Thu May 01 10:17:17 GMT 2025","passed","Thu May 01 10:17:21 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"User navigate to 'Dashboard page' after login","7","testNavigateToDashboardAfterLogin","Surefire suite","Thu May 01 10:23:27 GMT 2025","passed","Thu May 01 10:23:27 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Check that Logo in header contains text 'NPGW' and image","34","testLogoContainsTextAndImage","Surefire suite","Thu May 01 10:23:06 GMT 2025","passed","Thu May 01 10:23:06 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogoContainsTextAndImage"
"Verifies Country and Timezone field interaction during Acquirer creation.","0","fail after latest update","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testCountryAndTimezoneFieldInteraction"
"Verify full lists of column headers in table and visible columns from Settings","3916","testCheckUncheckAllVisibleColumns","Surefire suite","Thu May 01 10:20:42 GMT 2025","passed","Thu May 01 10:20:46 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckAllVisibleColumns"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2382","testRowsPerPageDropdownOptions","Surefire suite","Thu May 01 10:18:19 GMT 2025","passed","Thu May 01 10:18:21 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify that user can see selector Status Options","2018","testTheVisibilityOfTheStatusSelectorOptions","Surefire suite","Thu May 01 10:22:42 GMT 2025","passed","Thu May 01 10:22:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Error message is displayed when start date is after end date.","5524","testErrorMessageForReversedDateRange","Surefire suite","Thu May 01 10:23:17 GMT 2025","failed","Thu May 01 10:23:22 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Verify that the title of the 'Edit Business Unit' dialog matches the expected result","0","testVerifyTitleEditBusinessUnitDialog","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","Surefire test","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyTitleEditBusinessUnitDialog"
"User navigate to 'Login page'","93","testNavigateToLoginPage","Surefire suite","Thu May 01 10:16:53 GMT 2025","passed","Thu May 01 10:16:54 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","2951","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","Surefire suite","Thu May 01 10:24:33 GMT 2025","passed","Thu May 01 10:24:36 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Displaying rows per page options when clicking on Selector Rows","1731","testCountOptionsSelectorRows","Surefire suite","Thu May 01 10:21:17 GMT 2025","passed","Thu May 01 10:21:19 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Error message when trying to create a company with invalid length and special characters.","1895","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu May 01 10:20:00 GMT 2025","passed","Thu May 01 10:20:02 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Company creation with Latin symbols","4305","testAddCompanyWithAllFilledFields","Surefire suite","Thu May 01 10:19:17 GMT 2025","passed","Thu May 01 10:19:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithAllFilledFields"
"Verify that on Transactions Page after clicking on Transactions user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","1622","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage","Surefire suite","Thu May 01 10:22:31 GMT 2025","passed","Thu May 01 10:22:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage"
"error message 'From should be lesser than To' appears","2541","testErrorMessageByAmount","Surefire suite","Thu May 01 10:21:37 GMT 2025","passed","Thu May 01 10:21:39 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","0","testAddAdminAndSighInAsAdmin","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddAdminAndSighInAsAdmin"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","0","ERRORcurrencyList must be not empty","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Displaying the number of rows on the screen when selecting Selector Rows.","1221","testCountSelectorRows","Surefire suite","Thu May 01 10:21:23 GMT 2025","passed","Thu May 01 10:21:24 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Choose amount popup functionality","4339","testChooseAmountPopUp","Surefire suite","Thu May 01 10:21:08 GMT 2025","passed","Thu May 01 10:21:13 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Verifies Re-selecting the Same Timezone Does Not Change the Value","0","fail after latest update","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testReSelectingSameTimezoneKeepsValueUnchanged"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2105","testToggleStatusRadioButtonsCorrectly","Surefire suite","Thu May 01 10:24:47 GMT 2025","passed","Thu May 01 10:24:49 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Error is displayed when trying to create a company with special characters in the name.","0","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error message is displayed when start date is after end date.","2171","testErrorMessageForReversedDateRange","Surefire suite","Thu May 01 10:21:43 GMT 2025","passed","Thu May 01 10:21:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Filtering transactions by Currency","0","Fall on empty transactions table","Surefire suite","Thu May 01 10:16:27 GMT 2025","unknown","Thu May 01 10:16:27 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3952","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Thu May 01 10:16:59 GMT 2025","passed","Thu May 01 10:17:03 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Verify that user can see Payment Method Options","1461","testTheVisibilityOfThePaymentMethodOptions","Surefire suite","Thu May 01 10:22:37 GMT 2025","passed","Thu May 01 10:22:39 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfThePaymentMethodOptions"
