"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that the 'Pending' occurs at most once in the Payment lifecycle section","29913","testPendingOccursAtMostOnceInLifecycle","suite name","Fri Aug 15 14:09:12 GMT 2025","passed","Fri Aug 15 14:09:42 GMT 2025","xyz.npgw.test.run.TransactionDetailsTest","test name","xyz.npgw.test.run.TransactionDetailsTest","testPendingOccursAtMostOnceInLifecycle"
"Generate API secret token as company admin","5548","testGenerateTokenAsTestAdmin","suite name","Fri Aug 15 14:06:18 GMT 2025","passed","Fri Aug 15 14:06:24 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testGenerateTokenAsTestAdmin"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","1","testNavigateToReportsPage","suite name","Fri Aug 15 14:04:18 GMT 2025","unknown","Fri Aug 15 14:04:18 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Correct transaction summary is displayed on Dashboard page","6595","testTransactionSummary","suite name","Fri Aug 15 14:13:35 GMT 2025","passed","Fri Aug 15 14:13:42 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummary"
"Compare number of transactions with selected statuses in the table before and after filter","7339","testFilterByStatus","suite name","Fri Aug 15 14:07:41 GMT 2025","passed","Fri Aug 15 14:07:48 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Deactivate and activate company admin as super admin","17613","testDeactivateAndActivateCompanyAdmin","suite name","Fri Aug 15 14:18:13 GMT 2025","passed","Fri Aug 15 14:18:31 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyAdmin"
"Validate correct layout and behavior of the 'Setup acquirer MID' dialog.","2936","testSetupAcquirerMidDialogDisplaysCorrectlyAndCloses","suite name","Fri Aug 15 14:25:28 GMT 2025","passed","Fri Aug 15 14:25:31 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testSetupAcquirerMidDialogDisplaysCorrectlyAndCloses"
"Verify Reset filter cleans all the filters applied","22182","testResetAllTheFilters","suite name","Fri Aug 15 14:14:26 GMT 2025","passed","Fri Aug 15 14:14:48 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testResetAllTheFilters"
"Verify the error message when attempting to create a Fraud Control with the existing name","11120","testErrorMessageForExistingControlName","suite name","Fri Aug 15 14:07:14 GMT 2025","passed","Fri Aug 15 14:07:25 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testErrorMessageForExistingControlName"
"Log out via button in the user menu","945","testLogOutViaButtonInUserMenu","suite name","Fri Aug 15 14:19:30 GMT 2025","passed","Fri Aug 15 14:19:31 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"'Reset' button clears selected filter values and resets them to default.","5555","testResetFilter","suite name","Fri Aug 15 14:15:30 GMT 2025","passed","Fri Aug 15 14:15:36 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed.","8362","testAddCompanyAnalyst","suite name","Fri Aug 15 14:16:31 GMT 2025","passed","Fri Aug 15 14:16:39 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Filter acquirers by status.","3538","testFilterAcquirersByStatus","suite name","Fri Aug 15 14:15:14 GMT 2025","passed","Fri Aug 15 14:15:18 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Create company analyst under admin","26951","testCreateCompanyAnalystAndDeactivateAsAdmin","suite name","Fri Aug 15 14:22:05 GMT 2025","passed","Fri Aug 15 14:22:32 GMT 2025","xyz.npgw.test.run.TeamPageAdminTest","test name","xyz.npgw.test.run.TeamPageAdminTest","testCreateCompanyAnalystAndDeactivateAsAdmin"
