"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error message is displayed when start date is after end date.","1386","testErrorMessageForReversedDateRange","Surefire suite","Thu May 01 03:54:49 GMT 2025","passed","Thu May 01 03:54:50 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","0","testAddAdminAndSighInAsAdmin","Surefire suite","Thu May 01 03:47:34 GMT 2025","unknown","Thu May 01 03:47:34 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddAdminAndSighInAsAdmin"
"The visibility of elements in the 'Acquirers List' control panel","1462","testVisibilityAcquirersListControlTab","Surefire suite","Thu May 01 03:50:22 GMT 2025","passed","Thu May 01 03:50:23 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","2757","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Thu May 01 03:51:38 GMT 2025","passed","Thu May 01 03:51:41 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","2599","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Thu May 01 03:51:31 GMT 2025","passed","Thu May 01 03:51:34 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","4109","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Thu May 01 03:48:11 GMT 2025","passed","Thu May 01 03:48:16 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Error message when trying to create a company with invalid length and special characters.","2162","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu May 01 03:51:19 GMT 2025","passed","Thu May 01 03:51:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","2671","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","Surefire suite","Thu May 01 03:56:15 GMT 2025","passed","Thu May 01 03:56:18 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Verifying that we can switch the page when we click next button","1510","testPaginationNextButton","Surefire suite","Thu May 01 03:53:32 GMT 2025","passed","Thu May 01 03:53:33 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Add a new Merchant with 'Add business unit' button","14067","testAddNewMerchants","Surefire suite","Thu May 01 03:55:00 GMT 2025","passed","Thu May 01 03:55:14 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
