"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out via button in the Header","417","testLogOutViaButtonInHeader","Surefire suite","Tue May 06 09:59:19 GMT 2025","passed","Tue May 06 09:59:19 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2176","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Tue May 06 10:00:52 GMT 2025","passed","Tue May 06 10:00:54 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Verify that the user can switch to the dark theme","1913","testDarkColorThemeSwitch","Surefire suite","Tue May 06 09:59:06 GMT 2025","passed","Tue May 06 09:59:08 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Error message when trying to create a company with invalid length and special characters.","2337","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Tue May 06 09:53:22 GMT 2025","passed","Tue May 06 09:53:24 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"User navigate to 'Login page'","93","testNavigateToLoginPage","Surefire suite","Tue May 06 09:46:32 GMT 2025","passed","Tue May 06 09:46:32 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Validates successful company creation and correct field persistence (E2E test).","9620","testAddCompanyEndToEndTest","Surefire suite","Tue May 06 09:52:15 GMT 2025","passed","Tue May 06 09:52:24 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Add a new Merchant with 'Add business unit' button","17489","testAddNewMerchants","Surefire suite","Tue May 06 09:59:58 GMT 2025","passed","Tue May 06 10:00:15 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testAddNewMerchants"
"The visibility of elements in the 'Acquirers List' control panel","1872","testVisibilityAcquirersListControlTab","Surefire suite","Tue May 06 09:51:28 GMT 2025","passed","Tue May 06 09:51:30 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Unauthenticated users are automatically redirected to the 'Login page'","1155","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Tue May 06 09:46:43 GMT 2025","passed","Tue May 06 09:46:44 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error is displayed when trying to create a company with special characters in the name.","2504","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Tue May 06 09:54:33 GMT 2025","passed","Tue May 06 09:54:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3153","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Tue May 06 09:55:25 GMT 2025","passed","Tue May 06 09:55:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Error message is displayed when start date is after end date.","2430","testErrorMessageForReversedDateRange","Surefire suite","Tue May 06 09:57:17 GMT 2025","passed","Tue May 06 09:57:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Check if the user can change the password through the profile settings in the user menu","0","testChangePassword","Surefire suite","Tue May 06 09:46:04 GMT 2025","unknown","Tue May 06 09:46:04 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Error is displayed when trying to create a company with special characters in the name.","2141","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Tue May 06 09:53:28 GMT 2025","passed","Tue May 06 09:53:30 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify that a new Merchant wasn't added once click 'Close' button","11773","testCloseButtonAndDiscardChanges","Surefire suite","Tue May 06 10:00:19 GMT 2025","passed","Tue May 06 10:00:31 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Verify 'Add business unit' button activation once some company is selected","11642","testVerifyAvailabilityOfBusinessUnitButton","Surefire suite","Tue May 06 10:00:58 GMT 2025","passed","Tue May 06 10:01:10 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
"'Create' button is disabled when required fields are not filled.","2236","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Tue May 06 09:53:03 GMT 2025","passed","Tue May 06 09:53:05 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Displaying selected currency","3549","testFilterDisplaysSelectedCurrency","Surefire suite","Tue May 06 09:57:24 GMT 2025","passed","Tue May 06 09:57:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","239","testNavigateToReportsPage","Surefire suite","Tue May 06 09:59:52 GMT 2025","passed","Tue May 06 09:59:52 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"'Create' button is disabled when required fields are not filled.","2049","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Tue May 06 09:52:57 GMT 2025","passed","Tue May 06 09:52:59 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","18360","testEditUser","Surefire suite","Tue May 06 09:49:46 GMT 2025","passed","Tue May 06 09:50:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testEditUser"
