"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error message when trying to create a company with invalid length and special characters.","4348","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Wed May 28 11:16:58 GMT 2025","passed","Wed May 28 11:17:02 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","2937","testRememberMeUncheckedDontSaveUserEmail","suite name","Wed May 28 11:09:50 GMT 2025","passed","Wed May 28 11:09:53 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Download files: PDF, Excel, CVS","5972","testDownloadFiles","suite name","Wed May 28 11:14:21 GMT 2025","passed","Wed May 28 11:14:27 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"'Create' button is disabled when required fields are not filled.","3757","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Wed May 28 11:16:42 GMT 2025","passed","Wed May 28 11:16:46 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Correct merchant ID is sent to the server","10607","testCheckMerchantId","suite name","Wed May 28 11:15:00 GMT 2025","passed","Wed May 28 11:15:11 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testCheckMerchantId"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","9642","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Wed May 28 11:16:48 GMT 2025","passed","Wed May 28 11:16:57 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Deactivate user by 'Change user activity button' and verify status change","22760","testDeactivateUserViaChangeUserActivityButton","suite name","Wed May 28 11:12:52 GMT 2025","passed","Wed May 28 11:13:15 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Error message is displayed when start date is after end date.","2175","testErrorMessageForReversedDateRange","suite name","Wed May 28 11:15:15 GMT 2025","passed","Wed May 28 11:15:17 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testErrorMessageForReversedDateRange"
"Verify content of 'Generation Parameters dialog'","12508","testContentOfGenerationParametersDialog","suite name","Wed May 28 11:16:18 GMT 2025","passed","Wed May 28 11:16:31 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
"Verify that the user can switch to the dark theme","3641","testDarkColorThemeSwitch","suite name","Wed May 28 11:11:39 GMT 2025","passed","Wed May 28 11:11:43 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
