"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that company cannot be deleted if there are associated business units","6025","testCannotDeleteCompanyWithAssociatedBusinessUnit","suite name","Wed Jun 18 04:22:57 GMT 2025","passed","Wed Jun 18 04:23:03 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssociatedBusinessUnit"
"Error is displayed when trying to create a company with an already existing name","3866","testAddCompanyWithSameName","suite name","Wed Jun 18 04:19:49 GMT 2025","passed","Wed Jun 18 04:19:53 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Filtering transactions by Card type displays only matching entries in the table.","2085","testFilterByCardType","suite name","Wed Jun 18 04:24:40 GMT 2025","passed","Wed Jun 18 04:24:42 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Create new company admin user under admin","4859","testCreateCompanyAdminUser","suite name","Wed Jun 18 04:19:39 GMT 2025","passed","Wed Jun 18 04:19:44 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"User navigate to 'Login page'","1131","testNavigateToLoginPage","suite name","Wed Jun 18 04:25:57 GMT 2025","passed","Wed Jun 18 04:25:58 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","2553","testResetStatus","suite name","Wed Jun 18 04:23:40 GMT 2025","passed","Wed Jun 18 04:23:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","40","testNavigateToTransactionsPage","suite name","Wed Jun 18 04:21:50 GMT 2025","passed","Wed Jun 18 04:21:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testNavigateToTransactionsPage"
"Compare number of transactions with selected statuses in the table before and after filter","0","testFilterByStatus","suite name","Wed Jun 18 04:19:12 GMT 2025","unknown","Wed Jun 18 04:19:12 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2877","testRowsPerPageDropdownOptions","suite name","Wed Jun 18 04:28:34 GMT 2025","passed","Wed Jun 18 04:28:37 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verify that company can be deleted","6995","testDeleteCompany","suite name","Wed Jun 18 04:23:22 GMT 2025","passed","Wed Jun 18 04:23:29 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testDeleteCompany"
