"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error is displayed when trying to create a company with special characters in the name.","2190","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon May 05 17:49:29 GMT 2025","passed","Mon May 05 17:49:31 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify that the placeholder text for each field is correct.","2220","testVerifyPlaceholders","Surefire suite","Mon May 05 17:51:26 GMT 2025","passed","Mon May 05 17:51:28 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verifies Re-selecting the Same Timezone Does Not Change the Value","1","Timezone field not exists already (FALU)","Surefire suite","Mon May 05 17:41:32 GMT 2025","unknown","Mon May 05 17:41:32 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testReSelectingSameTimezoneKeepsValueUnchanged"
"Verify that re-selecting an already selected status keeps the selection unchanged.","6828","testRetainStatusWhenReSelectingSameOption","Surefire suite","Mon May 05 17:46:00 GMT 2025","passed","Mon May 05 17:46:07 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3603","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Mon May 05 17:42:07 GMT 2025","passed","Mon May 05 17:42:11 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Verify that the 'Add Company' window displays the correct title in the header.","2049","testVerifyAddCompanyWindowTitle","Surefire suite","Mon May 05 17:50:40 GMT 2025","passed","Mon May 05 17:50:42 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyAddCompanyWindowTitle"
"Error message is displayed when start date is after end date.","3037","testErrorMessageForReversedDateRange","Surefire suite","Mon May 05 17:52:46 GMT 2025","passed","Mon May 05 17:52:49 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Log out via button in the Header","980","testLogOutViaButtonInHeader","Surefire suite","Mon May 05 17:54:54 GMT 2025","passed","Mon May 05 17:54:55 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Verifies Country and Timezone field interaction during Acquirer creation.","2","Country and Timezone fields not exists already - fail after latest update (FALU)","Surefire suite","Mon May 05 17:41:32 GMT 2025","unknown","Mon May 05 17:41:32 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testCountryAndTimezoneFieldInteraction"
"Error message is displayed when start date is after end date.","2107","testErrorMessageForReversedDateRange","Surefire suite","Mon May 05 17:55:25 GMT 2025","passed","Mon May 05 17:55:27 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
