"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out via button in the user menu","1831","testLogOutViaButtonInUserMenu","Surefire suite","Wed Apr 16 11:55:22 GMT 2025","passed","Wed Apr 16 11:55:24 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInUserMenu"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","Surefire suite","Wed Apr 16 11:47:44 GMT 2025","unknown","Wed Apr 16 11:47:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Company creation with Cyrillic symbols","12020","testAddCompanyWithCyrillicSymbols","Surefire suite","Wed Apr 16 11:54:08 GMT 2025","passed","Wed Apr 16 11:54:20 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","10479","testRetainCurrencyWhenReSelectingSameOption","Surefire suite","Wed Apr 16 11:50:50 GMT 2025","passed","Wed Apr 16 11:51:01 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Company can be added by filling out required fields","6577","testAddCompanyByFillRequiredFields","Surefire suite","Wed Apr 16 11:51:29 GMT 2025","passed","Wed Apr 16 11:51:35 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","0","testOpenStatusDropdown","Surefire suite","Wed Apr 16 11:47:44 GMT 2025","unknown","Wed Apr 16 11:47:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","4549","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Wed Apr 16 11:49:37 GMT 2025","passed","Wed Apr 16 11:49:42 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Error is displayed when trying to create a company with an already existing name","6966","testAddCompanyWithSameName","Surefire suite","Wed Apr 16 11:52:50 GMT 2025","passed","Wed Apr 16 11:52:57 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","4053","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Wed Apr 16 11:48:36 GMT 2025","passed","Wed Apr 16 11:48:40 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Verifies that all form field placeholders are set correctly","0","testVerifyPlaceholdersEditForm","Surefire suite","Wed Apr 16 11:47:44 GMT 2025","unknown","Wed Apr 16 11:47:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVerifyPlaceholdersEditForm"
"Company creation with Latin symbols","7023","testAddCompanyWithAllFilledFields","Surefire suite","Wed Apr 16 11:51:40 GMT 2025","passed","Wed Apr 16 11:51:47 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithAllFilledFields"
"Verify that a new Merchant wasn't added once click 'Close' button","11225","testCloseButtonAndDiscardChanges","Surefire suite","Wed Apr 16 11:48:04 GMT 2025","passed","Wed Apr 16 11:48:15 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Check after clicking on Transactions user redirected to Transactions page","1362","testTransactionsLink","Surefire suite","Wed Apr 16 11:55:36 GMT 2025","passed","Wed Apr 16 11:55:38 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testTransactionsLink"
"Check if the user can change the password through the profile settings in the user menu","11462","testChangePassword","Surefire suite","Wed Apr 16 11:54:59 GMT 2025","passed","Wed Apr 16 11:55:11 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testChangePassword"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","5992","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Wed Apr 16 11:52:24 GMT 2025","passed","Wed Apr 16 11:52:30 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Verify that user can see selector Status Options","2360","testTheVisibilityOfTheStatusSelectorOptions","Surefire suite","Wed Apr 16 11:50:33 GMT 2025","passed","Wed Apr 16 11:50:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"User navigate to 'Login page'","87","testNavigateToLoginPage","Surefire suite","Wed Apr 16 11:49:29 GMT 2025","passed","Wed Apr 16 11:49:29 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"The visibility of elements in the 'Acquirers List' control panel","0","testVisibilityAcquirersListControlTab","Surefire suite","Wed Apr 16 11:47:44 GMT 2025","unknown","Wed Apr 16 11:47:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Edit company info and save","14959","testEditCompanyInfoAndSave","Surefire suite","Wed Apr 16 11:51:07 GMT 2025","passed","Wed Apr 16 11:51:22 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","Surefire test","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Error message when trying to create a company with invalid length and special characters.","6690","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Wed Apr 16 11:54:37 GMT 2025","passed","Wed Apr 16 11:54:43 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
