"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Unauthenticated users are automatically redirected to the 'Login page'","1174","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Fri Apr 25 09:37:01 GMT 2025","passed","Fri Apr 25 09:37:03 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Check that Logo in header contains text 'NPGW' and image","380","testLogoContainsTextAndImage","Surefire suite","Fri Apr 25 09:44:43 GMT 2025","passed","Fri Apr 25 09:44:43 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogoContainsTextAndImage"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4305","testToggleStatusRadioButtonsCorrectly","Surefire suite","Fri Apr 25 09:45:44 GMT 2025","passed","Fri Apr 25 09:45:48 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4304","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Fri Apr 25 09:41:22 GMT 2025","passed","Fri Apr 25 09:41:26 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verifying that we can switch the page when we click next button","0","testPaginationNextButton","Surefire suite","Fri Apr 25 09:36:34 GMT 2025","unknown","Fri Apr 25 09:36:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Check if the user can change the password through the profile settings in the user menu","13161","testChangePassword","Surefire suite","Fri Apr 25 09:44:07 GMT 2025","passed","Fri Apr 25 09:44:20 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testChangePassword"
"Filtering transactions by Currency","5296","testFilterTransactionsByCurrency","Surefire suite","Fri Apr 25 09:43:17 GMT 2025","passed","Fri Apr 25 09:43:23 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Company can be added by filling out required fields","5482","testAddCompanyByFillRequiredFields","Surefire suite","Fri Apr 25 09:39:31 GMT 2025","passed","Fri Apr 25 09:39:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","11851","testBusinessUnitsListUpdatesOnCompanySelection","Surefire suite","Fri Apr 25 09:37:15 GMT 2025","passed","Fri Apr 25 09:37:26 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Validates successful business unit addition to company (E2E test).","12832","testAddBusinessUnitEndToEndTest","Surefire suite","Fri Apr 25 09:39:55 GMT 2025","broken","Fri Apr 25 09:40:08 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddBusinessUnitEndToEndTest"
"Filtering transactions by Currency","3769","testFilterTransactionsByCurrency","Surefire suite","Fri Apr 25 09:43:27 GMT 2025","passed","Fri Apr 25 09:43:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"User navigate to 'System administration page' after clicking on 'System administration' link on the header","2572","testNavigateToSystemAdministrationPage","Surefire suite","Fri Apr 25 09:38:06 GMT 2025","passed","Fri Apr 25 09:38:09 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"User navigate to 'Dashboard page' after login","7","testNavigateToDashboardAfterLogin","Surefire suite","Fri Apr 25 09:44:55 GMT 2025","passed","Fri Apr 25 09:44:55 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
