"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Error message when trying to create a company with invalid length and special characters.","4011","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Fri Apr 18 15:58:35 GMT 2025","passed","Fri Apr 18 15:58:39 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","3471","testToggleStatusRadioButtonsCorrectly","Surefire suite","Fri Apr 18 15:56:51 GMT 2025","passed","Fri Apr 18 15:56:54 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verify that the placeholder text for each field is correct.","3607","testVerifyPlaceholders","Surefire suite","Fri Apr 18 15:59:43 GMT 2025","passed","Fri Apr 18 15:59:47 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Displaying the number of rows on the screen when selecting Selector Rows.","1198","testCountSelectorRows","Surefire suite","Fri Apr 18 15:55:34 GMT 2025","passed","Fri Apr 18 15:55:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Verify that a new Merchant wasn't added once click 'Close' button","10097","testCloseButtonAndDiscardChanges","Surefire suite","Fri Apr 18 15:53:03 GMT 2025","passed","Fri Apr 18 15:53:13 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Validates successful company creation and correct field persistence (E2E test).","16240","testAddCompanyEndToEndTest","Surefire suite","Fri Apr 18 15:57:16 GMT 2025","passed","Fri Apr 18 15:57:32 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Add users with roles [SUPER, ADMIN, USER] as super admin","14915","testAddUser","Surefire suite","Fri Apr 18 15:54:19 GMT 2025","passed","Fri Apr 18 15:54:34 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Company can be added by filling out required fields","5170","testAddCompanyByFillRequiredFields","Surefire suite","Fri Apr 18 15:57:06 GMT 2025","passed","Fri Apr 18 15:57:12 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"Company creation with Cyrillic symbols","8643","testAddCompanyWithCyrillicSymbols","Surefire suite","Fri Apr 18 15:59:51 GMT 2025","passed","Fri Apr 18 15:59:59 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Verify that 'Company name' field is prefilled and impossible to change","9095","testCompanyNameFieldDefaultState","Surefire suite","Fri Apr 18 15:53:17 GMT 2025","passed","Fri Apr 18 15:53:26 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
