"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering transactions by Currency","11446","testFilterTransactionsByCurrency","suite name","Sun Jun 22 20:32:38 GMT 2025","passed","Sun Jun 22 20:32:49 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","2338","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Sun Jun 22 20:25:30 GMT 2025","passed","Sun Jun 22 20:25:32 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"The visibility of elements in the 'Acquirers List' control panel","2004","testVisibilityAcquirersListControlTab","suite name","Sun Jun 22 20:37:06 GMT 2025","passed","Sun Jun 22 20:37:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","4680","testSelectingRowsPerPageOptionUpdatesFieldValue","suite name","Sun Jun 22 20:36:27 GMT 2025","passed","Sun Jun 22 20:36:32 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","3339","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Sun Jun 22 20:32:30 GMT 2025","passed","Sun Jun 22 20:32:34 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","0","testResetMultiStatus","suite name","Sun Jun 22 20:24:06 GMT 2025","unknown","Sun Jun 22 20:24:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Download files: PDF, Excel, CSV","2580","testDownloadFiles","suite name","Sun Jun 22 20:27:28 GMT 2025","passed","Sun Jun 22 20:27:31 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Displaying the default number of rows on the RowsPerPage selector","5465","testCountSelectorRows","suite name","Sun Jun 22 20:29:56 GMT 2025","passed","Sun Jun 22 20:30:01 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountSelectorRows"
"The 'Currency' dropdown toggles and contains options","1339","testOpenCurrencyDropdown","suite name","Sun Jun 22 20:33:07 GMT 2025","passed","Sun Jun 22 20:33:09 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify Minimum and Maximum Password Length Restrictions (negative)","831","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 22 20:26:15 GMT 2025","passed","Sun Jun 22 20:26:16 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
