"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"User navigate to 'Login page' after logout","1227","testNavigateToLoginPageAfterLogout","Surefire suite","Tue Apr 08 15:57:08 GMT 2025","passed","Tue Apr 08 15:57:09 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToLoginPageAfterLogout"
"Verify that on Transactions Page after clicking on Transactions user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","1090","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage","Surefire suite","Tue Apr 08 15:58:19 GMT 2025","passed","Tue Apr 08 15:58:20 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage"
"Error is displayed when trying to create a company with special characters in the name.","3999","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Tue Apr 08 16:00:35 GMT 2025","passed","Tue Apr 08 16:00:39 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify: Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","2546","testSelectAcquirerDropdownFunctionality","Surefire suite","Tue Apr 08 15:58:25 GMT 2025","passed","Tue Apr 08 15:58:28 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Displaying options when clicking on Selector Rows","1100","testCountOptionsSelectorRows","Surefire suite","Tue Apr 08 15:57:56 GMT 2025","passed","Tue Apr 08 15:57:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Error is displayed when trying to create a company with special characters in the name.","4102","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Tue Apr 08 16:02:59 GMT 2025","passed","Tue Apr 08 16:03:03 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Error is displayed when trying to create a company with special characters in the name.","3557","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Tue Apr 08 16:01:09 GMT 2025","passed","Tue Apr 08 16:01:13 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"User email is remembered after first successful login with checked 'Remember me'","5020","testRememberMeCheckedSavesUserEmail","Surefire suite","Tue Apr 08 15:57:25 GMT 2025","passed","Tue Apr 08 15:57:30 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","4798","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Tue Apr 08 15:59:55 GMT 2025","passed","Tue Apr 08 16:00:00 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error is displayed when trying to create a company with special characters in the name.","3506","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Tue Apr 08 16:01:18 GMT 2025","passed","Tue Apr 08 16:01:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Unauthenticated users are automatically redirected to the 'Login page'","3110","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Tue Apr 08 15:57:40 GMT 2025","passed","Tue Apr 08 15:57:43 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Check after clicking on Transactions user redirected to Transactions page","934","testTransactionsPage","Surefire suite","Tue Apr 08 16:03:25 GMT 2025","passed","Tue Apr 08 16:03:26 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testTransactionsPage"
"Verifying that we can switch the page when we click next button","1191","testPaginationNextButton","Surefire suite","Tue Apr 08 15:58:12 GMT 2025","passed","Tue Apr 08 15:58:14 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"Unauthenticated users are automatically redirected to the 'Login page'","3100","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Tue Apr 08 15:57:47 GMT 2025","passed","Tue Apr 08 15:57:50 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Company creation with Latin symbols","4609","testAddCompanyWithAllFilledFields","Surefire suite","Tue Apr 08 15:58:59 GMT 2025","passed","Tue Apr 08 15:59:03 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithAllFilledFields"
"Unauthenticated users are automatically redirected to the 'Login page'","3127","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Tue Apr 08 15:57:43 GMT 2025","passed","Tue Apr 08 15:57:46 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","4080","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Tue Apr 08 15:57:31 GMT 2025","passed","Tue Apr 08 15:57:35 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
