"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the placeholder text for each field is correct.","0","testVerifyPlaceholders","suite name","Wed Jun 04 22:39:05 GMT 2025","skipped","Wed Jun 04 22:39:05 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"All key chart elements are correctly displayed","4500","testVisibleChartElementsAreDisplayedCorrectly","suite name","Wed Jun 04 22:38:02 GMT 2025","passed","Wed Jun 04 22:38:06 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testVisibleChartElementsAreDisplayedCorrectly"
"Status filter correctly displays users with 'Active' or 'Inactive' status","14932","testStatusFilterDisplaysCorrectUsers","suite name","Wed Jun 04 22:35:12 GMT 2025","passed","Wed Jun 04 22:35:27 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testStatusFilterDisplaysCorrectUsers"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","0","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Wed Jun 04 22:39:05 GMT 2025","skipped","Wed Jun 04 22:39:05 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Check that Logo in header contains text 'NPGW' and image","2880","testLogoContainsTextAndImage","suite name","Wed Jun 04 22:35:36 GMT 2025","passed","Wed Jun 04 22:35:39 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","8389","testVerifyAcquirerStatus","suite name","Wed Jun 04 22:38:21 GMT 2025","passed","Wed Jun 04 22:38:29 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Verify that the user can switch to the light theme","2423","testLightColorThemeSwitch","suite name","Wed Jun 04 22:35:15 GMT 2025","passed","Wed Jun 04 22:35:18 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"'Amount' column sorts ascending on first click and descending on second click.","7726","testSortByAmount","suite name","Wed Jun 04 22:33:29 GMT 2025","passed","Wed Jun 04 22:33:36 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByAmount"
"Check the hiding of parameters by pressing the chevron in Card details section","6213","testCheckTheHidingOfParameters","suite name","Wed Jun 04 22:36:05 GMT 2025","passed","Wed Jun 04 22:36:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckTheHidingOfParameters"
"Verify that if company is selected all it's business units are presented in the list","23031","testCompaniesBusinessUnitsPresence","suite name","Wed Jun 04 22:34:21 GMT 2025","passed","Wed Jun 04 22:34:44 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Verifying that we can switch the page when we click next button","4714","testPaginationNextButton","suite name","Wed Jun 04 22:33:18 GMT 2025","passed","Wed Jun 04 22:33:22 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testPaginationNextButton"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","9588","testRetainCurrencyWhenReSelectingSameOption","suite name","Wed Jun 04 22:34:57 GMT 2025","passed","Wed Jun 04 22:35:06 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verify full lists of column headers in table and visible columns from Settings","7091","testCheckUncheckAllVisibleColumns","suite name","Wed Jun 04 22:30:54 GMT 2025","passed","Wed Jun 04 22:31:01 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","15388","testEditUser","suite name","Wed Jun 04 22:34:12 GMT 2025","passed","Wed Jun 04 22:34:28 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Error message when trying to create a company with invalid length and special characters.","0","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Wed Jun 04 22:39:05 GMT 2025","skipped","Wed Jun 04 22:39:05 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
