"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search by NPGW reference within Add adjustment dialog and check placeholders","10509","testPlaceholdersAndSearchNpgwInAddAdjustment","suite name","Thu Jul 31 20:01:22 GMT 2025","passed","Thu Jul 31 20:01:32 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testPlaceholdersAndSearchNpgwInAddAdjustment"
"'Amount' column sorts ascending on first click and descending on second click.","64727","testSortByAmount","suite name","Thu Jul 31 19:53:07 GMT 2025","passed","Thu Jul 31 19:54:11 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByAmount"
"Verify that company cannot be deleted if there are associated business units","5514","testCannotDeleteCompanyWithAssociatedBusinessUnit","suite name","Thu Jul 31 19:59:59 GMT 2025","passed","Thu Jul 31 20:00:05 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssociatedBusinessUnit"
"Tooltips for available actions check","0","testTooltipsForActionsControlTable","suite name","Thu Jul 31 19:44:50 GMT 2025","unknown","Thu Jul 31 19:44:50 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testTooltipsForActionsControlTable"
"Verify that the user can switch to the dark theme","1055","testDarkColorThemeSwitch","suite name","Thu Jul 31 19:58:29 GMT 2025","passed","Thu Jul 31 19:58:30 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","0","testResetCardType","suite name","Thu Jul 31 19:44:50 GMT 2025","unknown","Thu Jul 31 19:44:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Log out via button in the Header","792","testLogOutViaButtonInHeader","suite name","Thu Jul 31 19:58:52 GMT 2025","passed","Thu Jul 31 19:58:52 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Edit Acquirer and Verify Updated Data in the Table","10825","testEditAcquirerVerifyUpdatedData","suite name","Thu Jul 31 19:46:11 GMT 2025","passed","Thu Jul 31 19:46:22 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testEditAcquirerVerifyUpdatedData"
"Verify full lists of column headers in table and visible columns from Settings","5957","testCheckUncheckAllVisibleColumns","suite name","Thu Jul 31 19:45:26 GMT 2025","passed","Thu Jul 31 19:45:32 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckAllVisibleColumns"
"Check that click on Logo return user to the dashboard page from other pages","1518","testClickLogoReturnToDashboardPage","suite name","Thu Jul 31 19:58:23 GMT 2025","passed","Thu Jul 31 19:58:25 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
