"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify validation messages when creating Acquirer with invalid input.","3867","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Wed Jun 11 12:30:18 GMT 2025","passed","Wed Jun 11 12:30:22 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4721","testToggleStatusRadioButtonsCorrectly","suite name","Wed Jun 11 12:30:40 GMT 2025","passed","Wed Jun 11 12:30:45 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verify that business unit can be deleted","7326","testDeleteBusinessUnit","suite name","Wed Jun 11 12:28:11 GMT 2025","passed","Wed Jun 11 12:28:18 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testDeleteBusinessUnit"
"'Reset' button clears selected filter values and resets them to default.","4167","testResetFilter","suite name","Wed Jun 11 12:33:20 GMT 2025","passed","Wed Jun 11 12:33:24 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","8223","testRememberMeUncheckedDontSaveUserEmail","suite name","Wed Jun 11 12:31:04 GMT 2025","passed","Wed Jun 11 12:31:12 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Verify validation messages when creating Acquirer with invalid input.","6320","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Wed Jun 11 12:29:53 GMT 2025","passed","Wed Jun 11 12:30:00 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Download files: PDF, Excel, CSV","3784","testDownloadFiles","suite name","Wed Jun 11 12:23:11 GMT 2025","passed","Wed Jun 11 12:23:15 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2092","testVerifyAddBusinessUnitButtonDefaultState","suite name","Wed Jun 11 12:32:00 GMT 2025","passed","Wed Jun 11 12:32:02 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","6126","testResetCurrency","suite name","Wed Jun 11 12:26:28 GMT 2025","passed","Wed Jun 11 12:26:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verify error appears when creating an Acquirer with a duplicate name.","6779","testCreateAcquirerWithDuplicateNameShowsError","suite name","Wed Jun 11 12:29:00 GMT 2025","passed","Wed Jun 11 12:29:07 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verify the status is sent to the server","7580","testStatusRequestServer","suite name","Wed Jun 11 12:29:04 GMT 2025","passed","Wed Jun 11 12:29:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testStatusRequestServer"
"Download files: PDF, Excel, CSV","3712","testDownloadFiles","suite name","Wed Jun 11 12:23:02 GMT 2025","passed","Wed Jun 11 12:23:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify that if company is selected all it's business units are presented in the list","23065","testCompaniesBusinessUnitsPresence","suite name","Wed Jun 11 12:30:26 GMT 2025","passed","Wed Jun 11 12:30:49 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Verifying that we can switch the page when we click next button","5215","testPaginationNextButton","suite name","Wed Jun 11 12:29:07 GMT 2025","passed","Wed Jun 11 12:29:12 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testPaginationNextButton"
"Check that Logo in header contains text 'NPGW' and image","25","testLogoContainsTextAndImage","suite name","Wed Jun 11 12:21:59 GMT 2025","passed","Wed Jun 11 12:21:59 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Compare number of transactions with selected statuses in the table before and after filter","25152","testFilterByStatus","suite name","Wed Jun 11 12:25:38 GMT 2025","passed","Wed Jun 11 12:26:03 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
