"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify content of 'Generation Parameters dialog'","0","testContentOfGenerationParametersDialog","suite name","Sat Jun 28 13:30:54 GMT 2025","unknown","Sat Jun 28 13:30:54 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
"Compare number of transactions with selected statuses in the table before and after filter","12914","testFilterByStatus","suite name","Sat Jun 28 13:41:42 GMT 2025","passed","Sat Jun 28 13:41:55 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Validates successful company creation and correct field persistence (E2E test).","13990","testAddCompanyEndToEndTest","suite name","Sat Jun 28 13:37:55 GMT 2025","passed","Sat Jun 28 13:38:09 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Verify default state of the 'Add Acquirer' dialog","4542","testDefaultStateOfAddAcquirerDialog","suite name","Sat Jun 28 13:38:32 GMT 2025","passed","Sat Jun 28 13:38:37 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDefaultStateOfAddAcquirerDialog"
"Error is displayed when trying to create a company with an already existing name","4966","testAddCompanyWithSameName","suite name","Sat Jun 28 13:38:18 GMT 2025","passed","Sat Jun 28 13:38:23 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","2241","testResetCurrency","suite name","Sat Jun 28 13:46:51 GMT 2025","passed","Sat Jun 28 13:46:53 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Deactivate and activate user under company admin","18456","testDeactivateAndActivateCompanyUser","suite name","Sat Jun 28 13:38:42 GMT 2025","passed","Sat Jun 28 13:39:00 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Create company analyst under admin","36443","testCreateCompanyAnalystAndDeactivate","suite name","Sat Jun 28 13:37:57 GMT 2025","passed","Sat Jun 28 13:38:33 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Reset company analyst password under company admin","18865","testResetPasswordForCompanyAnalyst","suite name","Sat Jun 28 13:40:56 GMT 2025","passed","Sat Jun 28 13:41:15 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","2032","testResetCardType","suite name","Sat Jun 28 13:46:28 GMT 2025","passed","Sat Jun 28 13:46:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","8687","testSelectingRowsPerPageOptionUpdatesFieldValue","suite name","Sat Jun 28 13:34:40 GMT 2025","passed","Sat Jun 28 13:34:49 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"Filter acquirers by status.","5225","testFilterAcquirersByStatus","suite name","Sat Jun 28 13:32:20 GMT 2025","passed","Sat Jun 28 13:32:26 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
