"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Displaying selected currency","1829","testFilterDisplaysSelectedCurrency","Surefire suite","Thu May 01 00:21:16 GMT 2025","passed","Thu May 01 00:21:18 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Check that click on Logo return user to the dashboard page from other pages","1388","testClickLogoReturnToDashboardPage","Surefire suite","Thu May 01 00:21:30 GMT 2025","passed","Thu May 01 00:21:32 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testClickLogoReturnToDashboardPage"
"Log out via button in the Header","521","testLogOutViaButtonInHeader","Surefire suite","Thu May 01 00:21:36 GMT 2025","passed","Thu May 01 00:21:37 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInHeader"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","2464","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Thu May 01 00:19:34 GMT 2025","passed","Thu May 01 00:19:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Verifies that all form field placeholders are set correctly","0","Bug","Surefire suite","Thu May 01 00:15:38 GMT 2025","unknown","Thu May 01 00:15:38 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","Surefire test","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Verify full lists of column headers in table and visible columns from Settings","3648","testCheckUncheckAllVisibleColumns","Surefire suite","Thu May 01 00:20:03 GMT 2025","passed","Thu May 01 00:20:07 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckAllVisibleColumns"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","5569","testSelectingRowsPerPageOptionUpdatesFieldValue","Surefire suite","Thu May 01 00:18:16 GMT 2025","passed","Thu May 01 00:18:22 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","979","testOpenStatusDropdown","Surefire suite","Thu May 01 00:17:38 GMT 2025","passed","Thu May 01 00:17:39 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"","0","afterMethod","Surefire suite","Thu May 01 00:21:25 GMT 2025","broken","Thu May 01 00:21:25 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","afterMethod"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2630","testToggleStatusRadioButtonsCorrectly","Surefire suite","Thu May 01 00:23:31 GMT 2025","passed","Thu May 01 00:23:34 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
