"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","2819","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Fri Apr 04 19:26:16 GMT 2025","passed","Fri Apr 04 19:26:19 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Verify: The visibility of elements in the 'Acquirers List' control panel","1","testVisibilityAcquirersListControlTab","Surefire suite","Fri Apr 04 19:24:29 GMT 2025","unknown","Fri Apr 04 19:24:29 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Unauthenticated users are automatically redirected to the 'Login page'","3043","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Fri Apr 04 19:25:28 GMT 2025","passed","Fri Apr 04 19:25:31 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verifying that we can switch the page when we click next button","1078","testPaginationNextButton","Surefire suite","Fri Apr 04 19:25:56 GMT 2025","passed","Fri Apr 04 19:25:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPaginationNextButton"
"User navigate to 'Login page'","991","testNavigateToLoginPage","Surefire suite","Fri Apr 04 19:25:07 GMT 2025","passed","Fri Apr 04 19:25:08 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"User navigate to 'Login page' after logout","523","testNavigateToLoginPageAfterLogout","Surefire suite","Fri Apr 04 19:24:53 GMT 2025","passed","Fri Apr 04 19:24:53 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToLoginPageAfterLogout"
"Unauthenticated users are automatically redirected to the 'Login page'","3047","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Fri Apr 04 19:25:21 GMT 2025","passed","Fri Apr 04 19:25:24 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Displaying the currency filter on the screen when selecting EUR.","0","testFilterByCurrency","Surefire suite","Fri Apr 04 19:24:29 GMT 2025","unknown","Fri Apr 04 19:24:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterByCurrency"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","269","testNavigateToReportsPage","Surefire suite","Fri Apr 04 19:24:59 GMT 2025","passed","Fri Apr 04 19:24:59 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"Verify: The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","Surefire suite","Fri Apr 04 19:24:29 GMT 2025","unknown","Fri Apr 04 19:24:29 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
