"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","12882","testEditUser","Surefire suite","Mon May 05 17:03:01 GMT 2025","passed","Mon May 05 17:03:14 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Error message when trying to create a company with invalid length and special characters.","2153","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Mon May 05 17:06:27 GMT 2025","passed","Mon May 05 17:06:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Unauthenticated users are automatically redirected to the 'Login page'","1149","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Mon May 05 17:01:00 GMT 2025","passed","Mon May 05 17:01:01 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2841","testRowsPerPageDropdownOptions","Surefire suite","Mon May 05 17:04:02 GMT 2025","passed","Mon May 05 17:04:05 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","3154","testToggleStatusRadioButtonsCorrectly","Surefire suite","Mon May 05 17:14:48 GMT 2025","passed","Mon May 05 17:14:51 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2968","testToggleStatusRadioButtonsCorrectly","Surefire suite","Mon May 05 17:14:55 GMT 2025","passed","Mon May 05 17:14:58 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Log out via button in the Header","344","testLogOutViaButtonInHeader","Surefire suite","Mon May 05 17:12:27 GMT 2025","passed","Mon May 05 17:12:27 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInHeader"
"Log out via button in the user menu","2732","testLogOutViaButtonInUserMenu","Surefire suite","Mon May 05 17:12:31 GMT 2025","passed","Mon May 05 17:12:33 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testLogOutViaButtonInUserMenu"
"Unauthenticated users are automatically redirected to the 'Login page'","1168","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Mon May 05 17:00:58 GMT 2025","passed","Mon May 05 17:00:59 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","11975","testAddCompanyAnalyst","Surefire suite","Mon May 05 17:01:51 GMT 2025","broken","Mon May 05 17:02:03 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Verify that the user can switch to the dark theme","2145","testDarkColorThemeSwitch","Surefire suite","Mon May 05 17:12:14 GMT 2025","passed","Mon May 05 17:12:17 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Error is displayed when trying to create a company with an already existing name","3619","testAddCompanyWithSameName","Surefire suite","Mon May 05 17:05:59 GMT 2025","passed","Mon May 05 17:06:03 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"Check that Logo in header contains text 'NPGW' and image","381","testLogoContainsTextAndImage","Surefire suite","Mon May 05 17:12:38 GMT 2025","passed","Mon May 05 17:12:38 GMT 2025","xyz.npgw.test.run.HeaderTest","Surefire test","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Add users with roles [SUPER, ADMIN, USER] as super admin","7425","testAddUser","Surefire suite","Mon May 05 17:02:08 GMT 2025","passed","Mon May 05 17:02:15 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Error is displayed when trying to create a company with special characters in the name.","2061","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon May 05 17:07:24 GMT 2025","passed","Mon May 05 17:07:26 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"'Create' button is disabled when required fields are not filled.","2392","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Mon May 05 17:06:20 GMT 2025","passed","Mon May 05 17:06:22 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Error is displayed when trying to create a company with special characters in the name.","2166","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon May 05 17:06:46 GMT 2025","passed","Mon May 05 17:06:48 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Validates successful company creation and correct field persistence (E2E test).","8702","testAddCompanyEndToEndTest","Surefire suite","Mon May 05 17:05:25 GMT 2025","passed","Mon May 05 17:05:33 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Error is displayed when trying to create a company with special characters in the name.","1952","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Mon May 05 17:06:52 GMT 2025","passed","Mon May 05 17:06:54 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Verify 'Add business unit' button activation once some company is selected","10626","testVerifyAvailabilityOfBusinessUnitButton","Surefire suite","Mon May 05 17:14:05 GMT 2025","passed","Mon May 05 17:14:15 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAvailabilityOfBusinessUnitButton"
