"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Displaying the currency filter on the screen when selecting EUR.","1","testFilterByCurrency","Surefire suite","Thu Apr 17 20:41:06 GMT 2025","unknown","Thu Apr 17 20:41:06 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterByCurrency"
"User navigate to 'Dashboard page' after login","14","testNavigateToDashboardAfterLogin","Surefire suite","Thu Apr 17 20:42:10 GMT 2025","passed","Thu Apr 17 20:42:10 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","0","testOpenStatusDropdown","Surefire suite","Thu Apr 17 20:41:06 GMT 2025","unknown","Thu Apr 17 20:41:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"User email is remembered after first successful login with checked 'Remember me'","3555","testRememberMeCheckedSavesUserEmail","Surefire suite","Thu Apr 17 20:43:16 GMT 2025","passed","Thu Apr 17 20:43:20 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Add users with roles [SUPER, ADMIN, USER] as super admin","14448","testAddUser","Surefire suite","Thu Apr 17 20:42:52 GMT 2025","passed","Thu Apr 17 20:43:07 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"User navigate to 'Reports page' after clicking on 'Reports' link on the header","962","testNavigateToReportsPage","Surefire suite","Thu Apr 17 20:42:14 GMT 2025","passed","Thu Apr 17 20:42:15 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testNavigateToReportsPage"
"'Create' button is disabled when required fields are not filled.","2767","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Thu Apr 17 20:46:33 GMT 2025","passed","Thu Apr 17 20:46:36 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Error message when trying to create a company with invalid length and special characters.","3392","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu Apr 17 20:46:40 GMT 2025","passed","Thu Apr 17 20:46:43 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3657","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Thu Apr 17 20:47:02 GMT 2025","passed","Thu Apr 17 20:47:06 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Edit company info and save","12522","testEditCompanyInfoAndSave","Surefire suite","Thu Apr 17 20:44:41 GMT 2025","passed","Thu Apr 17 20:44:54 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","Surefire test","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","7911","testRetainCurrencyWhenReSelectingSameOption","Surefire suite","Thu Apr 17 20:44:27 GMT 2025","passed","Thu Apr 17 20:44:35 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4363","testToggleStatusRadioButtonsCorrectly","Surefire suite","Thu Apr 17 20:45:13 GMT 2025","passed","Thu Apr 17 20:45:18 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Unauthenticated users are automatically redirected to the 'Login page'","1261","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu Apr 17 20:43:31 GMT 2025","passed","Thu Apr 17 20:43:32 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Displaying rows per page options when clicking on Selector Rows","1499","testCountOptionsSelectorRows","Surefire suite","Thu Apr 17 20:43:40 GMT 2025","passed","Thu Apr 17 20:43:41 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Company creation with Cyrillic symbols","8623","testAddCompanyWithCyrillicSymbols","Surefire suite","Thu Apr 17 20:48:01 GMT 2025","passed","Thu Apr 17 20:48:10 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
