"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Choose amount popup functionality","6109","testChooseAmountPopUp","Surefire suite","Sat May 03 15:40:23 GMT 2025","passed","Sat May 03 15:40:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"Check/Uncheck Visible columns in the Settings and verify table column headers","14492","testCheckUncheckOneVisibleColumn","Surefire suite","Sat May 03 15:40:04 GMT 2025","passed","Sat May 03 15:40:19 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckOneVisibleColumn"
"Displaying the number of rows on the screen when selecting Selector Rows.","2675","testCountSelectorRows","Surefire suite","Sat May 03 15:40:42 GMT 2025","passed","Sat May 03 15:40:44 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Log out via button in the Header","981","testLogOutViaButtonInHeader","Surefire suite","Sat May 03 15:43:19 GMT 2025","passed","Sat May 03 15:43:20 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInHeader"
"Verify that 'Company name' field is prefilled and impossible to change","9778","testCompanyNameFieldDefaultState","Surefire suite","Sat May 03 15:44:05 GMT 2025","passed","Sat May 03 15:44:15 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","3518","testVisibilityHeaderAndAcquirersList","Surefire suite","Sat May 03 15:35:02 GMT 2025","passed","Sat May 03 15:35:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Filtering transactions by Currency","5743","testFilterTransactionsByCurrency","Surefire suite","Sat May 03 15:41:35 GMT 2025","passed","Sat May 03 15:41:41 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Error message is displayed when start date is after end date.","1999","testErrorMessageForReversedDateRange","Surefire suite","Sat May 03 15:43:52 GMT 2025","passed","Sat May 03 15:43:54 GMT 2025","xyz.npgw.test.run.ReportsPageTest","Surefire test","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Displaying selected currency","4780","testFilterDisplaysSelectedCurrency","Surefire suite","Sat May 03 15:41:25 GMT 2025","passed","Sat May 03 15:41:30 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4169","testToggleStatusRadioButtonsCorrectly","Surefire suite","Sat May 03 15:45:20 GMT 2025","passed","Sat May 03 15:45:24 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Unauthenticated users are automatically redirected to the 'Login page'","1215","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Sat May 03 15:32:23 GMT 2025","passed","Sat May 03 15:32:25 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error message when trying to create a company with invalid length and special characters.","2918","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Sat May 03 15:36:34 GMT 2025","passed","Sat May 03 15:36:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2564","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Sat May 03 15:44:20 GMT 2025","passed","Sat May 03 15:44:22 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Error is displayed when trying to create a company with special characters in the name.","3033","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Sat May 03 15:38:24 GMT 2025","passed","Sat May 03 15:38:27 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Edit Amount","6254","testEditAmount","Surefire suite","Sat May 03 15:40:49 GMT 2025","passed","Sat May 03 15:40:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Error message when trying to create a company with invalid length and special characters.","3046","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Sat May 03 15:36:27 GMT 2025","passed","Sat May 03 15:36:30 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"User navigate to 'Login page'","96","testNavigateToLoginPage","Surefire suite","Sat May 03 15:32:07 GMT 2025","passed","Sat May 03 15:32:07 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","8544","testRetainCurrencyWhenReSelectingSameOption","Surefire suite","Sat May 03 15:32:53 GMT 2025","passed","Sat May 03 15:33:01 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Error is displayed when trying to create a company with special characters in the name.","3206","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Sat May 03 15:37:21 GMT 2025","passed","Sat May 03 15:37:25 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Check that Logo in header contains text 'NPGW' and image","882","testLogoContainsTextAndImage","Surefire suite","Sat May 03 15:43:32 GMT 2025","passed","Sat May 03 15:43:33 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogoContainsTextAndImage"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","4637","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","Surefire suite","Sat May 03 15:44:53 GMT 2025","passed","Sat May 03 15:44:58 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Error is displayed when trying to create a company with special characters in the name.","3049","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","Surefire suite","Sat May 03 15:38:00 GMT 2025","passed","Sat May 03 15:38:03 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Filter acquirers by status.","3815","testFilterAcquirersByStatus","Surefire suite","Sat May 03 15:33:46 GMT 2025","passed","Sat May 03 15:33:50 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Error message is displayed when start date is after end date.","3155","testErrorMessageForReversedDateRange","Surefire suite","Sat May 03 15:41:08 GMT 2025","passed","Sat May 03 15:41:11 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageForReversedDateRange"
"Edit company info and save","2683","testEditCompanyInfoAndSave","Surefire suite","Sat May 03 15:32:02 GMT 2025","broken","Sat May 03 15:32:04 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","Surefire test","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Verify that the placeholder text for each field is correct.","3070","testVerifyPlaceholders","Surefire suite","Sat May 03 15:39:45 GMT 2025","passed","Sat May 03 15:39:48 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verify that re-selecting an already selected status keeps the selection unchanged.","7150","testRetainStatusWhenReSelectingSameOption","Surefire suite","Sat May 03 15:34:02 GMT 2025","passed","Sat May 03 15:34:09 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"The presence of the dropdown options export table data to  file","4805","testPresenceOfDownloadFilesOptions","Surefire suite","Sat May 03 15:42:11 GMT 2025","passed","Sat May 03 15:42:15 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Filtering transactions by Amount","0","testFilterTransactionsByAmount","Surefire suite","Sat May 03 15:31:35 GMT 2025","unknown","Sat May 03 15:31:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByAmount"
