"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Edit Amount","8844","testEditAmount","suite name","Mon May 12 14:31:03 GMT 2025","passed","Mon May 12 14:31:12 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testEditAmount"
"Add users with roles [SUPER, ADMIN, USER] as super admin","11067","testAddUser","suite name","Mon May 12 14:27:04 GMT 2025","passed","Mon May 12 14:27:15 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that user can see selector Status Options","0","testTheVisibilityOfTheStatusSelectorOptions","suite name","Mon May 12 14:33:23 GMT 2025","skipped","Mon May 12 14:33:23 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"'Create' button is disabled when required fields are not filled.","11116","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","suite name","Mon May 12 14:29:17 GMT 2025","broken","Mon May 12 14:29:29 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Error message is displayed when start date is after end date.","3784","testErrorMessageForReversedDateRange","suite name","Mon May 12 14:32:15 GMT 2025","passed","Mon May 12 14:32:19 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Error message when trying to create a company with invalid length and special characters.","4596","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Mon May 12 14:29:32 GMT 2025","passed","Mon May 12 14:29:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","5091","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","suite name","Mon May 12 14:32:45 GMT 2025","passed","Mon May 12 14:32:50 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Verify full lists of column headers in table and visible columns from Settings","8212","testCheckUncheckAllVisibleColumns","suite name","Mon May 12 14:29:03 GMT 2025","passed","Mon May 12 14:29:12 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCheckUncheckAllVisibleColumns"
"Verify that 'Company name' field is prefilled and impossible to change","13200","testCompanyNameFieldDefaultState","suite name","Mon May 12 14:33:04 GMT 2025","passed","Mon May 12 14:33:17 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Verify that the title of the 'Edit Business Unit' dialog matches the expected result","13046","testVerifyTitleEditBusinessUnitDialog","suite name","Mon May 12 14:27:55 GMT 2025","passed","Mon May 12 14:28:08 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyTitleEditBusinessUnitDialog"
"Unauthenticated users are automatically redirected to the 'Login page'","3375","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon May 12 14:26:23 GMT 2025","passed","Mon May 12 14:26:27 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"error message 'From should be lesser than To' appears","5891","testErrorMessageByAmount","suite name","Mon May 12 14:31:16 GMT 2025","passed","Mon May 12 14:31:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","9693","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Mon May 12 14:32:31 GMT 2025","passed","Mon May 12 14:32:41 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"User navigate to 'System administration page' after clicking on 'System administration' link on the header","3368","testNavigateToSystemAdministrationPage","suite name","Mon May 12 14:29:50 GMT 2025","passed","Mon May 12 14:29:54 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Verify that re-selecting an already selected status keeps the selection unchanged.","10408","testRetainStatusWhenReSelectingSameOption","suite name","Mon May 12 14:27:35 GMT 2025","passed","Mon May 12 14:27:45 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Verify that user can see Payment Method Options","0","testTheVisibilityOfThePaymentMethodOptions","suite name","Mon May 12 14:33:23 GMT 2025","skipped","Mon May 12 14:33:23 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfThePaymentMethodOptions"
"Filter acquirers by status.","5991","testFilterAcquirersByStatus","suite name","Mon May 12 14:27:17 GMT 2025","passed","Mon May 12 14:27:23 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Add a new user and verify that all fields, statuses, and icons are correctly displayed(e2e).","10553","testAddCompanyAnalyst","suite name","Mon May 12 14:26:22 GMT 2025","passed","Mon May 12 14:26:32 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAnalyst"
"Check that Logo in header contains text 'NPGW' and image","2040","testLogoContainsTextAndImage","suite name","Mon May 12 14:31:22 GMT 2025","passed","Mon May 12 14:31:24 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"","0","beforeMethod","suite name","Mon May 12 14:33:25 GMT 2025","failed","Mon May 12 14:33:25 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","beforeMethod"
"Check if the user can change the password through the profile settings in the user menu","15110","testChangePassword","suite name","Mon May 12 14:30:19 GMT 2025","passed","Mon May 12 14:30:34 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify that the user can switch to the dark theme","3853","testDarkColorThemeSwitch","suite name","Mon May 12 14:30:49 GMT 2025","passed","Mon May 12 14:30:52 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDarkColorThemeSwitch"
"Filtering transactions by Currency","6200","testFilterTransactionsByCurrency","suite name","Mon May 12 14:33:08 GMT 2025","passed","Mon May 12 14:33:14 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Reset user password under company admin","11749","testResetUserPasswordCompanyUser","suite name","Mon May 12 14:30:06 GMT 2025","broken","Mon May 12 14:30:17 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetUserPasswordCompanyUser"
"Verify that company name is pre-filled correctly and read-only","15411","testVerifyFieldCompanyNamePreFilledAndReadOnly","suite name","Mon May 12 14:27:24 GMT 2025","passed","Mon May 12 14:27:39 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyFieldCompanyNamePreFilledAndReadOnly"
"Displaying selected currency","6144","testFilterDisplaysSelectedCurrency","suite name","Mon May 12 14:32:16 GMT 2025","passed","Mon May 12 14:32:22 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Verify that the dialog is closed by clicking on the 'Close' button","16627","testVerifyDialogClosedByClickButtonClose","suite name","Mon May 12 14:27:07 GMT 2025","passed","Mon May 12 14:27:24 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyDialogClosedByClickButtonClose"
