"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Unauthenticated users are automatically redirected to the 'Login page'","1073","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated","suite name","Fri Sep 26 10:08:41 GMT 2025","passed","Fri Sep 26 10:08:42 GMT 2025","xyz.npgw.test.run.UnauthenticatedLoginPageTest","test name","xyz.npgw.test.run.UnauthenticatedLoginPageTest","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated"
"Unauthenticated user navigate to 'Login page'","994","testNavigateToLoginPageUnauthenticated","suite name","Fri Sep 26 10:08:24 GMT 2025","passed","Fri Sep 26 10:08:25 GMT 2025","xyz.npgw.test.run.UnauthenticatedLoginPageTest","test name","xyz.npgw.test.run.UnauthenticatedLoginPageTest","testNavigateToLoginPageUnauthenticated"
"Create company analyst under admin","26826","testCreateCompanyAnalystAndDeactivateAsAdmin","suite name","Fri Sep 26 10:03:19 GMT 2025","passed","Fri Sep 26 10:03:46 GMT 2025","xyz.npgw.test.run.TeamPageLogoutTest","test name","xyz.npgw.test.run.TeamPageLogoutTest","testCreateCompanyAnalystAndDeactivateAsAdmin"
"Verify, that 'Reset filter' clean 'Business Unit' input field","5726","testResetBusinessUnit","suite name","Fri Sep 26 10:03:37 GMT 2025","passed","Fri Sep 26 10:03:43 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"Verify Minimum and Maximum Password Length Restrictions (negative)","3050","testPasswordLengthRestrictionsOnChange","suite name","Fri Sep 26 10:06:05 GMT 2025","passed","Fri Sep 26 10:06:08 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Check tooltips for available actions","19668","testTooltips","suite name","Fri Sep 26 09:59:19 GMT 2025","passed","Fri Sep 26 09:59:39 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testTooltips"
"User can choose the view of the Transactions Table (normal or condensed) in Settings dropdown panel.","5834","testSettings","suite name","Fri Sep 26 10:01:04 GMT 2025","passed","Fri Sep 26 10:01:10 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testSettings"
"Validates successful company creation and correct field persistence.","9741","testAddCompany","suite name","Fri Sep 26 10:00:04 GMT 2025","passed","Fri Sep 26 10:00:14 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompany"
"Verify, that contents of Tooltips, that appear after hovering on the icon-buttons, are correct","6715","testTooltipsContent","suite name","Fri Sep 26 10:01:07 GMT 2025","passed","Fri Sep 26 10:01:14 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testTooltipsContent"
"Create new company admin user under admin","6758","testCreateCompanyAdminUserAsAdmin","suite name","Fri Sep 26 10:00:13 GMT 2025","passed","Fri Sep 26 10:00:19 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testCreateCompanyAdminUserAsAdmin"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","13917","testVerifyAcquirerStatus","suite name","Fri Sep 26 09:52:36 GMT 2025","passed","Fri Sep 26 09:52:50 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Add Active Fraud Control","7634","testAddActiveFraudControl","suite name","Fri Sep 26 09:48:52 GMT 2025","passed","Fri Sep 26 09:48:59 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddActiveFraudControl"
"Verify text content for Header and Main body on 'Change business unit control activity' dialog","8599","testVerifyWarningModalWindowChangeActivityForBusinessUnitControlTable","suite name","Fri Sep 26 09:58:40 GMT 2025","passed","Fri Sep 26 09:58:49 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testVerifyWarningModalWindowChangeActivityForBusinessUnitControlTable"
"Move merchant-acquirer down to reduce their priority, Move merchant-acquirer up to increase their priority","27001","testMoveMerchantAcquirerDownAndUpButtons","suite name","Fri Sep 26 09:57:29 GMT 2025","passed","Fri Sep 26 09:57:56 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testMoveMerchantAcquirerDownAndUpButtons"
"Verify that company cannot be deleted if there are associated business units","5297","testCannotDeleteCompanyWithAssociatedBusinessUnit","suite name","Fri Sep 26 10:01:36 GMT 2025","passed","Fri Sep 26 10:01:41 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssociatedBusinessUnit"
"Verify that merchant acquirer can be activated and deactivated by Super","23885","testActivateDeactivateMerchantAcquirer","suite name","Fri Sep 26 09:55:25 GMT 2025","passed","Fri Sep 26 09:55:49 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testActivateDeactivateMerchantAcquirer"
"Contents of Tooltips, that appear after hovering on the icon-buttons, are correct","16366","testTeamTooltipsContent","suite name","Fri Sep 26 10:01:27 GMT 2025","passed","Fri Sep 26 10:01:44 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testTeamTooltipsContent"
"Correct transaction summary is displayed on Dashboard page","6353","testTransactionSummaryAsTestAdmin","suite name","Fri Sep 26 10:08:21 GMT 2025","passed","Fri Sep 26 10:08:27 GMT 2025","xyz.npgw.test.run.TestAdminDashboardPageTest","test name","xyz.npgw.test.run.TestAdminDashboardPageTest","testTransactionSummaryAsTestAdmin"
"The transaction table data on the UI matches the exported PDF file data.","64101","testTransactionTableMatchesDownloadedPdf","suite name","Fri Sep 26 09:57:05 GMT 2025","passed","Fri Sep 26 09:58:09 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedPdf"
"Verify, that 'Reset filter' button change 'Status' to default value (ALL)","13779","testResetStatusAsUser","suite name","Fri Sep 26 10:07:22 GMT 2025","passed","Fri Sep 26 10:07:36 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testResetStatusAsUser"
"Validates successful business unit addition to company","5904","testAddBusinessUnit","suite name","Fri Sep 26 10:01:22 GMT 2025","passed","Fri Sep 26 10:01:28 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddBusinessUnit"
"Deactivate user by 'Change user activity button' and verify status change","14725","testDeactivateUserViaChangeUserActivityButton","suite name","Fri Sep 26 10:00:09 GMT 2025","passed","Fri Sep 26 10:00:24 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","6668","testToggleStatusRadioButtonsCorrectly","suite name","Fri Sep 26 09:51:56 GMT 2025","passed","Fri Sep 26 09:52:03 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testToggleStatusRadioButtonsCorrectly"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","6132","testResetFilter","suite name","Fri Sep 26 10:00:58 GMT 2025","passed","Fri Sep 26 10:01:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetFilter"
"Table column headers fit inside viewport on each page when navigating through paginated results","16924","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Fri Sep 26 09:49:15 GMT 2025","passed","Fri Sep 26 09:49:32 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
