"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify, that 'Reset filter' button change 'Currency' to default value (ALL)","5492","testResetCurrency","suite name","Sun Aug 24 07:04:21 GMT 2025","passed","Sun Aug 24 07:04:26 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"Verifying that we can switch the page when we click next button","9922","testPaginationNextButton","suite name","Sun Aug 24 06:51:18 GMT 2025","passed","Sun Aug 24 06:51:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testPaginationNextButton"
"Error message when trying to create a company with invalid length and special characters.","3008","testErrorForInvalidCompanyNameLengthAndCharacters","suite name","Sun Aug 24 06:49:08 GMT 2025","passed","Sun Aug 24 06:49:11 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Verify that an acquirer can be deleted","10512","testDeleteAcquirerMid","suite name","Sun Aug 24 07:01:58 GMT 2025","passed","Sun Aug 24 07:02:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDeleteAcquirerMid"
"Verify that user can see 'Card type' options","743","testTheVisibilityOfTheCardTypeOptionsAsUser","suite name","Sun Aug 24 06:59:40 GMT 2025","passed","Sun Aug 24 06:59:40 GMT 2025","xyz.npgw.test.run.TransactionsPageUserTest","test name","xyz.npgw.test.run.TransactionsPageUserTest","testTheVisibilityOfTheCardTypeOptionsAsUser"
"Correct transaction summary is displayed on Dashboard page","7228","testTransactionSummaryAsTestAdmin","suite name","Sun Aug 24 06:56:43 GMT 2025","passed","Sun Aug 24 06:56:50 GMT 2025","xyz.npgw.test.run.DashboardPageAdminTest","test name","xyz.npgw.test.run.DashboardPageAdminTest","testTransactionSummaryAsTestAdmin"
"Verify that 'NPGW reference' and 'Business unit reference' fields appear when clicking on 'Trx IDs'.","1350","testSearchOptionsVisibleAfterClickingTrxIds","suite name","Sun Aug 24 07:04:59 GMT 2025","passed","Sun Aug 24 07:05:00 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testSearchOptionsVisibleAfterClickingTrxIds"
"Super admin can see all the company's business units in the Business unit dropdown list","3122","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Aug 24 07:05:05 GMT 2025","passed","Sun Aug 24 07:05:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Edit Fraud Control with Cancel buttonEdit Fraud Control with 'Cross'Edit Fraud Control with ESC","14206","testCancelEditingFraudControl","suite name","Sun Aug 24 06:52:59 GMT 2025","passed","Sun Aug 24 06:53:14 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testCancelEditingFraudControl"
"Verify that changing the order of visible columns in Settings affects the table.","8887","testMoveVisibleColumns","suite name","Sun Aug 24 06:51:04 GMT 2025","passed","Sun Aug 24 06:51:13 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testMoveVisibleColumns"
"Check if the user can change the password through the profile settings in the user menu","7566","testChangePassword","suite name","Sun Aug 24 07:02:40 GMT 2025","passed","Sun Aug 24 07:02:47 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"All key chart elements are correctly displayed","4863","testVisibleChartElementsAreDisplayedCorrectlyAsTestUser","suite name","Sun Aug 24 07:05:16 GMT 2025","passed","Sun Aug 24 07:05:21 GMT 2025","xyz.npgw.test.run.DashboardPageUserTest","test name","xyz.npgw.test.run.DashboardPageUserTest","testVisibleChartElementsAreDisplayedCorrectlyAsTestUser"
"Editing a business unit updates its name while preserving the same ID","7155","testEditBusinessUnit","suite name","Sun Aug 24 06:51:06 GMT 2025","passed","Sun Aug 24 06:51:13 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testEditBusinessUnit"
"Verify required field states, placeholders, and button state in empty 'Add Company' form.","4609","testAddCompanyFormValidationWhenEmpty","suite name","Sun Aug 24 06:48:36 GMT 2025","passed","Sun Aug 24 06:48:41 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompanyFormValidationWhenEmpty"
"Verify, that date picker contains default value before and after reset filter","1580","testResetDataAsTestAdmin","suite name","Sun Aug 24 07:06:29 GMT 2025","passed","Sun Aug 24 07:06:31 GMT 2025","xyz.npgw.test.run.TransactionsPageAdminTest","test name","xyz.npgw.test.run.TransactionsPageAdminTest","testResetDataAsTestAdmin"
"Create new company admin user as super","6237","testCreateCompanyAdminUser","suite name","Sun Aug 24 07:00:14 GMT 2025","passed","Sun Aug 24 07:00:20 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAdminUser"
"The transaction table data on the UI matches the exported CSV file data.","27050","testTransactionTableMatchesDownloadedCsv","suite name","Sun Aug 24 06:52:58 GMT 2025","passed","Sun Aug 24 06:53:25 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedCsv"
"Check password policy validation error messages when changing password in user menu","16016","testChangePasswordValidationMessages","suite name","Sun Aug 24 07:00:05 GMT 2025","passed","Sun Aug 24 07:00:21 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Create new company admin user under admin","6403","testCreateCompanyAdminUserAsAdmin","suite name","Sun Aug 24 07:04:00 GMT 2025","passed","Sun Aug 24 07:04:06 GMT 2025","xyz.npgw.test.run.TeamPageAdminTest","test name","xyz.npgw.test.run.TeamPageAdminTest","testCreateCompanyAdminUserAsAdmin"
"User email is remembered after first successful login with checked 'Remember me'","4557","testRememberMeCheckedSavesUserEmailUnauthenticated","suite name","Sun Aug 24 06:57:21 GMT 2025","passed","Sun Aug 24 06:57:25 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmailUnauthenticated"
"User navigate to 'System administration page'","592","testNavigateToSystemAdministrationPage","suite name","Sun Aug 24 07:02:12 GMT 2025","passed","Sun Aug 24 07:02:13 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Delete Active Fraud Control not added to Business Unit","7690","testDeleteActiveFraudControlNotAddedToBusinessUnit","suite name","Sun Aug 24 06:54:21 GMT 2025","passed","Sun Aug 24 06:54:29 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testDeleteActiveFraudControlNotAddedToBusinessUnit"
"Verify that company cannot be deleted if there are users assigned to it","11320","testCannotDeleteCompanyWithAssignedUser","suite name","Sun Aug 24 06:49:45 GMT 2025","passed","Sun Aug 24 06:49:57 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testCannotDeleteCompanyWithAssignedUser"
"Search by NPGW reference within Add adjustment dialog and check placeholders","0","testPlaceholdersAndSearchNpgwInAddAdjustment","suite name","Sun Aug 24 06:47:46 GMT 2025","unknown","Sun Aug 24 06:47:46 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testPlaceholdersAndSearchNpgwInAddAdjustment"
"Refund button is visible only for transactions with status 'SUCCESS'","11411","testRefundButtonVisibility","suite name","Sun Aug 24 06:51:33 GMT 2025","passed","Sun Aug 24 06:51:44 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testRefundButtonVisibility"
"Filtering transactions by Currency","15175","testFilterTransactionsByCurrency","suite name","Sun Aug 24 06:50:12 GMT 2025","passed","Sun Aug 24 06:50:27 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Unauthenticated users are automatically redirected to the 'Login page'","1107","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated","suite name","Sun Aug 24 06:57:34 GMT 2025","passed","Sun Aug 24 06:57:35 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPageUnauthenticated"
"Verify that users can be sorted alphabetically","2101","testCheckSortingListOfUsersAlphabeticallyAsAdmin","suite name","Sun Aug 24 07:03:45 GMT 2025","passed","Sun Aug 24 07:03:47 GMT 2025","xyz.npgw.test.run.TeamPageAdminTest","test name","xyz.npgw.test.run.TeamPageAdminTest","testCheckSortingListOfUsersAlphabeticallyAsAdmin"
"Correct transaction summary mock data is displayed on Dashboard page","9342","testTransactionSummaryMock","suite name","Sun Aug 24 06:55:52 GMT 2025","passed","Sun Aug 24 06:56:01 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"Verify that the color theme matching with the default browser theme","96","testDefaultThemeMatching","suite name","Sun Aug 24 07:01:28 GMT 2025","passed","Sun Aug 24 07:01:28 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1777","testPasswordLengthRestrictionsOnChange","suite name","Sun Aug 24 07:01:56 GMT 2025","passed","Sun Aug 24 07:01:57 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Check password policy validation error messages when changing password in user menu","15664","testChangePasswordValidationMessages","suite name","Sun Aug 24 07:00:30 GMT 2025","passed","Sun Aug 24 07:00:46 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
