"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that Logo in header contains text 'NPGW' and image","65","testLogoContainsTextAndImage","suite name","Sun Jul 13 12:00:12 GMT 2025","passed","Sun Jul 13 12:00:12 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLogoContainsTextAndImage"
"Verify that on the Transactions Page user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","1328","testVisibilityOfControlPanelElements","suite name","Sun Jul 13 11:55:15 GMT 2025","passed","Sun Jul 13 11:55:16 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testVisibilityOfControlPanelElements"
"Verify that user can see selector Status Options","1883","testTheVisibilityOfTheStatusSelectorOptions","suite name","Sun Jul 13 11:54:50 GMT 2025","passed","Sun Jul 13 11:54:51 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","1872","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun Jul 13 11:54:32 GMT 2025","passed","Sun Jul 13 11:54:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Unauthenticated users are automatically redirected to the 'Login page'","1455","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jul 13 12:03:18 GMT 2025","passed","Sun Jul 13 12:03:20 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that re-selecting an already selected status keeps the selection unchanged.","10498","testRetainStatusWhenReSelectingSameOption","suite name","Sun Jul 13 11:53:14 GMT 2025","passed","Sun Jul 13 11:53:24 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Compare number of transactions with selected statuses in the table before and after filter","8853","testFilterByStatus","suite name","Sun Jul 13 11:51:44 GMT 2025","passed","Sun Jul 13 11:51:53 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","3104","testResetStatus","suite name","Sun Jul 13 11:53:42 GMT 2025","passed","Sun Jul 13 11:53:45 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Check if the user can change the password through the profile settings in the user menu","6794","testChangePassword","suite name","Sun Jul 13 12:00:48 GMT 2025","passed","Sun Jul 13 12:00:54 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1736","testPasswordLengthRestrictionsOnChange","suite name","Sun Jul 13 12:00:27 GMT 2025","passed","Sun Jul 13 12:00:29 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Verify that business unit can be deleted","7031","testDeleteBusinessUnit","suite name","Sun Jul 13 11:57:52 GMT 2025","passed","Sun Jul 13 11:57:59 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testDeleteBusinessUnit"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","7318","testResetFilter","suite name","Sun Jul 13 11:59:16 GMT 2025","passed","Sun Jul 13 11:59:24 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetFilter"
"Verifies that all form field placeholders are set correctly","6441","testVerifyPlaceholdersEditForm","suite name","Sun Jul 13 11:50:44 GMT 2025","passed","Sun Jul 13 11:50:50 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testVerifyPlaceholdersEditForm"
"Filtering transactions by Currency","6375","testFilterTransactionsByCurrency","suite name","Sun Jul 13 11:53:33 GMT 2025","passed","Sun Jul 13 11:53:39 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByCurrency"
"Verify system admin can be deleted","8754","testDeleteSystemAdmin","suite name","Sun Jul 13 12:00:33 GMT 2025","passed","Sun Jul 13 12:00:41 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeleteSystemAdmin"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3094","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jul 13 12:04:35 GMT 2025","passed","Sun Jul 13 12:04:38 GMT 2025","xyz.npgw.test.run.AddEditCompanyTest","test name","xyz.npgw.test.run.AddEditCompanyTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify content of 'Generation Parameters dialog'","0","testContentOfGenerationParametersDialog","suite name","Sun Jul 13 11:48:42 GMT 2025","unknown","Sun Jul 13 11:48:42 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testContentOfGenerationParametersDialog"
"Verify Acquirer can be activated and deactivated from the table","16584","testAcquirerCanBeActivatedAndDeactivated","suite name","Sun Jul 13 11:51:05 GMT 2025","passed","Sun Jul 13 11:51:22 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerCanBeActivatedAndDeactivated"
"Filtering transactions by Card type displays only matching entries in the table.","11327","testFilterByCardType","suite name","Sun Jul 13 11:50:10 GMT 2025","passed","Sun Jul 13 11:50:22 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Verify that user can see 'Card type' options","1531","testTheVisibilityOfTheCardTypeOptions","suite name","Sun Jul 13 11:54:42 GMT 2025","passed","Sun Jul 13 11:54:43 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheCardTypeOptions"
"Compare number of transactions with selected statuses in the table before and after filter","9808","testFilterByStatus","suite name","Sun Jul 13 11:51:28 GMT 2025","passed","Sun Jul 13 11:51:38 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify Acquirers table contains correct column headers","3647","testDisplayCorrectColumnHeadersInAcquirersTable","suite name","Sun Jul 13 11:51:49 GMT 2025","passed","Sun Jul 13 11:51:52 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testDisplayCorrectColumnHeadersInAcquirersTable"
"User navigate to 'System administration page'","1106","testNavigateToSystemAdministrationPage","suite name","Sun Jul 13 11:59:09 GMT 2025","passed","Sun Jul 13 11:59:10 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Compare number of transactions with selected statuses in the table before and after filter","6298","testFilterByStatus","suite name","Sun Jul 13 11:52:27 GMT 2025","passed","Sun Jul 13 11:52:33 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
