"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare number of transactions with same currency in the table before and after filter","11455","testDisplayAllFilteredByCurrencyRows","suite name","Mon Jun 02 11:22:57 GMT 2025","passed","Mon Jun 02 11:23:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDisplayAllFilteredByCurrencyRows"
"Displaying selected currency","4581","testFilterDisplaysSelectedCurrency","suite name","Mon Jun 02 11:25:51 GMT 2025","passed","Mon Jun 02 11:25:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"Create company analyst","40749","testCreateCompanyAnalystAndDeactivate","suite name","Mon Jun 02 11:17:11 GMT 2025","passed","Mon Jun 02 11:17:51 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","3890","testVerifyAddBusinessUnitButtonDefaultState","suite name","Mon Jun 02 11:17:20 GMT 2025","passed","Mon Jun 02 11:17:24 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Filtering transactions by Currency","7318","testFilterTransactionsByCurrency","suite name","Mon Jun 02 11:26:22 GMT 2025","passed","Mon Jun 02 11:26:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Check password policy validation error messages when changing password in user menu","17409","testChangePasswordValidationMessages","suite name","Mon Jun 02 11:17:04 GMT 2025","passed","Mon Jun 02 11:17:21 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Filtering transactions by Currency","5389","testFilterTransactionsByCurrency","suite name","Mon Jun 02 11:26:49 GMT 2025","passed","Mon Jun 02 11:26:54 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterTransactionsByCurrency"
"Verify, that 'Reset filter' button change 'Status' (two options are checked) to default value ( ALL)","3770","testResetMultiStatus","suite name","Mon Jun 02 11:29:12 GMT 2025","passed","Mon Jun 02 11:29:15 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetMultiStatus"
"Unauthenticated users are automatically redirected to the 'Login page'","2896","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon Jun 02 11:16:17 GMT 2025","passed","Mon Jun 02 11:16:20 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that if company is selected all it's business units are presented in the list","23241","testCompaniesBusinessUnitsPresence","suite name","Mon Jun 02 11:18:09 GMT 2025","passed","Mon Jun 02 11:18:32 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCompaniesBusinessUnitsPresence"
"Verify that the color theme matching with the default browser theme","5","testDefaultThemeMatching","suite name","Mon Jun 02 11:18:32 GMT 2025","passed","Mon Jun 02 11:18:32 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testDefaultThemeMatching"
"Verify that 'Company name' field is prefilled and impossible to change","8661","testCompanyNameFieldDefaultState","suite name","Mon Jun 02 11:16:53 GMT 2025","passed","Mon Jun 02 11:17:02 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Check if the user can change the password through the profile settings in the user menu","17186","testChangePassword","suite name","Mon Jun 02 11:19:47 GMT 2025","passed","Mon Jun 02 11:20:04 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","3628","testResetPaymentMethod","suite name","Mon Jun 02 11:29:31 GMT 2025","passed","Mon Jun 02 11:29:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetPaymentMethod"
"Check password policy validation error messages when changing password in user menu","13927","testChangePasswordValidationMessages","suite name","Mon Jun 02 11:17:31 GMT 2025","passed","Mon Jun 02 11:17:45 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
