"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The presence of the dropdown options export table data to file","0","testPresenceOfDownloadFilesOptions","suite name","Tue Aug 05 06:44:52 GMT 2025","unknown","Tue Aug 05 06:44:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testPresenceOfDownloadFilesOptions"
"Verify, that ","0","testResetData","suite name","Tue Aug 05 06:44:52 GMT 2025","unknown","Tue Aug 05 06:44:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetData"
"Compare number of transactions with selected statuses in the table before and after filter","9959","testFilterByStatus","suite name","Tue Aug 05 06:47:04 GMT 2025","passed","Tue Aug 05 06:47:14 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"'Reset filter' button resets the 'Status' filter to 'All' and clears the selected company","5204","testResetFilter","suite name","Tue Aug 05 06:53:59 GMT 2025","passed","Tue Aug 05 06:54:04 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetFilter"
"Validates successful business unit addition to company (E2E test).","7792","testAddBusinessUnitEndToEndTest","suite name","Tue Aug 05 06:52:52 GMT 2025","passed","Tue Aug 05 06:53:00 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testAddBusinessUnitEndToEndTest"
"The transaction table data on the UI matches the exported Excel file data.","0","testTransactionTableMatchesDownloadedExcel","suite name","Tue Aug 05 06:44:52 GMT 2025","unknown","Tue Aug 05 06:44:52 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedExcel"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","14503","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Tue Aug 05 06:47:32 GMT 2025","passed","Tue Aug 05 06:47:47 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Deactivate and activate user under company admin","17098","testDeactivateAndActivateCompanyUser","suite name","Tue Aug 05 06:52:40 GMT 2025","passed","Tue Aug 05 06:52:57 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Validates successful company creation and correct field persistence.","13775","testAddCompany","suite name","Tue Aug 05 06:57:17 GMT 2025","passed","Tue Aug 05 06:57:31 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompany"
"User navigate to 'Login page'","923","testNavigateToLoginPage","suite name","Tue Aug 05 06:57:56 GMT 2025","passed","Tue Aug 05 06:57:56 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Check if the user can change the password through the profile settings in the user menu","8143","testChangePassword","suite name","Tue Aug 05 06:56:50 GMT 2025","passed","Tue Aug 05 06:56:58 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"User navigate to 'Dashboard page' after login","90","testNavigateToDashboardAfterLogin","suite name","Tue Aug 05 06:49:22 GMT 2025","passed","Tue Aug 05 06:49:23 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Check that after click on transactions in column NPGW reference user see transaction details","8557","testCheckTransactionDetails","suite name","Tue Aug 05 06:56:37 GMT 2025","passed","Tue Aug 05 06:56:45 GMT 2025","xyz.npgw.test.run.TransactionDetailsTest","test name","xyz.npgw.test.run.TransactionDetailsTest","testCheckTransactionDetails"
"Verify possibility to add adjustment with Transaction adjustment","0","testAddTransactionAdjustment","suite name","Tue Aug 05 06:44:52 GMT 2025","unknown","Tue Aug 05 06:44:52 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testAddTransactionAdjustment"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","0","testResetStatus","suite name","Tue Aug 05 06:44:52 GMT 2025","unknown","Tue Aug 05 06:44:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify that re-selecting an already selected status keeps the selection unchanged.","11738","testRetainStatusWhenReSelectingSameOption","suite name","Tue Aug 05 06:49:01 GMT 2025","passed","Tue Aug 05 06:49:13 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Merchant acquirer can be successfully deleted","15165","testDeleteMerchantAcquirer","suite name","Tue Aug 05 06:53:40 GMT 2025","passed","Tue Aug 05 06:53:55 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testDeleteMerchantAcquirer"
"Error is displayed when trying to create a company with an already existing name","3498","testAddCompanyWithSameName","suite name","Tue Aug 05 06:57:57 GMT 2025","passed","Tue Aug 05 06:58:00 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testAddCompanyWithSameName"
"Verify that a new business unit wasn't added once click 'Close' button","11540","testCloseButtonAndDiscardChanges","suite name","Tue Aug 05 06:53:08 GMT 2025","passed","Tue Aug 05 06:53:20 GMT 2025","xyz.npgw.test.run.AddEditBusinessUnitTest","test name","xyz.npgw.test.run.AddEditBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Verify error appears when creating an Acquirer with a duplicate name.","7624","testCreateAcquirerWithDuplicateNameShowsError","suite name","Tue Aug 05 06:46:20 GMT 2025","passed","Tue Aug 05 06:46:27 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testCreateAcquirerWithDuplicateNameShowsError"
