"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add users with roles [SUPER, ADMIN, USER] as super admin","12375","testAddUser","Surefire suite","Thu Apr 17 15:24:48 GMT 2025","passed","Thu Apr 17 15:25:01 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"Verify that the 'Add Company' window displays the correct title in the header.","2735","testVerifyAddCompanyWindowTitle","Surefire suite","Thu Apr 17 15:28:35 GMT 2025","passed","Thu Apr 17 15:28:38 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyAddCompanyWindowTitle"
"User navigate to 'Login page'","89","testNavigateToLoginPage","Surefire suite","Thu Apr 17 15:25:09 GMT 2025","passed","Thu Apr 17 15:25:09 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"'Create' button is disabled when required fields are not filled.","2871","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Thu Apr 17 15:28:13 GMT 2025","passed","Thu Apr 17 15:28:16 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Displaying the number of rows on the screen when selecting Selector Rows.","1077","testCountSelectorRows","Surefire suite","Thu Apr 17 15:25:40 GMT 2025","passed","Thu Apr 17 15:25:41 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountSelectorRows"
"Verify that re-selecting an already selected currency keeps the selection unchanged.","7979","testRetainCurrencyWhenReSelectingSameOption","Surefire suite","Thu Apr 17 15:26:07 GMT 2025","passed","Thu Apr 17 15:26:15 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testRetainCurrencyWhenReSelectingSameOption"
"Displaying rows per page options when clicking on Selector Rows","1753","testCountOptionsSelectorRows","Surefire suite","Thu Apr 17 15:25:34 GMT 2025","passed","Thu Apr 17 15:25:35 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"Verify that the placeholder text for each field is correct.","2471","testVerifyPlaceholders","Surefire suite","Thu Apr 17 15:29:34 GMT 2025","passed","Thu Apr 17 15:29:37 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"User navigate to 'System administration page' after clicking on 'System administration' link on the header","1943","testNavigateToSystemAdministrationPage","Surefire suite","Thu Apr 17 15:25:05 GMT 2025","passed","Thu Apr 17 15:25:07 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testNavigateToSystemAdministrationPage"
"Check that click on Logo return user to the dashboard page from other pages","577","testClickLogoReturnToDashboardPage","Surefire suite","Thu Apr 17 15:30:08 GMT 2025","passed","Thu Apr 17 15:30:09 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testClickLogoReturnToDashboardPage"
"Added company appears in the 'Select company' dropdown list","8735","testVerifyCompanyPresenceInDropdown","Surefire suite","Thu Apr 17 15:28:50 GMT 2025","passed","Thu Apr 17 15:28:58 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCompanyPresenceInDropdown"
"User navigate to 'Dashboard page' after login","10","testNavigateToDashboardAfterLogin","Surefire suite","Thu Apr 17 15:24:14 GMT 2025","passed","Thu Apr 17 15:24:14 GMT 2025","xyz.npgw.test.run.DashboardPageTest","Surefire test","xyz.npgw.test.run.DashboardPageTest","testNavigateToDashboardAfterLogin"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3285","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Thu Apr 17 15:29:27 GMT 2025","passed","Thu Apr 17 15:29:30 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Error message when trying to create a company with invalid length and special characters.","3909","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu Apr 17 15:28:20 GMT 2025","passed","Thu Apr 17 15:28:24 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"The 'Status' dropdown toggles and contains options All, Active, Inactive.","0","testOpenStatusDropdown","Surefire suite","Thu Apr 17 15:23:08 GMT 2025","unknown","Thu Apr 17 15:23:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testOpenStatusDropdown"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","2391","testOpenCurrencyDropdown","Surefire suite","Thu Apr 17 15:26:00 GMT 2025","passed","Thu Apr 17 15:26:03 GMT 2025","xyz.npgw.test.run.GatewayPageTest","Surefire test","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Log out via button in the Header","326","testLogOutViaButtonInHeader","Surefire suite","Thu Apr 17 15:30:13 GMT 2025","passed","Thu Apr 17 15:30:13 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInHeader"
"Verify that user can see selector Status Options","1101","testTheVisibilityOfTheStatusSelectorOptions","Surefire suite","Thu Apr 17 15:25:54 GMT 2025","passed","Thu Apr 17 15:25:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Validates successful company creation and correct field persistence (E2E test).","15368","testAddCompanyEndToEndTest","Surefire suite","Thu Apr 17 15:27:12 GMT 2025","passed","Thu Apr 17 15:27:27 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyEndToEndTest"
"Verify that on Transactions Page after clicking on Transactions user can see Panel: Date range, Business unit, Currency, Payment method, Status, Amount, Reset filter, Apply data, Download file, Settings.","753","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage","Surefire suite","Thu Apr 17 15:25:49 GMT 2025","passed","Thu Apr 17 15:25:50 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheControlPanelElementsOnTheTransactionsPage"
"Error is displayed when trying to create a company with an already existing name","3880","testAddCompanyWithSameName","Surefire suite","Thu Apr 17 15:29:02 GMT 2025","passed","Thu Apr 17 15:29:06 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithSameName"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","Surefire suite","Thu Apr 17 15:23:08 GMT 2025","unknown","Thu Apr 17 15:23:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Choose amount popup functionality","0","testChooseAmountPopUp","Surefire suite","Thu Apr 17 15:23:08 GMT 2025","unknown","Thu Apr 17 15:23:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testChooseAmountPopUp"
"'Create' button is disabled when required fields are not filled.","2528","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Thu Apr 17 15:27:59 GMT 2025","passed","Thu Apr 17 15:28:02 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","3343","testToggleStatusRadioButtonsCorrectly","Surefire suite","Thu Apr 17 15:26:47 GMT 2025","passed","Thu Apr 17 15:26:50 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Displaying the currency filter on the screen when selecting EUR.","0","testFilterByCurrency","Surefire suite","Thu Apr 17 15:23:08 GMT 2025","unknown","Thu Apr 17 15:23:08 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","Surefire test","xyz.npgw.test.run.TransactionsPageTest","testFilterByCurrency"
"Validates successful business unit addition to company (E2E test).","15480","testAddBusinessUnitEndToEndTest","Surefire suite","Thu Apr 17 15:27:30 GMT 2025","passed","Thu Apr 17 15:27:46 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddBusinessUnitEndToEndTest"
"Filter acquirers by status.","0","testFilterAcquirersByStatus","Surefire suite","Thu Apr 17 15:23:08 GMT 2025","unknown","Thu Apr 17 15:23:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Error message when trying to create a company with invalid length and special characters.","3940","testErrorForInvalidCompanyNameLengthAndCharacters","Surefire suite","Thu Apr 17 15:28:28 GMT 2025","passed","Thu Apr 17 15:28:32 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testErrorForInvalidCompanyNameLengthAndCharacters"
"Edit company info and save","12277","testEditCompanyInfoAndSave","Surefire suite","Thu Apr 17 15:26:21 GMT 2025","passed","Thu Apr 17 15:26:33 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","Surefire test","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Log out via button in the user menu","1314","testLogOutViaButtonInUserMenu","Surefire suite","Thu Apr 17 15:30:17 GMT 2025","passed","Thu Apr 17 15:30:19 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogOutViaButtonInUserMenu"
"Company creation with Cyrillic symbols","8989","testAddCompanyWithCyrillicSymbols","Surefire suite","Thu Apr 17 15:29:41 GMT 2025","passed","Thu Apr 17 15:29:50 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithCyrillicSymbols"
"Verify that the 'Add Acquirer' form opens with the correct header and input fields, and closes correctly.","3619","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly","Surefire suite","Thu Apr 17 15:26:39 GMT 2025","passed","Thu Apr 17 15:26:43 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","Surefire test","xyz.npgw.test.run.AddAcquirerDialogTest","testAddAcquirerFormOpensWithCorrectHeaderAndFieldsAndClosesCorrectly"
"Company can be added by filling out required fields","4482","testAddCompanyByFillRequiredFields","Surefire suite","Thu Apr 17 15:27:03 GMT 2025","passed","Thu Apr 17 15:27:08 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyByFillRequiredFields"
"'Create' button is disabled when required fields are not filled.","3141","testCreateButtonDisabledWhenRequiredFieldsAreEmpty","Surefire suite","Thu Apr 17 15:28:06 GMT 2025","passed","Thu Apr 17 15:28:09 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testCreateButtonDisabledWhenRequiredFieldsAreEmpty"
"Verify that 'Company name' field is prefilled and impossible to change","9257","testCompanyNameFieldDefaultState","Surefire suite","Thu Apr 17 15:23:41 GMT 2025","passed","Thu Apr 17 15:23:51 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testCompanyNameFieldDefaultState"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","3505","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","Surefire suite","Thu Apr 17 15:28:42 GMT 2025","passed","Thu Apr 17 15:28:46 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
"Company creation with Latin symbols","5468","testAddCompanyWithAllFilledFields","Surefire suite","Thu Apr 17 15:27:50 GMT 2025","passed","Thu Apr 17 15:27:55 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testAddCompanyWithAllFilledFields"
"Check that Logo in header contains text 'NPGW' and image","17","testLogoContainsTextAndImage","Surefire suite","Thu Apr 17 15:30:23 GMT 2025","passed","Thu Apr 17 15:30:23 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testLogoContainsTextAndImage"
"Add users with roles [SUPER, ADMIN, USER] as super admin","9708","testAddUser","Surefire suite","Thu Apr 17 15:24:25 GMT 2025","passed","Thu Apr 17 15:24:35 GMT 2025","xyz.npgw.test.run.TeamPageTest","Surefire test","xyz.npgw.test.run.TeamPageTest","testAddUser"
"User email is remembered after first successful login with checked 'Remember me'","4019","testRememberMeCheckedSavesUserEmail","Surefire suite","Thu Apr 17 15:25:10 GMT 2025","passed","Thu Apr 17 15:25:14 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3698","testVerifyErrorMessageForInvalidCompanyNameLength","Surefire suite","Thu Apr 17 15:29:10 GMT 2025","passed","Thu Apr 17 15:29:14 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","Surefire test","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"User email is NOT remembered after first successful login with unchecked 'Remember me'","3586","testRememberMeUncheckedDontSaveUserEmail","Surefire suite","Thu Apr 17 15:25:15 GMT 2025","passed","Thu Apr 17 15:25:19 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testRememberMeUncheckedDontSaveUserEmail"
"Unauthenticated users are automatically redirected to the 'Login page'","1365","testUnauthenticatedUserRedirectionToLoginPage","Surefire suite","Thu Apr 17 15:25:25 GMT 2025","passed","Thu Apr 17 15:25:26 GMT 2025","xyz.npgw.test.run.LoginPageTest","Surefire test","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify 'Add business unit' button is disabled if 'Select company' filter's field is cleaned","2445","testVerifyAddBusinessUnitButtonDefaultState","Surefire suite","Thu Apr 17 15:23:55 GMT 2025","passed","Thu Apr 17 15:23:57 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","Surefire test","xyz.npgw.test.run.AddBusinessUnitTest","testVerifyAddBusinessUnitButtonDefaultState"
"Verify that re-selecting an already selected status keeps the selection unchanged.","0","testRetainStatusWhenReSelectingSameOption","Surefire suite","Thu Apr 17 15:23:08 GMT 2025","unknown","Thu Apr 17 15:23:08 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","Surefire test","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Check if the user can change the password through the profile settings in the user menu","11654","testChangePassword","Surefire suite","Thu Apr 17 15:29:52 GMT 2025","passed","Thu Apr 17 15:30:04 GMT 2025","xyz.npgw.test.run.HeaderComponentTest","Surefire test","xyz.npgw.test.run.HeaderComponentTest","testChangePassword"
