"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Reset company analyst password under company admin","0","testResetPasswordForCompanyAnalyst","suite name","Tue May 20 19:26:07 GMT 2025","unknown","Tue May 20 19:26:07 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","8280","testCheckboxesOfGenerationParameters","suite name","Tue May 20 19:29:54 GMT 2025","passed","Tue May 20 19:30:02 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"'Reset filter' clears selected options to default","4653","testResetFilter","suite name","Tue May 20 19:28:56 GMT 2025","passed","Tue May 20 19:29:01 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testResetFilter"
"All key chart elements are correctly displayed","1919","testVisibleChartElementsAreDisplayedCorrectly","suite name","Tue May 20 19:29:03 GMT 2025","passed","Tue May 20 19:29:05 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testVisibleChartElementsAreDisplayedCorrectly"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","0","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Tue May 20 19:26:07 GMT 2025","unknown","Tue May 20 19:26:07 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Verify validation messages when creating Acquirer with invalid input.","3663","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Tue May 20 19:31:10 GMT 2025","passed","Tue May 20 19:31:13 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Verify error appears when creating an Acquirer with a duplicate name.","4014","testCreateAcquirerWithDuplicateNameShowsError","suite name","Tue May 20 19:30:41 GMT 2025","passed","Tue May 20 19:30:45 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verify that company name is pre-filled correctly and read-only","0","testVerifyFieldCompanyNamePreFilledAndReadOnly","suite name","Tue May 20 19:26:07 GMT 2025","unknown","Tue May 20 19:26:07 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testVerifyFieldCompanyNamePreFilledAndReadOnly"
"Error message is displayed when start date is after end date.","2582","testErrorMessageForReversedDateRange","suite name","Tue May 20 19:30:11 GMT 2025","passed","Tue May 20 19:30:14 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"error message 'From should be lesser than To' appears","3780","testErrorMessageByAmount","suite name","Tue May 20 19:29:00 GMT 2025","passed","Tue May 20 19:29:04 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testErrorMessageByAmount"
