"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering transactions by Amount","0","testFilterTransactionsByAmount","suite name","Thu Jun 19 11:17:28 GMT 2025","unknown","Thu Jun 19 11:17:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByAmount"
"Verify that a new Acquirer can be successfully created and appears in the Acquirers dropdown.","4581","testAcquirerSuccessfullyCreatedAndAppearsInDropdown","suite name","Thu Jun 19 11:23:16 GMT 2025","passed","Thu Jun 19 11:23:21 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testAcquirerSuccessfullyCreatedAndAppearsInDropdown"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","7867","testVerifyAcquirerStatus","suite name","Thu Jun 19 11:27:05 GMT 2025","passed","Thu Jun 19 11:27:13 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Filtering transactions by Card type displays only matching entries in the table.","2078","testFilterByCardType","suite name","Thu Jun 19 11:22:36 GMT 2025","passed","Thu Jun 19 11:22:38 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"'Creation Date' column sorts ascending by default and descending on click.","0","testSortByCreationDate","suite name","Thu Jun 19 11:17:28 GMT 2025","unknown","Thu Jun 19 11:17:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testSortByCreationDate"
"Reset Amount Values","0","testResetAmountValues","suite name","Thu Jun 19 11:17:28 GMT 2025","unknown","Thu Jun 19 11:17:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","1590","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Thu Jun 19 11:23:23 GMT 2025","passed","Thu Jun 19 11:23:25 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Verifies that all form field placeholders are set correctly","4317","testVerifyPlaceholdersEditForm","suite name","Thu Jun 19 11:20:46 GMT 2025","passed","Thu Jun 19 11:20:51 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"'Reset' button clears selected filter values and resets them to default.","4688","testResetFilter","suite name","Thu Jun 19 11:25:41 GMT 2025","passed","Thu Jun 19 11:25:46 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testResetFilter"
"Correct transaction summary mock data is displayed on Dashboard page","0","testTransactionSummaryMock","suite name","Thu Jun 19 11:17:28 GMT 2025","unknown","Thu Jun 19 11:17:28 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummaryMock"
"Verify that transactions are present in the table when a currency filter is applied on the last page","0","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Thu Jun 19 11:17:28 GMT 2025","unknown","Thu Jun 19 11:17:28 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
"Verify that business unit can be deleted","8306","testDeleteBusinessUnit","suite name","Thu Jun 19 11:23:07 GMT 2025","passed","Thu Jun 19 11:23:16 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testDeleteBusinessUnit"
"Verify, that 'Reset filter' button change 'Card Type' to default value ( ALL)","2445","testResetCardType","suite name","Thu Jun 19 11:21:59 GMT 2025","passed","Thu Jun 19 11:22:02 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCardType"
"Verify the request to server contains all the information from the filter","14100","testRequestToServer","suite name","Thu Jun 19 11:21:28 GMT 2025","passed","Thu Jun 19 11:21:42 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testRequestToServer"
"Verify that all elements of dialog are displayed properly","8584","testElementsOfEditBusinessUnitDialog","suite name","Thu Jun 19 11:22:53 GMT 2025","passed","Thu Jun 19 11:23:02 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testElementsOfEditBusinessUnitDialog"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","2637","testToggleStatusRadioButtonsCorrectly","suite name","Thu Jun 19 11:23:54 GMT 2025","passed","Thu Jun 19 11:23:57 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testToggleStatusRadioButtonsCorrectly"
"Download files: PDF, Excel, CSV","3271","testDownloadFiles","suite name","Thu Jun 19 11:20:54 GMT 2025","passed","Thu Jun 19 11:20:57 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Correct transaction summary is displayed on Dashboard page","0","testTransactionSummary","suite name","Thu Jun 19 11:17:28 GMT 2025","unknown","Thu Jun 19 11:17:28 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testTransactionSummary"
