"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Displaying rows per page options when clicking on Selector Rows","2148","testCountOptionsSelectorRows","suite name","Sun May 18 23:48:14 GMT 2025","passed","Sun May 18 23:48:17 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testCountOptionsSelectorRows"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","4175","testOpenCurrencyDropdown","suite name","Sun May 18 23:46:31 GMT 2025","passed","Sun May 18 23:46:36 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify validation messages when creating Acquirer with invalid input.","4239","testDisplayValidationErrorsForInvalidAcquirerInput","suite name","Sun May 18 23:51:26 GMT 2025","passed","Sun May 18 23:51:30 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testDisplayValidationErrorsForInvalidAcquirerInput"
"Edits the user's role and status, verifies the updates, and reactivates the user(e2e).","0","testEditUser","suite name","Sun May 18 23:45:21 GMT 2025","unknown","Sun May 18 23:45:21 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testEditUser"
"Verify that the Company admin can see all the company's business units in the Business unit dropdown list","0","testTheVisibilityOfTheAvailableBusinessUnitOptions","suite name","Sun May 18 23:45:21 GMT 2025","unknown","Sun May 18 23:45:21 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheAvailableBusinessUnitOptions"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","5748","testVerifyAcquirerStatus","suite name","Sun May 18 23:49:20 GMT 2025","passed","Sun May 18 23:49:26 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3626","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun May 18 23:50:35 GMT 2025","passed","Sun May 18 23:50:38 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
"Verify default filter state was applied once reset","11481","testResetAppliedFilter","suite name","Sun May 18 23:46:47 GMT 2025","passed","Sun May 18 23:46:58 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"Displaying selected currency","4110","testFilterDisplaysSelectedCurrency","suite name","Sun May 18 23:49:25 GMT 2025","passed","Sun May 18 23:49:29 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testFilterDisplaysSelectedCurrency"
"User navigate to 'Login page'","111","testNavigateToLoginPage","suite name","Sun May 18 23:45:41 GMT 2025","passed","Sun May 18 23:45:41 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
