"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify, that 'Reset filter' button change 'Status' to default value (ALL)","0","testResetStatusAsUser","suite name","Thu Sep 18 00:01:38 GMT 2025","skipped","Thu Sep 18 00:01:38 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testResetStatusAsUser"
"","0","afterClass","suite name","Thu Sep 18 00:01:32 GMT 2025","broken","Thu Sep 18 00:01:32 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","afterClass"
"Unauthenticated user navigate to 'Login page'","0","testNavigateToLoginPageUnauthenticated","suite name","Thu Sep 18 00:01:43 GMT 2025","skipped","Thu Sep 18 00:01:43 GMT 2025","xyz.npgw.test.run.UnauthenticatedLoginPageTest","test name","xyz.npgw.test.run.UnauthenticatedLoginPageTest","testNavigateToLoginPageUnauthenticated"
"Correct merchant ID is sent to the server","0","testCheckMerchantId","suite name","Thu Sep 18 00:01:39 GMT 2025","skipped","Thu Sep 18 00:01:39 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testCheckMerchantId"
"User navigate to 'Transactions page' after clicking on 'Transactions' link on the header","0","testNavigateToTransactionsPageAsUser","suite name","Thu Sep 18 00:01:38 GMT 2025","skipped","Thu Sep 18 00:01:38 GMT 2025","xyz.npgw.test.run.UserTransactionsPageTest","test name","xyz.npgw.test.run.UserTransactionsPageTest","testNavigateToTransactionsPageAsUser"
"Add Active Fraud Control with Fraud Screen type","8217","testAddActiveFraudControlWithFraudScreenType","suite name","Wed Sep 17 23:56:10 GMT 2025","passed","Wed Sep 17 23:56:19 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddActiveFraudControlWithFraudScreenType"
"Verify that re-selecting an already selected status keeps the selection unchanged.","11752","testRetainStatusWhenReSelectingSameOption","suite name","Wed Sep 17 23:57:38 GMT 2025","passed","Wed Sep 17 23:57:50 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"'Reset filter' clears selected options to default","0","testResetFilter","suite name","Thu Sep 18 00:01:39 GMT 2025","skipped","Thu Sep 18 00:01:39 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testResetFilter"
"Log out via button in the Header","1","testLogOutViaButtonInHeader","suite name","Thu Sep 18 00:01:42 GMT 2025","skipped","Thu Sep 18 00:01:42 GMT 2025","xyz.npgw.test.run.HeaderLogoutTest","test name","xyz.npgw.test.run.HeaderLogoutTest","testLogOutViaButtonInHeader"
"Deactivate company analyst by 'Change user activity button' and verify status change as admin","0","testDeactivateUserViaChangeUserActivityButtonAsAdmin","suite name","Thu Sep 18 00:01:33 GMT 2025","skipped","Thu Sep 18 00:01:33 GMT 2025","xyz.npgw.test.run.AdminTeamPageTest","test name","xyz.npgw.test.run.AdminTeamPageTest","testDeactivateUserViaChangeUserActivityButtonAsAdmin"
"Check after clicking on Transactions user redirected to Transactions page","0","testTransactionsLink","suite name","Thu Sep 18 00:01:36 GMT 2025","skipped","Thu Sep 18 00:01:36 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testTransactionsLink"
"Close button with no changes performed","0","testClickCloseButtonWithNoChanges","suite name","Wed Sep 17 23:55:38 GMT 2025","unknown","Wed Sep 17 23:55:38 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testClickCloseButtonWithNoChanges"
"Verify that transactions are present in the table when a currency filter is applied on the last page","9241","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage","suite name","Thu Sep 18 00:01:34 GMT 2025","passed","Thu Sep 18 00:01:43 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTableDisplayWhenCurrencyFilterAppliedWhileOnLastPage"
