"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Reset filter cleans all the filters applied","18612","testResetAllTheFilters","suite name","Mon Jun 16 09:58:39 GMT 2025","passed","Mon Jun 16 09:58:58 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testResetAllTheFilters"
"Reset company analyst password under company admin","15241","testResetPasswordForCompanyAnalyst","suite name","Mon Jun 16 09:54:20 GMT 2025","passed","Mon Jun 16 09:54:35 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testResetPasswordForCompanyAnalyst"
"Compare number of transactions with selected statuses in the table before and after filter","0","testFilterByStatus","suite name","Mon Jun 16 09:51:06 GMT 2025","unknown","Mon Jun 16 09:51:06 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByStatus"
"Verify the default 'Rows Per Page' value is 25 and the dropdown contains the correct options.","2777","testRowsPerPageDropdownOptions","suite name","Mon Jun 16 10:01:26 GMT 2025","passed","Mon Jun 16 10:01:29 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRowsPerPageDropdownOptions"
"Displaying rows per page options when clicking on the RowsPerPage selector","2131","testCountOptionsSelectorRows","suite name","Mon Jun 16 09:56:12 GMT 2025","passed","Mon Jun 16 09:56:15 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountOptionsSelectorRows"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","3265","testResetStatus","suite name","Mon Jun 16 09:57:49 GMT 2025","passed","Mon Jun 16 09:57:52 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1278","testPasswordLengthRestrictionsOnChange","suite name","Mon Jun 16 09:53:23 GMT 2025","passed","Mon Jun 16 09:53:25 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Verify that a new business unit wasn't added once click 'Close' button","8937","testCloseButtonAndDiscardChanges","suite name","Mon Jun 16 09:58:49 GMT 2025","passed","Mon Jun 16 09:58:58 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Edit company info and save","5856","testEditCompanyInfoAndSave","suite name","Mon Jun 16 09:59:35 GMT 2025","passed","Mon Jun 16 09:59:41 GMT 2025","xyz.npgw.test.run.EditCompanyDialogTest","test name","xyz.npgw.test.run.EditCompanyDialogTest","testEditCompanyInfoAndSave"
"Verify, that 'Reset filter' button change 'Currency' to default value ( ALL)","3949","testResetCurrency","suite name","Mon Jun 16 09:57:30 GMT 2025","passed","Mon Jun 16 09:57:34 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetCurrency"
"'Reset filter' clears selected options to default","2513","testResetFilter","suite name","Mon Jun 16 09:56:01 GMT 2025","passed","Mon Jun 16 09:56:04 GMT 2025","xyz.npgw.test.run.DashboardPageTest","test name","xyz.npgw.test.run.DashboardPageTest","testResetFilter"
"Check/uncheck reports columns in the 'Generation Parameters dialog'","0","testCheckboxesOfGenerationParameters","suite name","Mon Jun 16 09:51:06 GMT 2025","unknown","Mon Jun 16 09:51:06 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testCheckboxesOfGenerationParameters"
"Verify company analyst can be deleted","8934","testDeleteCompanyAnalyst","suite name","Mon Jun 16 09:55:16 GMT 2025","passed","Mon Jun 16 09:55:25 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeleteCompanyAnalyst"
"Verify, that 'Reset filter' clean 'Business Unit' input field","5107","testResetBusinessUnit","suite name","Mon Jun 16 09:56:34 GMT 2025","passed","Mon Jun 16 09:56:40 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
"'Size' column header sorts entries in ascending and descending order","0","testSortingBySize","suite name","Mon Jun 16 09:51:06 GMT 2025","unknown","Mon Jun 16 09:51:06 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testSortingBySize"
"Check password policy validation error messages when changing password in user menu","13195","testChangePasswordValidationMessages","suite name","Mon Jun 16 09:51:45 GMT 2025","passed","Mon Jun 16 09:51:58 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","3050","testResetStatus","suite name","Mon Jun 16 09:58:25 GMT 2025","passed","Mon Jun 16 09:58:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Check that click on Logo return user to the dashboard page from other pages","2185","testClickLogoReturnToDashboardPage","suite name","Mon Jun 16 09:52:27 GMT 2025","passed","Mon Jun 16 09:52:29 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testClickLogoReturnToDashboardPage"
"Verify Acquirer can be activated and deactivated from the table","7232","testAcquirerCanBeActivatedAndDeactivated","suite name","Mon Jun 16 09:59:54 GMT 2025","passed","Mon Jun 16 10:00:01 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testAcquirerCanBeActivatedAndDeactivated"
