"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deactivate user by 'Change user activity button' and verify status change","13189","testDeactivateUserViaChangeUserActivityButton","suite name","Mon Aug 04 10:23:10 GMT 2025","passed","Mon Aug 04 10:23:23 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateUserViaChangeUserActivityButton"
"Add Active Fraud Control","7292","testAddActiveFraudControl","suite name","Mon Aug 04 10:26:04 GMT 2025","passed","Mon Aug 04 10:26:12 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddActiveFraudControl"
"Check password policy validation error messages when changing password in user menu","16746","testChangePasswordValidationMessages","suite name","Mon Aug 04 10:26:36 GMT 2025","passed","Mon Aug 04 10:26:53 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Check password policy validation error messages when changing password in user menu","16209","testChangePasswordValidationMessages","suite name","Mon Aug 04 10:26:10 GMT 2025","passed","Mon Aug 04 10:26:26 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePasswordValidationMessages"
"Search by NPGW reference within Add adjustment dialog and check placeholders","0","testPlaceholdersAndSearchNpgwInAddAdjustment","suite name","Mon Aug 04 10:15:04 GMT 2025","unknown","Mon Aug 04 10:15:04 GMT 2025","xyz.npgw.test.run.TransactionManagementPageTest","test name","xyz.npgw.test.run.TransactionManagementPageTest","testPlaceholdersAndSearchNpgwInAddAdjustment"
"The transaction table data on the UI matches the exported PDF file data.","33238","testTransactionTableMatchesDownloadedPdf","suite name","Mon Aug 04 10:23:33 GMT 2025","passed","Mon Aug 04 10:24:07 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testTransactionTableMatchesDownloadedPdf"
"Activate Fraud Control added to Business UnitDeactivate Fraud Control added to Business Unit","16525","testChangeControlActivityForFraudControlAddedToBusinessUnit","suite name","Mon Aug 04 10:29:57 GMT 2025","passed","Mon Aug 04 10:30:14 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testChangeControlActivityForFraudControlAddedToBusinessUnit"
"User email is remembered after first successful login with checked 'Remember me'","4508","testRememberMeCheckedSavesUserEmail","suite name","Mon Aug 04 10:28:50 GMT 2025","passed","Mon Aug 04 10:28:55 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Add new system admin under super admin","7475","testAddSystemAdmin","suite name","Mon Aug 04 10:21:09 GMT 2025","passed","Mon Aug 04 10:21:16 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddSystemAdmin"
"Unauthenticated users are automatically redirected to the 'Login page'","1210","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon Aug 04 10:29:06 GMT 2025","passed","Mon Aug 04 10:29:07 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Filtering transactions by Card type displays only matching entries in the table.","10829","testFilterByCardType","suite name","Mon Aug 04 10:16:38 GMT 2025","passed","Mon Aug 04 10:16:49 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterByCardType"
"Add Fraud Control to Business Unit (No Fraud Control)Add Fraud Control to Business Unit (Business unit has Fraud Control)","21669","testAddFraudControlToBusinessUnit","suite name","Mon Aug 04 10:28:55 GMT 2025","passed","Mon Aug 04 10:29:17 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testAddFraudControlToBusinessUnit"
"Error message is displayed when start date is after end date.","0","testErrorMessageForReversedDateRange","suite name","Mon Aug 04 10:15:04 GMT 2025","unknown","Mon Aug 04 10:15:04 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testErrorMessageForReversedDateRange"
"Unauthenticated users are automatically redirected to the 'Login page'","1125","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon Aug 04 10:29:10 GMT 2025","passed","Mon Aug 04 10:29:11 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Error is displayed when trying to create a company with special characters in the name.","2639","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters","suite name","Mon Aug 04 10:28:48 GMT 2025","passed","Mon Aug 04 10:28:51 GMT 2025","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","test name","xyz.npgw.test.run.CompaniesAndBusinessUnitsTest","testErrorIsDisplayedWhenCreatingCompanyWithSpecialCharacters"
"Reset Amount Values","5390","testResetAmountValues","suite name","Mon Aug 04 10:17:16 GMT 2025","passed","Mon Aug 04 10:17:21 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetAmountValues"
"Verify error appears when creating an Acquirer with a duplicate name.","9427","testCreateAcquirerWithDuplicateNameShowsError","suite name","Mon Aug 04 10:16:01 GMT 2025","passed","Mon Aug 04 10:16:11 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testCreateAcquirerWithDuplicateNameShowsError"
"User navigate to 'Login page'","1170","testNavigateToLoginPage","suite name","Mon Aug 04 10:28:47 GMT 2025","passed","Mon Aug 04 10:28:48 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Verify that click on Cancel button cancels the Merchant Acquirer status change","13559","testCancelButtonInChangeMerchantAcquirerActivityDialog","suite name","Mon Aug 04 10:22:11 GMT 2025","passed","Mon Aug 04 10:22:25 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testCancelButtonInChangeMerchantAcquirerActivityDialog"
"Verifies that the status radio buttons ('Active' and 'Inactive') toggle correctly.","4479","testToggleStatusRadioButtonsCorrectly","suite name","Mon Aug 04 10:16:27 GMT 2025","passed","Mon Aug 04 10:16:32 GMT 2025","xyz.npgw.test.run.AddEditAcquirerTest","test name","xyz.npgw.test.run.AddEditAcquirerTest","testToggleStatusRadioButtonsCorrectly"
"Filter transactions by business unit","3741","testFilterTransactionsByBusinessUnit","suite name","Mon Aug 04 10:19:16 GMT 2025","passed","Mon Aug 04 10:19:19 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByBusinessUnit"
"Verify the error message when attempting to create a Fraud Control with the existing name","10400","testErrorMessageForExistingControlName","suite name","Mon Aug 04 10:27:18 GMT 2025","passed","Mon Aug 04 10:27:28 GMT 2025","xyz.npgw.test.run.FraudControlTest","test name","xyz.npgw.test.run.FraudControlTest","testErrorMessageForExistingControlName"
"The visibility of elements in the filter","2276","testVisibilityAcquirersListControlTab","suite name","Mon Aug 04 10:20:29 GMT 2025","passed","Mon Aug 04 10:20:31 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityAcquirersListControlTab"
"Verify Acquirer status 'Active/Inactive' is displayed in column 'Status'","12705","testVerifyAcquirerStatus","suite name","Mon Aug 04 10:19:54 GMT 2025","passed","Mon Aug 04 10:20:06 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVerifyAcquirerStatus"
"Displaying rows per page options when clicking on the RowsPerPage selector","6513","testCountOptionsSelectorRows","suite name","Mon Aug 04 10:16:17 GMT 2025","passed","Mon Aug 04 10:16:24 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCountOptionsSelectorRows"
"The visibility of the acquirers table header and table contents","2515","testVisibilityHeaderAndAcquirersList","suite name","Mon Aug 04 10:20:35 GMT 2025","passed","Mon Aug 04 10:20:38 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Check possibility to select an appropriate acquirer to merchant","12520","testSelectAcquirer","suite name","Mon Aug 04 10:24:59 GMT 2025","passed","Mon Aug 04 10:25:11 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testSelectAcquirer"
"Verify that re-selecting an already selected status keeps the selection unchanged.","7700","testRetainStatusWhenReSelectingSameOption","suite name","Mon Aug 04 10:18:50 GMT 2025","passed","Mon Aug 04 10:18:58 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testRetainStatusWhenReSelectingSameOption"
"Unauthenticated users are automatically redirected to the 'Login page'","1197","testUnauthenticatedUserRedirectionToLoginPage","suite name","Mon Aug 04 10:29:03 GMT 2025","passed","Mon Aug 04 10:29:04 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify, that 'Reset filter' clean 'Business Unit' input field","5247","testResetBusinessUnit","suite name","Mon Aug 04 10:17:26 GMT 2025","passed","Mon Aug 04 10:17:32 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetBusinessUnit"
