"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filter acquirers by status.","9232","testFilterAcquirersByStatus","suite name","Sun Jun 29 17:20:06 GMT 2025","passed","Sun Jun 29 17:20:16 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testFilterAcquirersByStatus"
"Verify, that 'Reset filter' button change 'Status' to default value ( ALL)","1671","testResetStatus","suite name","Sun Jun 29 17:34:54 GMT 2025","passed","Sun Jun 29 17:34:55 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetStatus"
"Verify error appears when creating an Acquirer with a duplicate name.","9495","testCreateAcquirerWithDuplicateNameShowsError","suite name","Sun Jun 29 17:25:14 GMT 2025","passed","Sun Jun 29 17:25:23 GMT 2025","xyz.npgw.test.run.AddAcquirerDialogTest","test name","xyz.npgw.test.run.AddAcquirerDialogTest","testCreateAcquirerWithDuplicateNameShowsError"
"Verifies that all form field placeholders are set correctly","8992","testVerifyPlaceholdersEditForm","suite name","Sun Jun 29 17:23:12 GMT 2025","passed","Sun Jun 29 17:23:21 GMT 2025","xyz.npgw.test.run.EditAcquirerDialogTest","test name","xyz.npgw.test.run.EditAcquirerDialogTest","testVerifyPlaceholdersEditForm"
"Create company analyst under admin","33418","testCreateCompanyAnalystAndDeactivate","suite name","Sun Jun 29 17:26:13 GMT 2025","passed","Sun Jun 29 17:26:47 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Add new system admin under super admin","6126","testAddSystemAdmin","suite name","Sun Jun 29 17:23:22 GMT 2025","passed","Sun Jun 29 17:23:28 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddSystemAdmin"
"Verify, that ","1618","testResetData","suite name","Sun Jun 29 17:34:13 GMT 2025","passed","Sun Jun 29 17:34:14 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testResetData"
"User navigate to 'Login page'","1130","testNavigateToLoginPage","suite name","Sun Jun 29 17:18:43 GMT 2025","passed","Sun Jun 29 17:18:44 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testNavigateToLoginPage"
"Unauthenticated users are automatically redirected to the 'Login page'","2093","testUnauthenticatedUserRedirectionToLoginPage","suite name","Sun Jun 29 17:19:15 GMT 2025","passed","Sun Jun 29 17:19:17 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testUnauthenticatedUserRedirectionToLoginPage"
"Verify that user can see selector Status Options","1005","testTheVisibilityOfTheStatusSelectorOptions","suite name","Sun Jun 29 17:35:53 GMT 2025","passed","Sun Jun 29 17:35:54 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testTheVisibilityOfTheStatusSelectorOptions"
"Add new company admin under super admin","7532","testAddCompanyAdmin","suite name","Sun Jun 29 17:22:49 GMT 2025","passed","Sun Jun 29 17:22:57 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testAddCompanyAdmin"
"Verify that the placeholder text for each field is correct.","3919","testVerifyPlaceholders","suite name","Sun Jun 29 17:26:52 GMT 2025","passed","Sun Jun 29 17:26:56 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyPlaceholders"
"Verify that all elements of dialog are displayed properly","10392","testElementsOfEditBusinessUnitDialog","suite name","Sun Jun 29 17:23:37 GMT 2025","passed","Sun Jun 29 17:23:47 GMT 2025","xyz.npgw.test.run.EditBusinessUnitDialogTest","test name","xyz.npgw.test.run.EditBusinessUnitDialogTest","testElementsOfEditBusinessUnitDialog"
"Verifies that table column headers are displayed correctly on each page when navigating through paginated results.","11290","testColumnHeadersDisplayCorrectlyOnAllPages","suite name","Sun Jun 29 17:19:16 GMT 2025","passed","Sun Jun 29 17:19:28 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testColumnHeadersDisplayCorrectlyOnAllPages"
"Check/Uncheck Visible columns in the Settings and verify table column headers","28724","testCheckUncheckOneVisibleColumn","suite name","Sun Jun 29 17:27:25 GMT 2025","passed","Sun Jun 29 17:27:54 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testCheckUncheckOneVisibleColumn"
"User email is remembered after first successful login with checked 'Remember me'","7848","testRememberMeCheckedSavesUserEmail","suite name","Sun Jun 29 17:18:45 GMT 2025","passed","Sun Jun 29 17:18:53 GMT 2025","xyz.npgw.test.run.LoginPageTest","test name","xyz.npgw.test.run.LoginPageTest","testRememberMeCheckedSavesUserEmail"
"Verify Minimum and Maximum Password Length Restrictions (negative)","1287","testPasswordLengthRestrictionsOnChange","suite name","Sun Jun 29 17:21:12 GMT 2025","passed","Sun Jun 29 17:21:13 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testPasswordLengthRestrictionsOnChange"
"Selecting the 'Select acquirer' field opens a dropdown with Acquirers list.","6475","testSelectAcquirerDropdownFunctionality","suite name","Sun Jun 29 17:22:24 GMT 2025","passed","Sun Jun 29 17:22:31 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectAcquirerDropdownFunctionality"
"Verify the status is sent to the server","16586","testStatusRequestServer","suite name","Sun Jun 29 17:35:11 GMT 2025","passed","Sun Jun 29 17:35:27 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testStatusRequestServer"
"Verify that the user can switch to the light theme","746","testLightColorThemeSwitch","suite name","Sun Jun 29 17:20:39 GMT 2025","passed","Sun Jun 29 17:20:40 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"'Size' column header sorts entries in ascending and descending order","1","testSortingBySize","suite name","Sun Jun 29 17:18:36 GMT 2025","unknown","Sun Jun 29 17:18:36 GMT 2025","xyz.npgw.test.run.ReportsPageTest","test name","xyz.npgw.test.run.ReportsPageTest","testSortingBySize"
"Download files: PDF, Excel, CSV","14364","testDownloadFiles","suite name","Sun Jun 29 17:31:13 GMT 2025","passed","Sun Jun 29 17:31:28 GMT 2025","xyz.npgw.test.run.TransactionsPageTest","test name","xyz.npgw.test.run.TransactionsPageTest","testDownloadFiles"
"Verify that a new business unit wasn't added once click 'Close' button","12408","testCloseButtonAndDiscardChanges","suite name","Sun Jun 29 17:28:29 GMT 2025","passed","Sun Jun 29 17:28:42 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testCloseButtonAndDiscardChanges"
"Filter transactions by business unit","6100","testFilterTransactionsByBusinessUnit","suite name","Sun Jun 29 17:30:46 GMT 2025","passed","Sun Jun 29 17:30:52 GMT 2025","xyz.npgw.test.run.TransactionsTableTest","test name","xyz.npgw.test.run.TransactionsTableTest","testFilterTransactionsByBusinessUnit"
"Error message is shown for company name is shorter than 4 or longer than 100 characters.","3977","testVerifyErrorMessageForInvalidCompanyNameLength","suite name","Sun Jun 29 17:26:17 GMT 2025","passed","Sun Jun 29 17:26:21 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyErrorMessageForInvalidCompanyNameLength"
