"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check if the user can change the password through the profile settings in the user menu","0","testChangePassword","suite name","Fri May 16 22:10:34 GMT 2025","unknown","Fri May 16 22:10:34 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testChangePassword"
"Verify Selecting 'Rows Per Page' Option Updates the Field Value.","5333","testSelectingRowsPerPageOptionUpdatesFieldValue","suite name","Fri May 16 22:13:39 GMT 2025","passed","Fri May 16 22:13:44 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testSelectingRowsPerPageOptionUpdatesFieldValue"
"Deactivate and activate user under company admin","0","testDeactivateAndActivateCompanyUser","suite name","Fri May 16 22:10:34 GMT 2025","unknown","Fri May 16 22:10:34 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testDeactivateAndActivateCompanyUser"
"Check that selecting a company populates the 'Business units list', and when no company is selected, the list is empty with 'No items.'","0","testBusinessUnitsListUpdatesOnCompanySelection","suite name","Fri May 16 22:10:34 GMT 2025","unknown","Fri May 16 22:10:34 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testBusinessUnitsListUpdatesOnCompanySelection"
"The 'Currency' dropdown toggles and contains options All, USD, EUR.","2483","testOpenCurrencyDropdown","suite name","Fri May 16 22:11:39 GMT 2025","passed","Fri May 16 22:11:41 GMT 2025","xyz.npgw.test.run.GatewayPageTest","test name","xyz.npgw.test.run.GatewayPageTest","testOpenCurrencyDropdown"
"Verify that the user can switch to the light theme","3094","testLightColorThemeSwitch","suite name","Fri May 16 22:11:43 GMT 2025","passed","Fri May 16 22:11:46 GMT 2025","xyz.npgw.test.run.HeaderTest","test name","xyz.npgw.test.run.HeaderTest","testLightColorThemeSwitch"
"The visibility of the 'Acquirers List' header, which contains a list of Acquirers.","0","testVisibilityHeaderAndAcquirersList","suite name","Fri May 16 22:10:34 GMT 2025","unknown","Fri May 16 22:10:34 GMT 2025","xyz.npgw.test.run.AcquirersPageTest","test name","xyz.npgw.test.run.AcquirersPageTest","testVisibilityHeaderAndAcquirersList"
"Verify default filter state was applied once reset","11100","testResetAppliedFilter","suite name","Fri May 16 22:11:30 GMT 2025","passed","Fri May 16 22:11:41 GMT 2025","xyz.npgw.test.run.AddBusinessUnitTest","test name","xyz.npgw.test.run.AddBusinessUnitTest","testResetAppliedFilter"
"Create company analyst","0","testCreateCompanyAnalystAndDeactivate","suite name","Fri May 16 22:10:34 GMT 2025","unknown","Fri May 16 22:10:34 GMT 2025","xyz.npgw.test.run.TeamPageTest","test name","xyz.npgw.test.run.TeamPageTest","testCreateCompanyAnalystAndDeactivate"
"Verify that clicking the Close button successfully closes the 'Add Company' dialog.","2910","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked","suite name","Fri May 16 22:13:29 GMT 2025","passed","Fri May 16 22:13:32 GMT 2025","xyz.npgw.test.run.AddCompanyDialogTest","test name","xyz.npgw.test.run.AddCompanyDialogTest","testVerifyCloseAddCompanyDialogWhenCloseButtonIsClicked"
